      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
         [-]       [kg^-1]     [m kg^-1]   [m^2 kg^-1]           [-]           [m]
 1.02500E+00   1.87780E+20   6.34409E+10   2.63798E+01   4.12361E-05   3.37846E-10
 1.07500E+00   2.96032E+20   9.42791E+10   4.16058E+01   6.50514E-05   3.18476E-10
 1.12500E+00   4.02845E+20   1.10875E+11   5.66474E+01   8.85924E-05   2.75230E-10
 1.17500E+00   5.08265E+20   1.46289E+11   7.15100E+01   1.11867E-04   2.87820E-10
 1.22500E+00   6.12329E+20   1.85014E+11   8.61983E+01   1.34881E-04   3.02147E-10
 1.27500E+00   7.15072E+20   2.24002E+11   1.00716E+02   1.57642E-04   3.13257E-10
 1.32500E+00   8.16526E+20   2.62661E+11   1.15068E+02   1.80155E-04   3.21681E-10
 1.37500E+00   9.16721E+20   3.00885E+11   1.29258E+02   2.02425E-04   3.28218E-10
 1.42500E+00   1.01569E+21   3.38659E+11   1.43288E+02   2.24457E-04   3.33429E-10
 1.47500E+00   1.11345E+21   3.75991E+11   1.57163E+02   2.46256E-04   3.37682E-10
 1.52500E+00   1.21003E+21   4.12889E+11   1.70885E+02   2.67828E-04   3.41221E-10
 1.57500E+00   1.30546E+21   4.49361E+11   1.84457E+02   2.89175E-04   3.44216E-10
 1.62500E+00   1.39976E+21   4.85417E+11   1.97883E+02   3.10302E-04   3.46785E-10
 1.67500E+00   1.49296E+21   5.21065E+11   2.11165E+02   3.31214E-04   3.49015E-10
 1.72500E+00   1.58507E+21   5.56312E+11   2.24306E+02   3.51914E-04   3.50970E-10
 1.77500E+00   1.67611E+21   5.91165E+11   2.37307E+02   3.72405E-04   3.52700E-10
 1.82500E+00   1.76611E+21   6.25632E+11   2.50173E+02   3.92692E-04   3.54242E-10
 1.87500E+00   1.85509E+21   6.59720E+11   2.62905E+02   4.12778E-04   3.55627E-10
 1.92500E+00   1.94306E+21   6.93435E+11   2.75505E+02   4.32666E-04   3.56878E-10
 1.97500E+00   2.03004E+21   7.26786E+11   2.87976E+02   4.52361E-04   3.58015E-10
 2.02500E+00   2.11606E+21   7.59778E+11   3.00320E+02   4.71864E-04   3.59054E-10
 2.07500E+00   2.20112E+21   7.92417E+11   3.12539E+02   4.91179E-04   3.60006E-10
 2.12500E+00   2.28525E+21   8.24710E+11   3.24636E+02   5.10309E-04   3.60884E-10
 2.17500E+00   2.36846E+21   8.56663E+11   3.36612E+02   5.29258E-04   3.61696E-10
