      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   2.78226E+01
 1.07500E+00   2.77348E+01
 1.12500E+00   2.76500E+01
 1.17500E+00   2.75675E+01
 1.22500E+00   2.74869E+01
 1.27500E+00   2.74082E+01
 1.32500E+00   2.73309E+01
 1.37500E+00   2.72551E+01
 1.42500E+00   2.71804E+01
 1.47500E+00   2.71070E+01
 1.52500E+00   2.70348E+01
 1.57500E+00   2.69636E+01
 1.62500E+00   2.68934E+01
 1.67500E+00   2.68242E+01
 1.72500E+00   2.67561E+01
 1.77500E+00   2.66889E+01
 1.82500E+00   2.66226E+01
 1.87500E+00   2.65571E+01
 1.92500E+00   2.64926E+01
 1.97500E+00   2.64289E+01
 2.02500E+00   2.63658E+01
 2.07500E+00   2.63037E+01
 2.12500E+00   2.62424E+01
 2.17500E+00   2.61819E+01
 2.22500E+00   2.61220E+01
 2.27500E+00   2.60628E+01
 2.32500E+00   2.60043E+01
 2.37500E+00   2.59464E+01
 2.42500E+00   2.58889E+01
 2.47500E+00   2.58324E+01
 2.52500E+00   2.57764E+01
 2.57500E+00   2.57208E+01
 2.62500E+00   2.56658E+01
 2.67500E+00   2.56112E+01
 2.72500E+00   2.55573E+01
 2.77500E+00   2.55037E+01
 2.82500E+00   2.54506E+01
 2.87500E+00   2.53981E+01
 2.92500E+00   2.53456E+01
 2.97500E+00   2.52936E+01
 3.02500E+00   2.52420E+01
 3.07500E+00   2.51904E+01
 3.12500E+00   2.51390E+01
 3.17500E+00   2.50878E+01
 3.22500E+00   2.50365E+01
 3.27500E+00   2.49854E+01
 3.32500E+00   2.49342E+01
 3.37500E+00   2.48829E+01
 3.42500E+00   2.48313E+01
 3.47500E+00   2.47795E+01
 3.52500E+00   2.47273E+01
 3.57500E+00   2.46748E+01
 3.62500E+00   2.46215E+01
 3.67500E+00   2.45676E+01
 3.72500E+00   2.45127E+01
 3.77500E+00   2.44572E+01
 3.82500E+00   2.44005E+01
 3.87500E+00   2.43425E+01
 3.92500E+00   2.42830E+01
 3.97500E+00   2.42220E+01
 4.02500E+00   2.41593E+01
 4.07500E+00   2.40945E+01
 4.12500E+00   2.40273E+01
 4.17500E+00   2.39578E+01
 4.22500E+00   2.38854E+01
 4.27500E+00   2.38101E+01
 4.32500E+00   2.37310E+01
 4.37500E+00   2.36483E+01
 4.42500E+00   2.35615E+01
 4.47500E+00   2.34702E+01
 4.52500E+00   2.33740E+01
 4.57500E+00   2.32726E+01
 4.62500E+00   2.31653E+01
 4.67500E+00   2.30517E+01
 4.72500E+00   2.29315E+01
 4.77500E+00   2.28039E+01
 4.82500E+00   2.26686E+01
 4.87500E+00   2.25250E+01
 4.92500E+00   2.23725E+01
 4.97500E+00   2.22105E+01
 5.02500E+00   2.20386E+01
 5.07500E+00   2.18560E+01
 5.12500E+00   2.16621E+01
 5.17500E+00   2.14566E+01
 5.22500E+00   2.12389E+01
 5.27500E+00   2.10085E+01
 5.32500E+00   2.07649E+01
 5.37500E+00   2.05077E+01
 5.42500E+00   2.02366E+01
 5.47500E+00   1.99512E+01
 5.52500E+00   1.96514E+01
 5.57500E+00   1.93369E+01
 5.62500E+00   1.90077E+01
 5.67500E+00   1.86639E+01
 5.72500E+00   1.83057E+01
 5.77500E+00   1.79334E+01
 5.82500E+00   1.75474E+01
 5.87500E+00   1.71481E+01
 5.92500E+00   1.67362E+01
 5.97500E+00   1.63127E+01
 6.02500E+00   1.58781E+01
 6.07500E+00   1.54338E+01
 6.12500E+00   1.49806E+01
 6.17500E+00   1.45198E+01
 6.22500E+00   1.40527E+01
 6.27500E+00   1.35806E+01
 6.32500E+00   1.31049E+01
 6.37500E+00   1.26270E+01
 6.42500E+00   1.21484E+01
 6.47500E+00   1.16705E+01
 6.52500E+00   1.11948E+01
 6.57500E+00   1.07226E+01
 6.62500E+00   1.02553E+01
 6.67500E+00   9.79420E+00
 6.72500E+00   9.34054E+00
 6.77500E+00   8.89546E+00
 6.82500E+00   8.46000E+00
 6.87500E+00   8.03515E+00
 6.92500E+00   7.62182E+00
 6.97500E+00   7.22067E+00
 7.02500E+00   6.83239E+00
 7.07500E+00   6.45752E+00
 7.12500E+00   6.09644E+00
 7.17500E+00   5.74950E+00
 7.22500E+00   5.41693E+00
 7.27500E+00   5.09881E+00
 7.32500E+00   4.79521E+00
 7.37500E+00   4.50608E+00
 7.42500E+00   4.23123E+00
 7.47500E+00   3.97050E+00
 7.52500E+00   3.72359E+00
 7.57500E+00   3.49020E+00
 7.62500E+00   3.26993E+00
 7.67500E+00   3.06240E+00
 7.72500E+00   2.86715E+00
 7.77500E+00   2.68372E+00
 7.82500E+00   2.51159E+00
 7.87500E+00   2.35029E+00
 7.92500E+00   2.19930E+00
 7.97500E+00   2.05812E+00
 8.02500E+00   1.92622E+00
 8.07500E+00   1.80312E+00
 8.12500E+00   1.68832E+00
 8.17500E+00   1.58132E+00
 8.22500E+00   1.48167E+00
 8.27500E+00   1.38891E+00
 8.32500E+00   1.30261E+00
 8.37500E+00   1.22236E+00
 8.42500E+00   1.14774E+00
 8.47500E+00   1.07840E+00
 8.52500E+00   1.01396E+00
 8.57500E+00   9.54104E-01
 8.62500E+00   8.98496E-01
 8.67500E+00   8.46840E-01
 8.72500E+00   7.98855E-01
 8.77500E+00   7.54282E-01
 8.82500E+00   7.12870E-01
 8.87500E+00   6.74391E-01
 8.92500E+00   6.38632E-01
 8.97500E+00   6.05393E-01
 9.02500E+00   5.74488E-01
 9.07500E+00   5.45746E-01
 9.12500E+00   5.19006E-01
 9.17500E+00   4.94121E-01
 9.22500E+00   4.70958E-01
 9.27500E+00   4.49383E-01
 9.32500E+00   4.29285E-01
 9.37500E+00   4.10555E-01
 9.42500E+00   3.93093E-01
 9.47500E+00   3.76805E-01
 9.52500E+00   3.61608E-01
 9.57500E+00   3.47421E-01
 9.62500E+00   3.34173E-01
 9.67500E+00   3.21796E-01
 9.72500E+00   3.10227E-01
