      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   1.21644E+01
 1.07500E+00   1.21629E+01
 1.12500E+00   1.21604E+01
 1.17500E+00   1.21573E+01
 1.22500E+00   1.21540E+01
 1.27500E+00   1.21506E+01
 1.32500E+00   1.21472E+01
 1.37500E+00   1.21438E+01
 1.42500E+00   1.21405E+01
 1.47500E+00   1.21373E+01
 1.52500E+00   1.21341E+01
 1.57500E+00   1.21310E+01
 1.62500E+00   1.21281E+01
 1.67500E+00   1.21253E+01
 1.72500E+00   1.21226E+01
 1.77500E+00   1.21200E+01
 1.82500E+00   1.21176E+01
 1.87500E+00   1.21152E+01
 1.92500E+00   1.21129E+01
 1.97500E+00   1.21108E+01
 2.02500E+00   1.21088E+01
 2.07500E+00   1.21068E+01
 2.12500E+00   1.21051E+01
 2.17500E+00   1.21033E+01
 2.22500E+00   1.21017E+01
 2.27500E+00   1.21003E+01
 2.32500E+00   1.20989E+01
 2.37500E+00   1.20977E+01
 2.42500E+00   1.20966E+01
 2.47500E+00   1.20956E+01
 2.52500E+00   1.20948E+01
 2.57500E+00   1.20940E+01
 2.62500E+00   1.20934E+01
 2.67500E+00   1.20928E+01
 2.72500E+00   1.20923E+01
 2.77500E+00   1.20920E+01
 2.82500E+00   1.20918E+01
 2.87500E+00   1.20917E+01
 2.92500E+00   1.20917E+01
 2.97500E+00   1.20918E+01
 3.02500E+00   1.20919E+01
 3.07500E+00   1.20922E+01
 3.12500E+00   1.20927E+01
 3.17500E+00   1.20932E+01
 3.22500E+00   1.20939E+01
 3.27500E+00   1.20946E+01
 3.32500E+00   1.20954E+01
 3.37500E+00   1.20964E+01
 3.42500E+00   1.20974E+01
 3.47500E+00   1.20986E+01
 3.52500E+00   1.20998E+01
 3.57500E+00   1.21012E+01
 3.62500E+00   1.21027E+01
 3.67500E+00   1.21043E+01
 3.72500E+00   1.21060E+01
 3.77500E+00   1.21077E+01
 3.82500E+00   1.21095E+01
 3.87500E+00   1.21114E+01
 3.92500E+00   1.21135E+01
 3.97500E+00   1.21157E+01
 4.02500E+00   1.21179E+01
 4.07500E+00   1.21202E+01
 4.12500E+00   1.21226E+01
 4.17500E+00   1.21251E+01
 4.22500E+00   1.21276E+01
 4.27500E+00   1.21302E+01
 4.32500E+00   1.21330E+01
 4.37500E+00   1.21358E+01
 4.42500E+00   1.21387E+01
 4.47500E+00   1.21417E+01
 4.52500E+00   1.21447E+01
 4.57500E+00   1.21479E+01
 4.62500E+00   1.21511E+01
 4.67500E+00   1.21544E+01
 4.72500E+00   1.21578E+01
 4.77500E+00   1.21612E+01
 4.82500E+00   1.21647E+01
 4.87500E+00   1.21683E+01
 4.92500E+00   1.21719E+01
 4.97500E+00   1.21755E+01
 5.02500E+00   1.21793E+01
 5.07500E+00   1.21832E+01
 5.12500E+00   1.21872E+01
 5.17500E+00   1.21912E+01
 5.22500E+00   1.21952E+01
 5.27500E+00   1.21993E+01
 5.32500E+00   1.22034E+01
 5.37500E+00   1.22076E+01
 5.42500E+00   1.22118E+01
 5.47500E+00   1.22161E+01
 5.52500E+00   1.22204E+01
 5.57500E+00   1.22247E+01
 5.62500E+00   1.22291E+01
 5.67500E+00   1.22336E+01
 5.72500E+00   1.22381E+01
 5.77500E+00   1.22425E+01
 5.82500E+00   1.22471E+01
 5.87500E+00   1.22516E+01
 5.92500E+00   1.22563E+01
 5.97500E+00   1.22610E+01
 6.02500E+00   1.22657E+01
 6.07500E+00   1.22705E+01
 6.12500E+00   1.22752E+01
 6.17500E+00   1.22800E+01
 6.22500E+00   1.22848E+01
 6.27500E+00   1.22896E+01
 6.32500E+00   1.22945E+01
 6.37500E+00   1.22994E+01
 6.42500E+00   1.23042E+01
 6.47500E+00   1.23091E+01
 6.52500E+00   1.23141E+01
 6.57500E+00   1.23190E+01
 6.62500E+00   1.23240E+01
 6.67500E+00   1.23290E+01
 6.72500E+00   1.23340E+01
 6.77500E+00   1.23390E+01
 6.82500E+00   1.23440E+01
 6.87500E+00   1.23491E+01
 6.92500E+00   1.23542E+01
 6.97500E+00   1.23594E+01
 7.02500E+00   1.23644E+01
 7.07500E+00   1.23695E+01
 7.12500E+00   1.23745E+01
 7.17500E+00   1.23796E+01
 7.22500E+00   1.23847E+01
 7.27500E+00   1.23898E+01
 7.32500E+00   1.23949E+01
 7.37500E+00   1.24000E+01
 7.42500E+00   1.24051E+01
 7.47500E+00   1.24101E+01
 7.52500E+00   1.24150E+01
 7.57500E+00   1.24200E+01
 7.62500E+00   1.24251E+01
 7.67500E+00   1.24301E+01
 7.72500E+00   1.24351E+01
 7.77500E+00   1.24401E+01
 7.82500E+00   1.24451E+01
 7.87500E+00   1.24500E+01
 7.92500E+00   1.24550E+01
 7.97500E+00   1.24599E+01
 8.02500E+00   1.24648E+01
 8.07500E+00   1.24697E+01
 8.12500E+00   1.24746E+01
 8.17500E+00   1.24794E+01
 8.22500E+00   1.24843E+01
 8.27500E+00   1.24892E+01
 8.32500E+00   1.24940E+01
 8.37500E+00   1.24989E+01
 8.42500E+00   1.25036E+01
 8.47500E+00   1.25084E+01
 8.52500E+00   1.25132E+01
 8.57500E+00   1.25180E+01
 8.62500E+00   1.25227E+01
 8.67500E+00   1.25274E+01
 8.72500E+00   1.25321E+01
 8.77500E+00   1.25368E+01
 8.82500E+00   1.25415E+01
 8.87500E+00   1.25463E+01
 8.92500E+00   1.25508E+01
 8.97500E+00   1.25554E+01
 9.02500E+00   1.25600E+01
 9.07500E+00   1.25644E+01
 9.12500E+00   1.25688E+01
 9.17500E+00   1.25732E+01
 9.22500E+00   1.25776E+01
 9.27500E+00   1.25819E+01
 9.32500E+00   1.25863E+01
 9.37500E+00   1.25906E+01
 9.42500E+00   1.25949E+01
 9.47500E+00   1.25991E+01
 9.52500E+00   1.26034E+01
 9.57500E+00   1.26076E+01
 9.62500E+00   1.26117E+01
 9.67500E+00   1.26158E+01
 9.72500E+00   1.26198E+01
 9.77500E+00   1.26238E+01
 9.82500E+00   1.26278E+01
 9.87500E+00   1.26317E+01
 9.92500E+00   1.26356E+01
 9.97500E+00   1.26395E+01
 1.00250E+01   1.26434E+01
 1.00750E+01   1.26472E+01
 1.01250E+01   1.26510E+01
 1.01750E+01   1.26547E+01
 1.02250E+01   1.26585E+01
 1.02750E+01   1.26622E+01
 1.03250E+01   1.26659E+01
 1.03750E+01   1.26697E+01
 1.04250E+01   1.26733E+01
 1.04750E+01   1.26770E+01
 1.05250E+01   1.26807E+01
 1.05750E+01   1.26842E+01
 1.06250E+01   1.26877E+01
 1.06750E+01   1.26913E+01
 1.07250E+01   1.26947E+01
 1.07750E+01   1.26982E+01
 1.08250E+01   1.27016E+01
 1.08750E+01   1.27049E+01
 1.09250E+01   1.27083E+01
 1.09750E+01   1.27115E+01
 1.10250E+01   1.27148E+01
 1.10750E+01   1.27181E+01
 1.11250E+01   1.27212E+01
 1.11750E+01   1.27244E+01
 1.12250E+01   1.27275E+01
 1.12750E+01   1.27306E+01
 1.13250E+01   1.27337E+01
 1.13750E+01   1.27367E+01
