      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
 2.27500E+00   2.59764E+21   9.42230E+11   3.68570E+02   5.79026E-04   3.62726E-10
 2.32500E+00   2.68012E+21   9.73898E+11   3.80447E+02   5.97822E-04   3.63378E-10
 2.37500E+00   2.76174E+21   1.00524E+12   3.92209E+02   6.16444E-04   3.63989E-10
 2.42500E+00   2.84249E+21   1.03627E+12   4.03857E+02   6.34895E-04   3.64563E-10
 2.47500E+00   2.92240E+21   1.06698E+12   4.15395E+02   6.53178E-04   3.65104E-10
 2.52500E+00   3.00149E+21   1.09739E+12   4.26823E+02   6.71297E-04   3.65616E-10
 2.57500E+00   3.07977E+21   1.12751E+12   4.38145E+02   6.89254E-04   3.66101E-10
 2.62500E+00   3.15725E+21   1.15733E+12   4.49361E+02   7.07051E-04   3.66561E-10
 2.67500E+00   3.23395E+21   1.18686E+12   4.60474E+02   7.24692E-04   3.66998E-10
 2.72500E+00   3.30989E+21   1.21610E+12   4.71484E+02   7.42179E-04   3.67414E-10
 2.77500E+00   3.38506E+21   1.24506E+12   4.82395E+02   7.59515E-04   3.67811E-10
 2.82500E+00   3.45950E+21   1.27375E+12   4.93207E+02   7.76700E-04   3.68189E-10
 2.87500E+00   3.53320E+21   1.30216E+12   5.03922E+02   7.93738E-04   3.68549E-10
 2.92500E+00   3.60619E+21   1.33030E+12   5.14541E+02   8.10632E-04   3.68894E-10
 2.97500E+00   3.67847E+21   1.35818E+12   5.25066E+02   8.27383E-04   3.69224E-10
 3.02500E+00   3.75006E+21   1.38580E+12   5.35499E+02   8.43993E-04   3.69540E-10
 3.07500E+00   3.82096E+21   1.41316E+12   5.45840E+02   8.60465E-04   3.69844E-10
 3.12500E+00   3.89119E+21   1.44027E+12   5.56092E+02   8.76801E-04   3.70136E-10
 3.17500E+00   3.96076E+21   1.46714E+12   5.66256E+02   8.93002E-04   3.70417E-10
 3.22500E+00   4.02969E+21   1.49376E+12   5.76332E+02   9.09071E-04   3.70689E-10
 3.27500E+00   4.09797E+21   1.52015E+12   5.86323E+02   9.25010E-04   3.70951E-10
 3.32500E+00   4.16562E+21   1.54630E+12   5.96229E+02   9.40820E-04   3.71205E-10
 3.37500E+00   4.23265E+21   1.57222E+12   6.06053E+02   9.56504E-04   3.71450E-10
 3.42500E+00   4.29908E+21   1.59791E+12   6.15794E+02   9.72063E-04   3.71688E-10
 3.47500E+00   4.36490E+21   1.62339E+12   6.25456E+02   9.87500E-04   3.71918E-10
 3.52500E+00   4.43014E+21   1.64863E+12   6.35038E+02   1.00282E-03   3.72141E-10
 3.57500E+00   4.49479E+21   1.67367E+12   6.44542E+02   1.01801E-03   3.72356E-10
 3.62500E+00   4.55888E+21   1.69848E+12   6.53968E+02   1.03309E-03   3.72566E-10
 3.67500E+00   4.62240E+21   1.72309E+12   6.63319E+02   1.04805E-03   3.72769E-10
 3.72500E+00   4.68537E+21   1.74749E+12   6.72595E+02   1.06290E-03   3.72967E-10
 3.77500E+00   4.74779E+21   1.77169E+12   6.81798E+02   1.07764E-03   3.73160E-10
 3.82500E+00   4.80967E+21   1.79568E+12   6.90927E+02   1.09226E-03   3.73348E-10
 3.87500E+00   4.87102E+21   1.81948E+12   6.99985E+02   1.10678E-03   3.73532E-10
 3.92500E+00   4.93186E+21   1.84309E+12   7.08973E+02   1.12119E-03   3.73711E-10
 3.97500E+00   4.99218E+21   1.86650E+12   7.17890E+02   1.13549E-03   3.73886E-10
 4.02500E+00   5.05199E+21   1.88973E+12   7.26739E+02   1.14968E-03   3.74057E-10
 4.07500E+00   5.11130E+21   1.91278E+12   7.35521E+02   1.16378E-03   3.74225E-10
 4.12500E+00   5.17012E+21   1.93564E+12   7.44234E+02   1.17776E-03   3.74390E-10
 4.17500E+00   5.22845E+21   1.95831E+12   7.52882E+02   1.19165E-03   3.74550E-10
 4.22500E+00   5.28630E+21   1.98081E+12   7.61464E+02   1.20544E-03   3.74706E-10
 4.27500E+00   5.34367E+21   2.00312E+12   7.69982E+02   1.21913E-03   3.74859E-10
 4.32500E+00   5.40058E+21   2.02526E+12   7.78437E+02   1.23272E-03   3.75008E-10
 4.37500E+00   5.45703E+21   2.04722E+12   7.86828E+02   1.24621E-03   3.75153E-10
 4.42500E+00   5.51302E+21   2.06901E+12   7.95157E+02   1.25961E-03   3.75295E-10
 4.47500E+00   5.56856E+21   2.09063E+12   8.03425E+02   1.27291E-03   3.75435E-10
 4.52500E+00   5.62366E+21   2.11209E+12   8.11632E+02   1.28613E-03   3.75571E-10
 4.57500E+00   5.67833E+21   2.13338E+12   8.19781E+02   1.29925E-03   3.75705E-10
 4.62500E+00   5.73256E+21   2.15450E+12   8.27870E+02   1.31228E-03   3.75836E-10
 4.67500E+00   5.78637E+21   2.17547E+12   8.35900E+02   1.32522E-03   3.75965E-10
 4.72500E+00   5.83976E+21   2.19628E+12   8.43874E+02   1.33807E-03   3.76091E-10
 4.77500E+00   5.89273E+21   2.21693E+12   8.51790E+02   1.35083E-03   3.76215E-10
 4.82500E+00   5.94530E+21   2.23743E+12   8.59651E+02   1.36351E-03   3.76336E-10
 4.87500E+00   5.99747E+21   2.25778E+12   8.67456E+02   1.37610E-03   3.76456E-10
 4.92500E+00   6.04924E+21   2.27798E+12   8.75207E+02   1.38861E-03   3.76574E-10
 4.97500E+00   6.10061E+21   2.29804E+12   8.82904E+02   1.40103E-03   3.76689E-10
 5.02500E+00   6.15160E+21   2.31794E+12   8.90547E+02   1.41338E-03   3.76803E-10
 5.07500E+00   6.20221E+21   2.33771E+12   8.98138E+02   1.42564E-03   3.76915E-10
 5.12500E+00   6.25244E+21   2.35733E+12   9.05677E+02   1.43782E-03   3.77026E-10
 5.17500E+00   6.30230E+21   2.37682E+12   9.13165E+02   1.44992E-03   3.77136E-10
 5.22500E+00   6.35180E+21   2.39617E+12   9.20603E+02   1.46195E-03   3.77243E-10
 5.27500E+00   6.40093E+21   2.41539E+12   9.27991E+02   1.47390E-03   3.77349E-10
 5.32500E+00   6.44971E+21   2.43446E+12   9.35329E+02   1.48577E-03   3.77453E-10
 5.37500E+00   6.49813E+21   2.45340E+12   9.42618E+02   1.49756E-03   3.77555E-10
 5.42500E+00   6.54620E+21   2.47220E+12   9.49859E+02   1.50928E-03   3.77655E-10
 5.47500E+00   6.59392E+21   2.49088E+12   9.57052E+02   1.52093E-03   3.77754E-10
 5.52500E+00   6.64130E+21   2.50942E+12   9.64198E+02   1.53250E-03   3.77850E-10
 5.57500E+00   6.68835E+21   2.52783E+12   9.71296E+02   1.54401E-03   3.77945E-10
 5.62500E+00   6.73507E+21   2.54611E+12   9.78349E+02   1.55544E-03   3.78038E-10
 5.67500E+00   6.78146E+21   2.56426E+12   9.85357E+02   1.56680E-03   3.78128E-10
 5.72500E+00   6.82754E+21   2.58230E+12   9.92321E+02   1.57809E-03   3.78218E-10
 5.77500E+00   6.87329E+21   2.60021E+12   9.99240E+02   1.58931E-03   3.78307E-10
 5.82500E+00   6.91873E+21   2.61800E+12   1.00612E+03   1.60047E-03   3.78394E-10
 5.87500E+00   6.96385E+21   2.63568E+12   1.01295E+03   1.61155E-03   3.78480E-10
 5.92500E+00   7.00866E+21   2.65324E+12   1.01974E+03   1.62257E-03   3.78566E-10
 5.97500E+00   7.05318E+21   2.67068E+12   1.02648E+03   1.63353E-03   3.78650E-10
 6.02500E+00   7.09740E+21   2.68802E+12   1.03319E+03   1.64442E-03   3.78733E-10
 6.07500E+00   7.14133E+21   2.70525E+12   1.03985E+03   1.65525E-03   3.78817E-10
 6.12500E+00   7.18496E+21   2.72238E+12   1.04648E+03   1.66601E-03   3.78900E-10
 6.17500E+00   7.22830E+21   2.73940E+12   1.05306E+03   1.67671E-03   3.78982E-10
 6.22500E+00   7.27136E+21   2.75631E+12   1.05961E+03   1.68735E-03   3.79064E-10
 6.27500E+00   7.31415E+21   2.77312E+12   1.06611E+03   1.69793E-03   3.79144E-10
 6.32500E+00   7.35665E+21   2.78983E+12   1.07258E+03   1.70845E-03   3.79225E-10
 6.37500E+00   7.39889E+21   2.80643E+12   1.07901E+03   1.71891E-03   3.79304E-10
 6.42500E+00   7.44085E+21   2.82293E+12   1.08540E+03   1.72931E-03   3.79383E-10
 6.47500E+00   7.48254E+21   2.83932E+12   1.09175E+03   1.73966E-03   3.79460E-10
 6.52500E+00   7.52397E+21   2.85561E+12   1.09806E+03   1.74994E-03   3.79535E-10
 6.57500E+00   7.56513E+21   2.87179E+12   1.10434E+03   1.76016E-03   3.79609E-10
 6.62500E+00   7.60603E+21   2.88788E+12   1.11058E+03   1.77033E-03   3.79683E-10
 6.67500E+00   7.64667E+21   2.90387E+12   1.11679E+03   1.78045E-03   3.79755E-10
 6.72500E+00   7.68707E+21   2.91976E+12   1.12295E+03   1.79050E-03   3.79827E-10
 6.77500E+00   7.72720E+21   2.93555E+12   1.12909E+03   1.80050E-03   3.79899E-10
 6.82500E+00   7.76709E+21   2.95126E+12   1.13519E+03   1.81045E-03   3.79969E-10
 6.87500E+00   7.80674E+21   2.96687E+12   1.14125E+03   1.82034E-03   3.80040E-10
 6.92500E+00   7.84614E+21   2.98239E+12   1.14728E+03   1.83018E-03   3.80109E-10
 6.97500E+00   7.88530E+21   2.99781E+12   1.15328E+03   1.83997E-03   3.80177E-10
 7.02500E+00   7.92422E+21   3.01315E+12   1.15924E+03   1.84970E-03   3.80245E-10
 7.07500E+00   7.96291E+21   3.02839E+12   1.16517E+03   1.85938E-03   3.80312E-10
 7.12500E+00   8.00136E+21   3.04354E+12   1.17106E+03   1.86901E-03   3.80378E-10
 7.17500E+00   8.03958E+21   3.05861E+12   1.17693E+03   1.87859E-03   3.80444E-10
 7.22500E+00   8.07758E+21   3.07359E+12   1.18276E+03   1.88812E-03   3.80508E-10
 7.27500E+00   8.11535E+21   3.08848E+12   1.18856E+03   1.89760E-03   3.80572E-10
 7.32500E+00   8.15290E+21   3.10329E+12   1.19433E+03   1.90703E-03   3.80636E-10
 7.37500E+00   8.19022E+21   3.11801E+12   1.20006E+03   1.91641E-03   3.80699E-10
 7.42500E+00   8.22733E+21   3.13265E+12   1.20577E+03   1.92574E-03   3.80762E-10
 7.47500E+00   8.26422E+21   3.14721E+12   1.21144E+03   1.93502E-03   3.80823E-10
 7.52500E+00   8.30090E+21   3.16168E+12   1.21709E+03   1.94426E-03   3.80884E-10
 7.57500E+00   8.33737E+21   3.17608E+12   1.22270E+03   1.95345E-03   3.80945E-10
 7.62500E+00   8.37362E+21   3.19039E+12   1.22829E+03   1.96259E-03   3.81005E-10
 7.67500E+00   8.40967E+21   3.20463E+12   1.23384E+03   1.97169E-03   3.81064E-10
 7.72500E+00   8.44552E+21   3.21878E+12   1.23937E+03   1.98074E-03   3.81123E-10
 7.77500E+00   8.48116E+21   3.23286E+12   1.24487E+03   1.98975E-03   3.81182E-10
 7.82500E+00   8.51661E+21   3.24687E+12   1.25034E+03   1.99871E-03   3.81240E-10
 7.87500E+00   8.55185E+21   3.26081E+12   1.25578E+03   2.00762E-03   3.81298E-10
 7.92500E+00   8.58690E+21   3.27467E+12   1.26119E+03   2.01649E-03   3.81356E-10
 7.97500E+00   8.62176E+21   3.28846E+12   1.26658E+03   2.02532E-03   3.81414E-10
 8.02500E+00   8.65642E+21   3.30218E+12   1.27193E+03   2.03411E-03   3.81472E-10
 8.07500E+00   8.69089E+21   3.31582E+12   1.27726E+03   2.04285E-03   3.81529E-10
 8.12500E+00   8.72517E+21   3.32939E+12   1.28257E+03   2.05155E-03   3.81585E-10
 8.17500E+00   8.75926E+21   3.34289E+12   1.28784E+03   2.06021E-03   3.81641E-10
 8.22500E+00   8.79316E+21   3.35632E+12   1.29309E+03   2.06883E-03   3.81696E-10
 8.27500E+00   8.82688E+21   3.36967E+12   1.29832E+03   2.07740E-03   3.81751E-10
 8.32500E+00   8.86042E+21   3.38295E+12   1.30351E+03   2.08594E-03   3.81805E-10
 8.37500E+00   8.89379E+21   3.39616E+12   1.30869E+03   2.09443E-03   3.81858E-10
 8.42500E+00   8.92697E+21   3.40931E+12   1.31383E+03   2.10289E-03   3.81911E-10
 8.47500E+00   8.95997E+21   3.42239E+12   1.31895E+03   2.11130E-03   3.81964E-10
 8.52500E+00   8.99280E+21   3.43539E+12   1.32405E+03   2.11967E-03   3.82016E-10
 8.57500E+00   9.02545E+21   3.44834E+12   1.32912E+03   2.12801E-03   3.82069E-10
 8.62500E+00   9.05793E+21   3.46122E+12   1.33416E+03   2.13630E-03   3.82120E-10
 8.67500E+00   9.09024E+21   3.47403E+12   1.33918E+03   2.14456E-03   3.82171E-10
 8.72500E+00   9.12238E+21   3.48677E+12   1.34418E+03   2.15277E-03   3.82221E-10
 8.77500E+00   9.15435E+21   3.49945E+12   1.34915E+03   2.16095E-03   3.82271E-10
 8.82500E+00   9.18616E+21   3.51206E+12   1.35410E+03   2.16910E-03   3.82321E-10
 8.87500E+00   9.21780E+21   3.52461E+12   1.35903E+03   2.17720E-03   3.82370E-10
 8.92500E+00   9.24927E+21   3.53710E+12   1.36393E+03   2.18527E-03   3.82420E-10
 8.97500E+00   9.28058E+21   3.54953E+12   1.36880E+03   2.19330E-03   3.82469E-10
 9.02500E+00   9.31173E+21   3.56190E+12   1.37366E+03   2.20129E-03   3.82518E-10
 9.07500E+00   9.34273E+21   3.57420E+12   1.37849E+03   2.20925E-03   3.82565E-10
 9.12500E+00   9.37356E+21   3.58644E+12   1.38330E+03   2.21717E-03   3.82613E-10
 9.17500E+00   9.40423E+21   3.59863E+12   1.38808E+03   2.22506E-03   3.82660E-10
 9.22500E+00   9.43475E+21   3.61075E+12   1.39285E+03   2.23291E-03   3.82707E-10
 9.27500E+00   9.46512E+21   3.62281E+12   1.39759E+03   2.24072E-03   3.82754E-10
 9.32500E+00   9.49533E+21   3.63482E+12   1.40231E+03   2.24850E-03   3.82800E-10
 9.37500E+00   9.52540E+21   3.64677E+12   1.40701E+03   2.25625E-03   3.82847E-10
 9.42500E+00   9.55532E+21   3.65866E+12   1.41168E+03   2.26396E-03   3.82892E-10
 9.47500E+00   9.58508E+21   3.67050E+12   1.41634E+03   2.27164E-03   3.82939E-10
 9.52500E+00   9.61470E+21   3.68228E+12   1.42097E+03   2.27928E-03   3.82984E-10
 9.57500E+00   9.64417E+21   3.69400E+12   1.42558E+03   2.28689E-03   3.83029E-10
 9.62500E+00   9.67350E+21   3.70565E+12   1.43017E+03   2.29447E-03   3.83073E-10
 9.67500E+00   9.70269E+21   3.71725E+12   1.43474E+03   2.30201E-03   3.83116E-10
 9.72500E+00   9.73173E+21   3.72880E+12   1.43929E+03   2.30952E-03   3.83159E-10
 9.77500E+00   9.76064E+21   3.74029E+12   1.44382E+03   2.31701E-03   3.83201E-10
 9.82500E+00   9.78940E+21   3.75173E+12   1.44833E+03   2.32445E-03   3.83244E-10
 9.87500E+00   9.81803E+21   3.76311E+12   1.45282E+03   2.33187E-03   3.83286E-10
 9.92500E+00   9.84652E+21   3.77445E+12   1.45729E+03   2.33926E-03   3.83328E-10
 9.97500E+00   9.87488E+21   3.78573E+12   1.46174E+03   2.34661E-03   3.83369E-10
 1.00250E+01   9.90311E+21   3.79696E+12   1.46618E+03   2.35393E-03   3.83411E-10
 1.00750E+01   9.93120E+21   3.80814E+12   1.47059E+03   2.36123E-03   3.83452E-10
 1.01250E+01   9.95916E+21   3.81926E+12   1.47498E+03   2.36849E-03   3.83493E-10
 1.01750E+01   9.98699E+21   3.83034E+12   1.47935E+03   2.37572E-03   3.83533E-10
 1.02250E+01   1.00147E+22   3.84136E+12   1.48371E+03   2.38292E-03   3.83573E-10
 1.02750E+01   1.00423E+22   3.85234E+12   1.48804E+03   2.39010E-03   3.83613E-10
 1.03250E+01   1.00697E+22   3.86327E+12   1.49236E+03   2.39724E-03   3.83652E-10
 1.03750E+01   1.00970E+22   3.87415E+12   1.49666E+03   2.40436E-03   3.83692E-10
 1.04250E+01   1.01242E+22   3.88498E+12   1.50094E+03   2.41144E-03   3.83731E-10
 1.04750E+01   1.01513E+22   3.89577E+12   1.50521E+03   2.41850E-03   3.83770E-10
 1.05250E+01   1.01783E+22   3.90651E+12   1.50945E+03   2.42553E-03   3.83808E-10
 1.05750E+01   1.02051E+22   3.91720E+12   1.51368E+03   2.43253E-03   3.83847E-10
 1.06250E+01   1.02318E+22   3.92785E+12   1.51789E+03   2.43950E-03   3.83885E-10
 1.06750E+01   1.02584E+22   3.93845E+12   1.52208E+03   2.44645E-03   3.83924E-10
 1.07250E+01   1.02849E+22   3.94901E+12   1.52626E+03   2.45337E-03   3.83962E-10
 1.07750E+01   1.03113E+22   3.95952E+12   1.53042E+03   2.46026E-03   3.84000E-10
 1.08250E+01   1.03375E+22   3.96999E+12   1.53456E+03   2.46713E-03   3.84038E-10
 1.08750E+01   1.03636E+22   3.98042E+12   1.53869E+03   2.47396E-03   3.84075E-10
 1.09250E+01   1.03897E+22   3.99080E+12   1.54279E+03   2.48077E-03   3.84113E-10
 1.09750E+01   1.04155E+22   4.00113E+12   1.54688E+03   2.48755E-03   3.84150E-10
 1.10250E+01   1.04413E+22   4.01143E+12   1.55096E+03   2.49431E-03   3.84188E-10
 1.10750E+01   1.04670E+22   4.02168E+12   1.55501E+03   2.50104E-03   3.84225E-10
 1.11250E+01   1.04925E+22   4.03189E+12   1.55905E+03   2.50774E-03   3.84262E-10
 1.11750E+01   1.05180E+22   4.04206E+12   1.56308E+03   2.51442E-03   3.84299E-10
 1.12250E+01   1.05433E+22   4.05219E+12   1.56709E+03   2.52107E-03   3.84336E-10
 1.12750E+01   1.05686E+22   4.06227E+12   1.57108E+03   2.52770E-03   3.84373E-10
 1.13250E+01   1.05937E+22   4.07232E+12   1.57505E+03   2.53430E-03   3.84410E-10
 1.13750E+01   1.06187E+22   4.08232E+12   1.57901E+03   2.54087E-03   3.84447E-10
 1.14250E+01   1.06436E+22   4.09228E+12   1.58296E+03   2.54742E-03   3.84483E-10
 1.14750E+01   1.06684E+22   4.10220E+12   1.58689E+03   2.55395E-03   3.84519E-10
 1.15250E+01   1.06931E+22   4.11208E+12   1.59080E+03   2.56045E-03   3.84554E-10
 1.15750E+01   1.07177E+22   4.12192E+12   1.59470E+03   2.56693E-03   3.84590E-10
 1.16250E+01   1.07422E+22   4.13171E+12   1.59859E+03   2.57338E-03   3.84625E-10
 1.16750E+01   1.07666E+22   4.14146E+12   1.60245E+03   2.57981E-03   3.84659E-10
 1.17250E+01   1.07909E+22   4.15117E+12   1.60631E+03   2.58621E-03   3.84693E-10
 1.17750E+01   1.08150E+22   4.16084E+12   1.61015E+03   2.59259E-03   3.84727E-10
 1.18250E+01   1.08391E+22   4.17047E+12   1.61397E+03   2.59894E-03   3.84761E-10
 1.18750E+01   1.08631E+22   4.18007E+12   1.61778E+03   2.60528E-03   3.84795E-10
 1.19250E+01   1.08870E+22   4.18962E+12   1.62157E+03   2.61159E-03   3.84829E-10
 1.19750E+01   1.09108E+22   4.19914E+12   1.62535E+03   2.61787E-03   3.84862E-10
 1.20250E+01   1.09344E+22   4.20862E+12   1.62911E+03   2.62413E-03   3.84896E-10
 1.20750E+01   1.09580E+22   4.21806E+12   1.63286E+03   2.63036E-03   3.84929E-10
 1.21250E+01   1.09815E+22   4.22746E+12   1.63659E+03   2.63658E-03   3.84962E-10
 1.21750E+01   1.10049E+22   4.23682E+12   1.64031E+03   2.64277E-03   3.84995E-10
 1.22250E+01   1.10281E+22   4.24615E+12   1.64402E+03   2.64893E-03   3.85028E-10
 1.22750E+01   1.10513E+22   4.25543E+12   1.64771E+03   2.65507E-03   3.85061E-10
 1.23250E+01   1.10744E+22   4.26468E+12   1.65138E+03   2.66119E-03   3.85094E-10
 1.23750E+01   1.10974E+22   4.27390E+12   1.65504E+03   2.66728E-03   3.85127E-10
 1.24250E+01   1.11202E+22   4.28307E+12   1.65868E+03   2.67335E-03   3.85160E-10
 1.24750E+01   1.11430E+22   4.29221E+12   1.66231E+03   2.67940E-03   3.85193E-10
 1.25250E+01   1.11657E+22   4.30132E+12   1.66593E+03   2.68542E-03   3.85226E-10
 1.25750E+01   1.11883E+22   4.31038E+12   1.66953E+03   2.69142E-03   3.85259E-10
 1.26250E+01   1.12107E+22   4.31940E+12   1.67312E+03   2.69740E-03   3.85291E-10
 1.26750E+01   1.12331E+22   4.32839E+12   1.67669E+03   2.70335E-03   3.85324E-10
 1.27250E+01   1.12554E+22   4.33734E+12   1.68024E+03   2.70928E-03   3.85356E-10
 1.27750E+01   1.12776E+22   4.34624E+12   1.68379E+03   2.71518E-03   3.85388E-10
 1.28250E+01   1.12997E+22   4.35511E+12   1.68731E+03   2.72106E-03   3.85420E-10
 1.28750E+01   1.13216E+22   4.36394E+12   1.69082E+03   2.72692E-03   3.85451E-10
 1.29250E+01   1.13435E+22   4.37273E+12   1.69432E+03   2.73275E-03   3.85483E-10
 1.29750E+01   1.13653E+22   4.38148E+12   1.69780E+03   2.73856E-03   3.85514E-10
 1.30250E+01   1.13870E+22   4.39019E+12   1.70127E+03   2.74434E-03   3.85546E-10
 1.30750E+01   1.14085E+22   4.39887E+12   1.70472E+03   2.75010E-03   3.85577E-10
 1.31250E+01   1.14300E+22   4.40750E+12   1.70815E+03   2.75584E-03   3.85609E-10
 1.31750E+01   1.14514E+22   4.41610E+12   1.71157E+03   2.76155E-03   3.85640E-10
 1.32250E+01   1.14726E+22   4.42465E+12   1.71498E+03   2.76724E-03   3.85671E-10
 1.32750E+01   1.14938E+22   4.43316E+12   1.71837E+03   2.77290E-03   3.85701E-10
 1.33250E+01   1.15148E+22   4.44163E+12   1.72174E+03   2.77854E-03   3.85731E-10
 1.33750E+01   1.15358E+22   4.45006E+12   1.72510E+03   2.78415E-03   3.85761E-10
 1.34250E+01   1.15566E+22   4.45843E+12   1.72844E+03   2.78973E-03   3.85790E-10
 1.34750E+01   1.15774E+22   4.46676E+12   1.73177E+03   2.79529E-03   3.85819E-10
 1.35250E+01   1.15980E+22   4.47506E+12   1.73508E+03   2.80083E-03   3.85848E-10
 1.35750E+01   1.16185E+22   4.48331E+12   1.73838E+03   2.80634E-03   3.85877E-10
 1.36250E+01   1.16389E+22   4.49152E+12   1.74166E+03   2.81182E-03   3.85905E-10
 1.36750E+01   1.16592E+22   4.49969E+12   1.74492E+03   2.81728E-03   3.85933E-10
 1.37250E+01   1.16794E+22   4.50781E+12   1.74816E+03   2.82271E-03   3.85961E-10
 1.37750E+01   1.16995E+22   4.51588E+12   1.75139E+03   2.82811E-03   3.85988E-10
 1.38250E+01   1.17195E+22   4.52390E+12   1.75461E+03   2.83349E-03   3.86015E-10
 1.38750E+01   1.17394E+22   4.53188E+12   1.75780E+03   2.83884E-03   3.86042E-10
 1.39250E+01   1.17591E+22   4.53982E+12   1.76098E+03   2.84416E-03   3.86068E-10
 1.39750E+01   1.17788E+22   4.54771E+12   1.76415E+03   2.84946E-03   3.86094E-10
 1.40250E+01   1.17983E+22   4.55556E+12   1.76729E+03   2.85472E-03   3.86121E-10
 1.40750E+01   1.18177E+22   4.56336E+12   1.77042E+03   2.85996E-03   3.86146E-10
 1.41250E+01   1.18370E+22   4.57112E+12   1.77353E+03   2.86517E-03   3.86173E-10
 1.41750E+01   1.18561E+22   4.57883E+12   1.77662E+03   2.87036E-03   3.86199E-10
 1.42250E+01   1.18752E+22   4.58650E+12   1.77969E+03   2.87551E-03   3.86225E-10
 1.42750E+01   1.18941E+22   4.59411E+12   1.78275E+03   2.88064E-03   3.86250E-10
 1.43250E+01   1.19129E+22   4.60168E+12   1.78579E+03   2.88573E-03   3.86276E-10
 1.43750E+01   1.19316E+22   4.60920E+12   1.78881E+03   2.89080E-03   3.86301E-10
 1.44250E+01   1.19502E+22   4.61667E+12   1.79181E+03   2.89583E-03   3.86326E-10
 1.44750E+01   1.19686E+22   4.62408E+12   1.79479E+03   2.90084E-03   3.86350E-10
 1.45250E+01   1.19869E+22   4.63144E+12   1.79775E+03   2.90581E-03   3.86374E-10
 1.45750E+01   1.20051E+22   4.63875E+12   1.80070E+03   2.91075E-03   3.86398E-10
 1.46250E+01   1.20232E+22   4.64600E+12   1.80362E+03   2.91566E-03   3.86421E-10
 1.46750E+01   1.20411E+22   4.65321E+12   1.80652E+03   2.92054E-03   3.86444E-10
 1.47250E+01   1.20589E+22   4.66037E+12   1.80940E+03   2.92538E-03   3.86468E-10
 1.47750E+01   1.20765E+22   4.66747E+12   1.81227E+03   2.93019E-03   3.86491E-10
 1.48250E+01   1.20940E+22   4.67452E+12   1.81511E+03   2.93497E-03   3.86514E-10
 1.48750E+01   1.21114E+22   4.68151E+12   1.81793E+03   2.93972E-03   3.86537E-10
 1.49250E+01   1.21287E+22   4.68846E+12   1.82073E+03   2.94443E-03   3.86560E-10
 1.49750E+01   1.21458E+22   4.69535E+12   1.82351E+03   2.94910E-03   3.86583E-10
 1.50250E+01   1.21627E+22   4.70218E+12   1.82627E+03   2.95374E-03   3.86606E-10
 1.50750E+01   1.21795E+22   4.70896E+12   1.82900E+03   2.95835E-03   3.86629E-10
 1.51250E+01   1.21962E+22   4.71568E+12   1.83171E+03   2.96291E-03   3.86652E-10
