      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   8.51312E+00
 1.07500E+00   8.43192E+00
 1.12500E+00   8.35269E+00
 1.17500E+00   8.27095E+00
 1.22500E+00   8.18336E+00
 1.27500E+00   8.08717E+00
 1.32500E+00   7.97984E+00
 1.37500E+00   7.85909E+00
 1.42500E+00   7.72261E+00
 1.47500E+00   7.56821E+00
 1.52500E+00   7.39412E+00
 1.57500E+00   7.19880E+00
 1.62500E+00   6.98120E+00
 1.67500E+00   6.74098E+00
 1.72500E+00   6.47860E+00
 1.77500E+00   6.19531E+00
 1.82500E+00   5.89336E+00
 1.87500E+00   5.57585E+00
 1.92500E+00   5.24680E+00
 1.97500E+00   4.91073E+00
 2.02500E+00   4.57269E+00
 2.07500E+00   4.23781E+00
 2.12500E+00   3.91109E+00
 2.17500E+00   3.59706E+00
 2.22500E+00   3.29961E+00
 2.27500E+00   3.02176E+00
 2.32500E+00   2.76565E+00
 2.37500E+00   2.53246E+00
 2.42500E+00   2.32255E+00
 2.47500E+00   2.13558E+00
 2.52500E+00   1.97056E+00
 2.57500E+00   1.82618E+00
 2.62500E+00   1.70075E+00
 2.67500E+00   1.59252E+00
 2.72500E+00   1.49968E+00
 2.77500E+00   1.42043E+00
 2.82500E+00   1.35309E+00
 2.87500E+00   1.29610E+00
 2.92500E+00   1.24805E+00
 2.97500E+00   1.20766E+00
 3.02500E+00   1.17382E+00
 3.07500E+00   1.14554E+00
 3.12500E+00   1.12195E+00
 3.17500E+00   1.10234E+00
 3.22500E+00   1.08605E+00
 3.27500E+00   1.07255E+00
 3.32500E+00   1.06139E+00
 3.37500E+00   1.05216E+00
 3.42500E+00   1.04453E+00
 3.47500E+00   1.03825E+00
 3.52500E+00   1.03308E+00
 3.57500E+00   1.02881E+00
 3.62500E+00   1.02531E+00
 3.67500E+00   1.02242E+00
 3.72500E+00   1.02004E+00
 3.77500E+00   1.01809E+00
 3.82500E+00   1.01650E+00
 3.87500E+00   1.01520E+00
 3.92500E+00   1.01415E+00
 3.97500E+00   1.01331E+00
 4.02500E+00   1.01265E+00
 4.07500E+00   1.01214E+00
 4.12500E+00   1.01177E+00
 4.17500E+00   1.01152E+00
