      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.41653E+00   9.03474E-01   5.46877E-01   1.32154E+00
 1.07500E+00   2.40769E+00   9.07552E-01   5.47430E-01   1.31804E+00
 1.12500E+00   2.39660E+00   9.12267E-01   5.48469E-01   1.31446E+00
 1.17500E+00   2.38324E+00   9.17555E-01   5.50071E-01   1.31095E+00
 1.22500E+00   2.36783E+00   9.23299E-01   5.52274E-01   1.30769E+00
 1.27500E+00   2.35075E+00   9.29331E-01   5.55079E-01   1.30485E+00
 1.32500E+00   2.33252E+00   9.35456E-01   5.58459E-01   1.30262E+00
 1.37500E+00   2.31368E+00   9.41474E-01   5.62352E-01   1.30111E+00
 1.42500E+00   2.29472E+00   9.47222E-01   5.66671E-01   1.30035E+00
 1.47500E+00   2.27602E+00   9.52596E-01   5.71317E-01   1.30033E+00
 1.52500E+00   2.25781E+00   9.57536E-01   5.76188E-01   1.30092E+00
 1.57500E+00   2.24022E+00   9.62031E-01   5.81189E-01   1.30199E+00
 1.62500E+00   2.22325E+00   9.66110E-01   5.86230E-01   1.30333E+00
 1.67500E+00   2.20681E+00   9.69843E-01   5.91234E-01   1.30474E+00
 1.72500E+00   2.19074E+00   9.73318E-01   5.96140E-01   1.30599E+00
 1.77500E+00   2.17482E+00   9.76637E-01   6.00900E-01   1.30685E+00
 1.82500E+00   2.15886E+00   9.79899E-01   6.05479E-01   1.30714E+00
 1.87500E+00   2.14267E+00   9.83194E-01   6.09855E-01   1.30672E+00
 1.92500E+00   2.12611E+00   9.86592E-01   6.14014E-01   1.30546E+00
 1.97500E+00   2.10912E+00   9.90136E-01   6.17950E-01   1.30333E+00
 2.02500E+00   2.09171E+00   9.93844E-01   6.21659E-01   1.30033E+00
 2.07500E+00   2.07397E+00   9.97702E-01   6.25139E-01   1.29652E+00
 2.12500E+00   2.05606E+00   1.00167E+00   6.28391E-01   1.29201E+00
 2.17500E+00   2.03820E+00   1.00569E+00   6.31412E-01   1.28694E+00
 2.22500E+00   2.02064E+00   1.00968E+00   6.34199E-01   1.28149E+00
 2.27500E+00   2.00365E+00   1.01357E+00   6.36748E-01   1.27582E+00
 2.32500E+00   1.98748E+00   1.01728E+00   6.39057E-01   1.27011E+00
 2.37500E+00   1.97236E+00   1.02074E+00   6.41122E-01   1.26452E+00
 2.42500E+00   1.95845E+00   1.02390E+00   6.42946E-01   1.25918E+00
 2.47500E+00   1.94588E+00   1.02672E+00   6.44533E-01   1.25419E+00
 2.52500E+00   1.93472E+00   1.02919E+00   6.45893E-01   1.24962E+00
 2.57500E+00   1.92495E+00   1.03131E+00   6.47038E-01   1.24552E+00
 2.62500E+00   1.91655E+00   1.03309E+00   6.47987E-01   1.24190E+00
 2.67500E+00   1.90941E+00   1.03457E+00   6.48760E-01   1.23875E+00
 2.72500E+00   1.90343E+00   1.03576E+00   6.49379E-01   1.23605E+00
 2.77500E+00   1.89849E+00   1.03672E+00   6.49867E-01   1.23376E+00
 2.82500E+00   1.89445E+00   1.03748E+00   6.50244E-01   1.23186E+00
 2.87500E+00   1.89120E+00   1.03807E+00   6.50533E-01   1.23029E+00
 2.92500E+00   1.88862E+00   1.03853E+00   6.50752E-01   1.22902E+00
 2.97500E+00   1.88660E+00   1.03887E+00   6.50918E-01   1.22802E+00
 3.02500E+00   1.88505E+00   1.03913E+00   6.51044E-01   1.22725E+00
 3.07500E+00   1.88389E+00   1.03933E+00   6.51143E-01   1.22668E+00
 3.12500E+00   1.88305E+00   1.03947E+00   6.51224E-01   1.22629E+00
 3.17500E+00   1.88249E+00   1.03958E+00   6.51294E-01   1.22606E+00
 3.22500E+00   1.88215E+00   1.03967E+00   6.51360E-01   1.22596E+00
 3.27500E+00   1.88201E+00   1.03973E+00   6.51425E-01   1.22599E+00
 3.32500E+00   1.88203E+00   1.03978E+00   6.51492E-01   1.22613E+00
 3.37500E+00   1.88218E+00   1.03982E+00   6.51565E-01   1.22636E+00
 3.42500E+00   1.88245E+00   1.03985E+00   6.51645E-01   1.22669E+00
 3.47500E+00   1.88282E+00   1.03988E+00   6.51732E-01   1.22709E+00
 3.52500E+00   1.88327E+00   1.03990E+00   6.51828E-01   1.22757E+00
 3.57500E+00   1.88379E+00   1.03992E+00   6.51932E-01   1.22810E+00
 3.62500E+00   1.88438E+00   1.03995E+00   6.52045E-01   1.22870E+00
 3.67500E+00   1.88501E+00   1.03997E+00   6.52167E-01   1.22934E+00
 3.72500E+00   1.88567E+00   1.03999E+00   6.52297E-01   1.23002E+00
 3.77500E+00   1.88636E+00   1.04001E+00   6.52435E-01   1.23073E+00
 3.82500E+00   1.88707E+00   1.04003E+00   6.52581E-01   1.23146E+00
 3.87500E+00   1.88777E+00   1.04004E+00   6.52735E-01   1.23222E+00
 3.92500E+00   1.88848E+00   1.04006E+00   6.52895E-01   1.23298E+00
 3.97500E+00   1.88917E+00   1.04008E+00   6.53063E-01   1.23374E+00
 4.02500E+00   1.88983E+00   1.04009E+00   6.53237E-01   1.23451E+00
 4.07500E+00   1.89046E+00   1.04011E+00   6.53418E-01   1.23526E+00
 4.12500E+00   1.89105E+00   1.04012E+00   6.53604E-01   1.23600E+00
 4.17500E+00   1.89159E+00   1.04013E+00   6.53796E-01   1.23671E+00
 4.22500E+00   1.89208E+00   1.04014E+00   6.53993E-01   1.23741E+00
 4.27500E+00   1.89251E+00   1.04014E+00   6.54196E-01   1.23807E+00
 4.32500E+00   1.89288E+00   1.04015E+00   6.54403E-01   1.23871E+00
 4.37500E+00   1.89320E+00   1.04015E+00   6.54616E-01   1.23932E+00
 4.42500E+00   1.89345E+00   1.04015E+00   6.54833E-01   1.23989E+00
 4.47500E+00   1.89364E+00   1.04015E+00   6.55054E-01   1.24044E+00
 4.52500E+00   1.89378E+00   1.04015E+00   6.55280E-01   1.24096E+00
 4.57500E+00   1.89388E+00   1.04015E+00   6.55511E-01   1.24146E+00
 4.62500E+00   1.89393E+00   1.04015E+00   6.55746E-01   1.24193E+00
 4.67500E+00   1.89394E+00   1.04015E+00   6.55985E-01   1.24240E+00
 4.72500E+00   1.89392E+00   1.04015E+00   6.56228E-01   1.24285E+00
 4.77500E+00   1.89389E+00   1.04015E+00   6.56476E-01   1.24329E+00
 4.82500E+00   1.89385E+00   1.04015E+00   6.56728E-01   1.24374E+00
 4.87500E+00   1.89380E+00   1.04015E+00   6.56985E-01   1.24420E+00
 4.92500E+00   1.89376E+00   1.04015E+00   6.57245E-01   1.24466E+00
 4.97500E+00   1.89374E+00   1.04016E+00   6.57511E-01   1.24515E+00
 5.02500E+00   1.89374E+00   1.04016E+00   6.57780E-01   1.24566E+00
