      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
         [-]       [kg^-1]     [m kg^-1]   [m^2 kg^-1]           [-]           [m]
 1.02500E+00   2.87948E+17   5.08415E+08   1.63677E+00   3.73376E-05   3.14446E-09
 1.07500E+00   3.86410E+17   7.36958E+08   2.62561E+00   6.30867E-05   3.39545E-09
 1.12500E+00   4.46401E+17   8.67881E+08   3.70945E+00   9.57974E-05   3.71944E-09
 1.17500E+00   4.75575E+17   1.14324E+09   4.97239E+00   1.35637E-04   4.08935E-09
 1.22500E+00   4.80756E+17   1.39677E+09   6.33354E+00   1.82304E-04   4.49668E-09
 1.27500E+00   4.68031E+17   1.59882E+09   7.69826E+00   2.35005E-04   4.93782E-09
 1.32500E+00   4.42758E+17   1.76968E+09   8.98306E+00   2.92677E-04   5.41181E-09
 1.37500E+00   4.09560E+17   1.79046E+09   1.00655E+01   3.54251E-04   5.91924E-09
 1.42500E+00   3.72075E+17   1.79031E+09   1.09494E+01   4.19240E-04   6.46466E-09
 1.47500E+00   3.32559E+17   1.76875E+09   1.16333E+01   4.87870E-04   7.05906E-09
 1.52500E+00   2.92867E+17   1.69945E+09   1.21080E+01   5.61172E-04   7.71631E-09
 1.57500E+00   2.54489E+17   1.59755E+09   1.23917E+01   6.41161E-04   8.45346E-09
 1.62500E+00   2.18569E+17   1.47433E+09   1.25226E+01   7.30981E-04   9.29053E-09
 1.67500E+00   1.85922E+17   1.33958E+09   1.25529E+01   8.34957E-04   1.02497E-08
 1.72500E+00   1.57046E+17   1.20162E+09   1.25450E+01   9.58610E-04   1.13538E-08
 1.77500E+00   1.32157E+17   1.06748E+09   1.25686E+01   1.10862E-03   1.26231E-08
 1.82500E+00   1.11236E+17   9.42966E+08   1.26979E+01   1.29275E-03   1.40721E-08
 1.87500E+00   9.40874E+16   8.32722E+08   1.30097E+01   1.51973E-03   1.57041E-08
 1.92500E+00   8.04073E+16   7.40433E+08   1.35816E+01   1.79911E-03   1.75061E-08
 1.97500E+00   6.98462E+16   6.68968E+08   1.44906E+01   2.14100E-03   1.94428E-08
 2.02500E+00   6.20578E+16   6.20973E+08   1.58115E+01   2.55583E-03   2.14543E-08
 2.07500E+00   5.67311E+16   5.98835E+08   1.76153E+01   3.05400E-03   2.34576E-08
 2.12500E+00   5.36045E+16   5.99287E+08   1.99656E+01   3.64551E-03   2.53583E-08
 2.17500E+00   5.24689E+16   6.01958E+08   2.29260E+01   4.33949E-03   2.70674E-08
 2.22500E+00   5.31644E+16   6.18597E+08   2.65817E+01   5.14373E-03   2.85203E-08
 2.27500E+00   5.55747E+16   6.86509E+08   3.10189E+01   6.06388E-03   2.96865E-08
 2.32500E+00   5.96209E+16   7.84426E+08   3.62872E+01   7.10277E-03   3.05688E-08
 2.37500E+00   6.52556E+16   9.05338E+08   4.24246E+01   8.25981E-03   3.11927E-08
 2.42500E+00   7.24573E+16   1.05200E+09   4.94629E+01   9.53061E-03   3.15947E-08
 2.47500E+00   8.12245E+16   1.22861E+09   5.74223E+01   1.09066E-02   3.18128E-08
 2.52500E+00   9.15713E+16   1.43819E+09   6.63053E+01   1.23748E-02   3.18807E-08
 2.57500E+00   1.03522E+17   1.68264E+09   7.60936E+01   1.39184E-02   3.18263E-08
 2.62500E+00   1.17107E+17   1.96336E+09   8.67471E+01   1.55167E-02   3.16718E-08
 2.67500E+00   1.32359E+17   2.28155E+09   9.82045E+01   1.71465E-02   3.14347E-08
 2.72500E+00   1.49306E+17   2.63820E+09   1.10386E+02   1.87828E-02   3.11288E-08
 2.77500E+00   1.67972E+17   3.03415E+09   1.23193E+02   2.04005E-02   3.07659E-08
 2.82500E+00   1.88369E+17   3.47007E+09   1.36520E+02   2.19752E-02   3.03559E-08
 2.87500E+00   2.10494E+17   3.94664E+09   1.50249E+02   2.34850E-02   2.99078E-08
 2.92500E+00   2.34328E+17   4.46460E+09   1.64261E+02   2.49112E-02   2.94301E-08
 2.97500E+00   2.59831E+17   5.02495E+09   1.78441E+02   2.62391E-02   2.89304E-08
 3.02500E+00   2.86939E+17   5.62895E+09   1.92674E+02   2.74585E-02   2.84161E-08
 3.07500E+00   3.15562E+17   6.27819E+09   2.06858E+02   2.85632E-02   2.78939E-08
 3.12500E+00   3.45585E+17   6.97460E+09   2.20894E+02   2.95515E-02   2.73701E-08
 3.17500E+00   3.76864E+17   7.72035E+09   2.34696E+02   3.04248E-02   2.68503E-08
 3.22500E+00   4.09226E+17   8.51763E+09   2.48186E+02   3.11874E-02   2.63395E-08
