      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   1.52417E+01
 1.07500E+00   1.39124E+01
 1.12500E+00   1.25316E+01
 1.17500E+00   1.11594E+01
 1.22500E+00   9.85351E+00
 1.27500E+00   8.66072E+00
 1.32500E+00   7.61004E+00
 1.37500E+00   6.71229E+00
 1.42500E+00   5.96129E+00
 1.47500E+00   5.34052E+00
 1.52500E+00   4.83008E+00
 1.57500E+00   4.40976E+00
 1.62500E+00   4.06039E+00
 1.67500E+00   3.76496E+00
 1.72500E+00   3.50893E+00
 1.77500E+00   3.28057E+00
 1.82500E+00   3.07087E+00
 1.87500E+00   2.87344E+00
 1.92500E+00   2.68439E+00
 1.97500E+00   2.50204E+00
 2.02500E+00   2.32639E+00
 2.07500E+00   2.15864E+00
 2.12500E+00   2.00056E+00
 2.17500E+00   1.85401E+00
 2.22500E+00   1.72050E+00
 2.27500E+00   1.60101E+00
 2.32500E+00   1.49585E+00
 2.37500E+00   1.40477E+00
 2.42500E+00   1.32707E+00
 2.47500E+00   1.26171E+00
 2.52500E+00   1.20743E+00
 2.57500E+00   1.16290E+00
 2.62500E+00   1.12679E+00
 2.67500E+00   1.09780E+00
 2.72500E+00   1.07477E+00
 2.77500E+00   1.05665E+00
 2.82500E+00   1.04253E+00
 2.87500E+00   1.03161E+00
 2.92500E+00   1.02324E+00
 2.97500E+00   1.01688E+00
 3.02500E+00   1.01208E+00
 3.07500E+00   1.00848E+00
 3.12500E+00   1.00579E+00
 3.17500E+00   1.00378E+00
 3.22500E+00   1.00227E+00
 3.27500E+00   1.00113E+00
 3.32500E+00   1.00022E+00
 3.37500E+00   9.99393E-01
 3.42500E+00   9.98633E-01
 3.47500E+00   9.97925E-01
 3.52500E+00   9.97258E-01
 3.57500E+00   9.96627E-01
 3.62500E+00   9.96010E-01
 3.67500E+00   9.95401E-01
 3.72500E+00   9.94794E-01
 3.77500E+00   9.94173E-01
 3.82500E+00   9.93526E-01
 3.87500E+00   9.92849E-01
 3.92500E+00   9.92131E-01
