      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.64810E+00   9.37408E-01   4.51721E-01   1.19620E+00
 1.07500E+00   2.64656E+00   9.37929E-01   4.51713E-01   1.19548E+00
 1.12500E+00   2.64562E+00   9.38720E-01   4.51371E-01   1.19415E+00
 1.17500E+00   2.64451E+00   9.39784E-01   4.50911E-01   1.19244E+00
 1.22500E+00   2.64274E+00   9.41139E-01   4.50463E-01   1.19046E+00
 1.27500E+00   2.63996E+00   9.42812E-01   4.50108E-01   1.18827E+00
 1.32500E+00   2.63592E+00   9.44830E-01   4.49902E-01   1.18590E+00
 1.37500E+00   2.63041E+00   9.47221E-01   4.49885E-01   1.18338E+00
 1.42500E+00   2.62330E+00   9.50008E-01   4.50087E-01   1.18072E+00
 1.47500E+00   2.61449E+00   9.53202E-01   4.50535E-01   1.17792E+00
 1.52500E+00   2.60393E+00   9.56806E-01   4.51247E-01   1.17502E+00
 1.57500E+00   2.59164E+00   9.60810E-01   4.52238E-01   1.17204E+00
 1.62500E+00   2.57769E+00   9.65186E-01   4.53516E-01   1.16902E+00
 1.67500E+00   2.56222E+00   9.69892E-01   4.55082E-01   1.16602E+00
 1.72500E+00   2.54541E+00   9.74872E-01   4.56932E-01   1.16308E+00
 1.77500E+00   2.52753E+00   9.80055E-01   4.59053E-01   1.16027E+00
 1.82500E+00   2.50885E+00   9.85361E-01   4.61423E-01   1.15764E+00
 1.87500E+00   2.48969E+00   9.90704E-01   4.64014E-01   1.15525E+00
 1.92500E+00   2.47038E+00   9.95997E-01   4.66793E-01   1.15316E+00
 1.97500E+00   2.45122E+00   1.00115E+00   4.69721E-01   1.15139E+00
 2.02500E+00   2.43250E+00   1.00610E+00   4.72754E-01   1.14998E+00
 2.07500E+00   2.41450E+00   1.01078E+00   4.75853E-01   1.14894E+00
 2.12500E+00   2.39740E+00   1.01513E+00   4.78975E-01   1.14829E+00
 2.17500E+00   2.38136E+00   1.01912E+00   4.82084E-01   1.14802E+00
 2.22500E+00   2.36651E+00   1.02274E+00   4.85148E-01   1.14811E+00
 2.27500E+00   2.35288E+00   1.02598E+00   4.88141E-01   1.14854E+00
 2.32500E+00   2.34051E+00   1.02885E+00   4.91044E-01   1.14929E+00
 2.37500E+00   2.32937E+00   1.03137E+00   4.93842E-01   1.15034E+00
 2.42500E+00   2.31942E+00   1.03354E+00   4.96529E-01   1.15166E+00
 2.47500E+00   2.31061E+00   1.03542E+00   4.99100E-01   1.15323E+00
 2.52500E+00   2.30285E+00   1.03700E+00   5.01559E-01   1.15502E+00
 2.57500E+00   2.29607E+00   1.03834E+00   5.03909E-01   1.15701E+00
 2.62500E+00   2.29020E+00   1.03945E+00   5.06156E-01   1.15920E+00
 2.67500E+00   2.28516E+00   1.04036E+00   5.08310E-01   1.16157E+00
 2.72500E+00   2.28087E+00   1.04108E+00   5.10379E-01   1.16411E+00
 2.77500E+00   2.27729E+00   1.04165E+00   5.12374E-01   1.16682E+00
 2.82500E+00   2.27434E+00   1.04207E+00   5.14304E-01   1.16971E+00
 2.87500E+00   2.27199E+00   1.04236E+00   5.16179E-01   1.17276E+00
 2.92500E+00   2.27019E+00   1.04253E+00   5.18008E-01   1.17598E+00
 2.97500E+00   2.26890E+00   1.04259E+00   5.19798E-01   1.17937E+00
 3.02500E+00   2.26810E+00   1.04256E+00   5.21557E-01   1.18294E+00
 3.07500E+00   2.26775E+00   1.04243E+00   5.23291E-01   1.18669E+00
 3.12500E+00   2.26783E+00   1.04221E+00   5.25007E-01   1.19063E+00
 3.17500E+00   2.26830E+00   1.04192E+00   5.26709E-01   1.19474E+00
 3.22500E+00   2.26915E+00   1.04155E+00   5.28401E-01   1.19902E+00
 3.27500E+00   2.27034E+00   1.04111E+00   5.30083E-01   1.20347E+00
 3.32500E+00   2.27183E+00   1.04061E+00   5.31758E-01   1.20806E+00
 3.37500E+00   2.27359E+00   1.04005E+00   5.33426E-01   1.21279E+00
 3.42500E+00   2.27556E+00   1.03946E+00   5.35085E-01   1.21762E+00
 3.47500E+00   2.27770E+00   1.03883E+00   5.36733E-01   1.22252E+00
 3.52500E+00   2.27994E+00   1.03818E+00   5.38367E-01   1.22744E+00
 3.57500E+00   2.28221E+00   1.03753E+00   5.39982E-01   1.23235E+00
 3.62500E+00   2.28444E+00   1.03689E+00   5.41572E-01   1.23719E+00
 3.67500E+00   2.28656E+00   1.03628E+00   5.43133E-01   1.24190E+00
 3.72500E+00   2.28847E+00   1.03572E+00   5.44657E-01   1.24643E+00
 3.77500E+00   2.29010E+00   1.03522E+00   5.46138E-01   1.25071E+00
 3.82500E+00   2.29138E+00   1.03481E+00   5.47569E-01   1.25469E+00
 3.87500E+00   2.29223E+00   1.03449E+00   5.48944E-01   1.25831E+00
 3.92500E+00   2.29260E+00   1.03429E+00   5.50257E-01   1.26152E+00
 3.97500E+00   2.29243E+00   1.03420E+00   5.51501E-01   1.26428E+00
 4.02500E+00   2.29170E+00   1.03425E+00   5.52670E-01   1.26655E+00
 4.07500E+00   2.29038E+00   1.03443E+00   5.53762E-01   1.26832E+00
 4.12500E+00   2.28847E+00   1.03474E+00   5.54771E-01   1.26958E+00
 4.17500E+00   2.28599E+00   1.03518E+00   5.55694E-01   1.27031E+00
 4.22500E+00   2.28297E+00   1.03574E+00   5.56528E-01   1.27054E+00
 4.27500E+00   2.27946E+00   1.03640E+00   5.57272E-01   1.27028E+00
 4.32500E+00   2.27550E+00   1.03716E+00   5.57923E-01   1.26955E+00
 4.37500E+00   2.27117E+00   1.03799E+00   5.58482E-01   1.26841E+00
 4.42500E+00   2.26653E+00   1.03887E+00   5.58949E-01   1.26688E+00
 4.47500E+00   2.26167E+00   1.03979E+00   5.59325E-01   1.26501E+00
 4.52500E+00   2.25664E+00   1.04074E+00   5.59609E-01   1.26284E+00
 4.57500E+00   2.25153E+00   1.04168E+00   5.59805E-01   1.26042E+00
 4.62500E+00   2.24640E+00   1.04261E+00   5.59914E-01   1.25779E+00
 4.67500E+00   2.24131E+00   1.04351E+00   5.59939E-01   1.25500E+00
 4.72500E+00   2.23631E+00   1.04436E+00   5.59884E-01   1.25207E+00
 4.77500E+00   2.23144E+00   1.04517E+00   5.59752E-01   1.24905E+00
 4.82500E+00   2.22674E+00   1.04592E+00   5.59547E-01   1.24597E+00
 4.87500E+00   2.22223E+00   1.04661E+00   5.59274E-01   1.24283E+00
 4.92500E+00   2.21792E+00   1.04724E+00   5.58938E-01   1.23968E+00
 4.97500E+00   2.21384E+00   1.04779E+00   5.58542E-01   1.23652E+00
 5.02500E+00   2.20998E+00   1.04829E+00   5.58093E-01   1.23337E+00
 5.07500E+00   2.20634E+00   1.04872E+00   5.57595E-01   1.23024E+00
 5.12500E+00   2.20291E+00   1.04909E+00   5.57054E-01   1.22714E+00
 5.17500E+00   2.19970E+00   1.04941E+00   5.56475E-01   1.22408E+00
 5.22500E+00   2.19667E+00   1.04968E+00   5.55864E-01   1.22105E+00
 5.27500E+00   2.19382E+00   1.04991E+00   5.55225E-01   1.21807E+00
 5.32500E+00   2.19113E+00   1.05010E+00   5.54565E-01   1.21513E+00
 5.37500E+00   2.18857E+00   1.05027E+00   5.53889E-01   1.21223E+00
 5.42500E+00   2.18613E+00   1.05041E+00   5.53205E-01   1.20938E+00
 5.47500E+00   2.18380E+00   1.05054E+00   5.52518E-01   1.20659E+00
 5.52500E+00   2.18157E+00   1.05064E+00   5.51832E-01   1.20386E+00
 5.57500E+00   2.17944E+00   1.05073E+00   5.51150E-01   1.20120E+00
 5.62500E+00   2.17742E+00   1.05079E+00   5.50474E-01   1.19861E+00
 5.67500E+00   2.17550E+00   1.05084E+00   5.49806E-01   1.19610E+00
 5.72500E+00   2.17367E+00   1.05087E+00   5.49148E-01   1.19367E+00
 5.77500E+00   2.17194E+00   1.05089E+00   5.48501E-01   1.19131E+00
 5.82500E+00   2.17030E+00   1.05089E+00   5.47866E-01   1.18903E+00
 5.87500E+00   2.16874E+00   1.05088E+00   5.47245E-01   1.18683E+00
 5.92500E+00   2.16728E+00   1.05085E+00   5.46638E-01   1.18472E+00
 5.97500E+00   2.16590E+00   1.05082E+00   5.46047E-01   1.18268E+00
 6.02500E+00   2.16461E+00   1.05078E+00   5.45471E-01   1.18073E+00
 6.07500E+00   2.16340E+00   1.05073E+00   5.44913E-01   1.17886E+00
 6.12500E+00   2.16226E+00   1.05068E+00   5.44371E-01   1.17707E+00
 6.17500E+00   2.16121E+00   1.05062E+00   5.43846E-01   1.17537E+00
 6.22500E+00   2.16023E+00   1.05056E+00   5.43340E-01   1.17374E+00
 6.27500E+00   2.15932E+00   1.05049E+00   5.42851E-01   1.17219E+00
 6.32500E+00   2.15848E+00   1.05042E+00   5.42380E-01   1.17072E+00
 6.37500E+00   2.15771E+00   1.05035E+00   5.41927E-01   1.16932E+00
 6.42500E+00   2.15701E+00   1.05028E+00   5.41491E-01   1.16800E+00
 6.47500E+00   2.15638E+00   1.05021E+00   5.41074E-01   1.16676E+00
 6.52500E+00   2.15580E+00   1.05014E+00   5.40674E-01   1.16559E+00
 6.57500E+00   2.15529E+00   1.05007E+00   5.40292E-01   1.16449E+00
 6.62500E+00   2.15484E+00   1.05000E+00   5.39928E-01   1.16346E+00
 6.67500E+00   2.15445E+00   1.04994E+00   5.39580E-01   1.16250E+00
 6.72500E+00   2.15411E+00   1.04987E+00   5.39250E-01   1.16160E+00
 6.77500E+00   2.15382E+00   1.04981E+00   5.38936E-01   1.16077E+00
 6.82500E+00   2.15358E+00   1.04975E+00   5.38637E-01   1.16000E+00
 6.87500E+00   2.15339E+00   1.04969E+00   5.38355E-01   1.15929E+00
 6.92500E+00   2.15325E+00   1.04964E+00   5.38088E-01   1.15864E+00
 6.97500E+00   2.15315E+00   1.04958E+00   5.37836E-01   1.15804E+00
 7.02500E+00   2.15309E+00   1.04953E+00   5.37598E-01   1.15750E+00
 7.07500E+00   2.15307E+00   1.04949E+00   5.37375E-01   1.15701E+00
 7.12500E+00   2.15308E+00   1.04944E+00   5.37165E-01   1.15656E+00
 7.17500E+00   2.15312E+00   1.04940E+00   5.36969E-01   1.15616E+00
 7.22500E+00   2.15319E+00   1.04936E+00   5.36785E-01   1.15580E+00
 7.27500E+00   2.15328E+00   1.04933E+00   5.36614E-01   1.15548E+00
 7.32500E+00   2.15340E+00   1.04930E+00   5.36454E-01   1.15520E+00
 7.37500E+00   2.15353E+00   1.04926E+00   5.36305E-01   1.15495E+00
 7.42500E+00   2.15368E+00   1.04924E+00   5.36168E-01   1.15473E+00
 7.47500E+00   2.15383E+00   1.04921E+00   5.36042E-01   1.15454E+00
 7.52500E+00   2.15400E+00   1.04919E+00   5.35926E-01   1.15438E+00
 7.57500E+00   2.15416E+00   1.04916E+00   5.35819E-01   1.15424E+00
 7.62500E+00   2.15433E+00   1.04914E+00   5.35723E-01   1.15412E+00
 7.67500E+00   2.15449E+00   1.04913E+00   5.35635E-01   1.15402E+00
 7.72500E+00   2.15465E+00   1.04911E+00   5.35557E-01   1.15394E+00
 7.77500E+00   2.15481E+00   1.04910E+00   5.35487E-01   1.15387E+00
 7.82500E+00   2.15495E+00   1.04908E+00   5.35426E-01   1.15381E+00
 7.87500E+00   2.15507E+00   1.04907E+00   5.35374E-01   1.15377E+00
 7.92500E+00   2.15518E+00   1.04906E+00   5.35330E-01   1.15374E+00
 7.97500E+00   2.15528E+00   1.04905E+00   5.35294E-01   1.15371E+00
 8.02500E+00   2.15536E+00   1.04904E+00   5.35265E-01   1.15369E+00
 8.07500E+00   2.15541E+00   1.04903E+00   5.35243E-01   1.15367E+00
 8.12500E+00   2.15545E+00   1.04902E+00   5.35227E-01   1.15365E+00
