      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
 2.97500E+00   4.38675E+16   8.08039E+08   4.47410E+01   1.03416E-02   3.83781E-08
 3.02500E+00   4.65212E+16   8.99245E+08   4.99117E+01   1.14954E-02   3.89846E-08
 3.07500E+00   4.99655E+16   1.00488E+09   5.56672E+01   1.27157E-02   3.93693E-08
 3.12500E+00   5.41794E+16   1.12662E+09   6.19840E+01   1.39902E-02   3.95608E-08
 3.17500E+00   5.91483E+16   1.26623E+09   6.88319E+01   1.53050E-02   3.95881E-08
 3.22500E+00   6.48630E+16   1.42463E+09   7.61733E+01   1.66444E-02   3.94783E-08
 3.27500E+00   7.13177E+16   1.60207E+09   8.39628E+01   1.79923E-02   3.92552E-08
 3.32500E+00   7.85087E+16   1.79853E+09   9.21486E+01   1.93321E-02   3.89394E-08
 3.37500E+00   8.64331E+16   2.01397E+09   1.00674E+02   2.06480E-02   3.85479E-08
 3.42500E+00   9.50877E+16   2.24838E+09   1.09480E+02   2.19252E-02   3.80956E-08
 3.47500E+00   1.04467E+17   2.50181E+09   1.18505E+02   2.31503E-02   3.75948E-08
 3.52500E+00   1.14564E+17   2.77438E+09   1.27689E+02   2.43124E-02   3.70563E-08
 3.57500E+00   1.25365E+17   3.06624E+09   1.36975E+02   2.54027E-02   3.64896E-08
 3.62500E+00   1.36855E+17   3.37765E+09   1.46307E+02   2.64150E-02   3.59031E-08
 3.67500E+00   1.49009E+17   3.70892E+09   1.55634E+02   2.73454E-02   3.53041E-08
 3.72500E+00   1.61799E+17   4.06046E+09   1.64911E+02   2.81923E-02   3.46992E-08
 3.77500E+00   1.75189E+17   4.43272E+09   1.74097E+02   2.89563E-02   3.40942E-08
 3.82500E+00   1.89135E+17   4.82616E+09   1.83153E+02   2.96395E-02   3.34941E-08
 3.87500E+00   2.03586E+17   5.24122E+09   1.92048E+02   3.02456E-02   3.29033E-08
 3.92500E+00   2.18482E+17   5.67828E+09   2.00753E+02   3.07790E-02   3.23257E-08
 3.97500E+00   2.33758E+17   6.13761E+09   2.09241E+02   3.12449E-02   3.17643E-08
 4.02500E+00   2.49338E+17   6.61932E+09   2.17490E+02   3.16488E-02   3.12218E-08
 4.07500E+00   2.65143E+17   7.12324E+09   2.25479E+02   3.19965E-02   3.07003E-08
 4.12500E+00   2.81085E+17   7.64875E+09   2.33187E+02   3.22933E-02   3.02014E-08
 4.17500E+00   2.97071E+17   8.19444E+09   2.40596E+02   3.25448E-02   2.97264E-08
 4.22500E+00   3.13005E+17   8.75790E+09   2.47688E+02   3.27556E-02   2.92761E-08
 4.27500E+00   3.28784E+17   9.33550E+09   2.54447E+02   3.29304E-02   2.88512E-08
 4.32500E+00   3.44306E+17   9.92254E+09   2.60856E+02   3.30732E-02   2.84520E-08
 4.37500E+00   3.59465E+17   1.05136E+10   2.66898E+02   3.31875E-02   2.80785E-08
 4.42500E+00   3.74155E+17   1.11033E+10   2.72558E+02   3.32763E-02   2.77308E-08
 4.47500E+00   3.88273E+17   1.16868E+10   2.77821E+02   3.33423E-02   2.74087E-08
 4.52500E+00   4.01715E+17   1.22597E+10   2.82672E+02   3.33877E-02   2.71118E-08
 4.57500E+00   4.14384E+17   1.28182E+10   2.87098E+02   3.34143E-02   2.68397E-08
 4.62500E+00   4.26186E+17   1.33572E+10   2.91084E+02   3.34236E-02   2.65921E-08
 4.67500E+00   4.37033E+17   1.38698E+10   2.94619E+02   3.34167E-02   2.63685E-08
 4.72500E+00   4.46845E+17   1.43457E+10   2.97690E+02   3.33947E-02   2.61683E-08
 4.77500E+00   4.55549E+17   1.47720E+10   3.00288E+02   3.33582E-02   2.59911E-08
 4.82500E+00   4.63083E+17   1.51348E+10   3.02404E+02   3.33077E-02   2.58363E-08
 4.87500E+00   4.69394E+17   1.54215E+10   3.04030E+02   3.32438E-02   2.57035E-08
 4.92500E+00   4.74439E+17   1.56240E+10   3.05162E+02   3.31665E-02   2.55922E-08
 4.97500E+00   4.78186E+17   1.57419E+10   3.05797E+02   3.30763E-02   2.55020E-08
 5.02500E+00   4.80615E+17   1.57734E+10   3.05932E+02   3.29732E-02   2.54325E-08
 5.07500E+00   4.81719E+17   1.57731E+10   3.05571E+02   3.28573E-02   2.53833E-08
 5.12500E+00   4.81499E+17   1.57728E+10   3.04715E+02   3.27287E-02   2.53540E-08
 5.17500E+00   4.79971E+17   1.57438E+10   3.03370E+02   3.25876E-02   2.53443E-08
 5.22500E+00   4.77160E+17   1.55995E+10   3.01545E+02   3.24341E-02   2.53541E-08
 5.27500E+00   4.73102E+17   1.53663E+10   2.99249E+02   3.22685E-02   2.53830E-08
 5.32500E+00   4.67844E+17   1.50674E+10   2.96494E+02   3.20909E-02   2.54309E-08
 5.37500E+00   4.61442E+17   1.47164E+10   2.93298E+02   3.19018E-02   2.54977E-08
 5.42500E+00   4.53961E+17   1.43221E+10   2.89677E+02   3.17016E-02   2.55833E-08
 5.47500E+00   4.45471E+17   1.38896E+10   2.85652E+02   3.14908E-02   2.56876E-08
 5.52500E+00   4.36053E+17   1.34224E+10   2.81246E+02   3.12702E-02   2.58106E-08
 5.57500E+00   4.25790E+17   1.29236E+10   2.76485E+02   3.10406E-02   2.59525E-08
 5.62500E+00   4.14773E+17   1.23969E+10   2.71395E+02   3.08028E-02   2.61133E-08
 5.67500E+00   4.03095E+17   1.18459E+10   2.66008E+02   3.05581E-02   2.62931E-08
 5.72500E+00   3.90850E+17   1.12751E+10   2.60354E+02   3.03075E-02   2.64920E-08
 5.77500E+00   3.78136E+17   1.06888E+10   2.54469E+02   3.00525E-02   2.67103E-08
 5.82500E+00   3.65052E+17   1.00919E+10   2.48388E+02   2.97947E-02   2.69482E-08
 5.87500E+00   3.51695E+17   9.48894E+09   2.42148E+02   2.95357E-02   2.72058E-08
 5.92500E+00   3.38160E+17   8.88464E+09   2.35789E+02   2.92772E-02   2.74834E-08
 5.97500E+00   3.24543E+17   8.28364E+09   2.29351E+02   2.90210E-02   2.77810E-08
 6.02500E+00   3.10934E+17   7.69052E+09   2.22874E+02   2.87693E-02   2.80989E-08
 6.07500E+00   2.97422E+17   7.10971E+09   2.16402E+02   2.85240E-02   2.84368E-08
 6.12500E+00   2.84089E+17   6.54545E+09   2.09975E+02   2.82872E-02   2.87947E-08
 6.17500E+00   2.71016E+17   6.00174E+09   2.03636E+02   2.80610E-02   2.91723E-08
 6.22500E+00   2.58276E+17   5.48223E+09   1.97426E+02   2.78474E-02   2.95689E-08
 6.27500E+00   2.45939E+17   4.99024E+09   1.91386E+02   2.76485E-02   2.99835E-08
 6.32500E+00   2.34069E+17   4.52865E+09   1.85557E+02   2.74662E-02   3.04149E-08
 6.37500E+00   2.22722E+17   4.09984E+09   1.79975E+02   2.73024E-02   3.08613E-08
 6.42500E+00   2.11952E+17   3.70572E+09   1.74678E+02   2.71587E-02   3.13203E-08
 6.47500E+00   2.01804E+17   3.34770E+09   1.69698E+02   2.70367E-02   3.17890E-08
 6.52500E+00   1.92320E+17   3.02671E+09   1.65066E+02   2.69376E-02   3.22636E-08
 6.57500E+00   1.83534E+17   2.74327E+09   1.60812E+02   2.68625E-02   3.27400E-08
 6.62500E+00   1.75476E+17   2.49755E+09   1.56958E+02   2.68122E-02   3.32129E-08
 6.67500E+00   1.68171E+17   2.28945E+09   1.53527E+02   2.67872E-02   3.36765E-08
 6.72500E+00   1.61638E+17   2.11859E+09   1.50536E+02   2.67877E-02   3.41244E-08
 6.77500E+00   1.55892E+17   1.98427E+09   1.47997E+02   2.68136E-02   3.45498E-08
 6.82500E+00   1.50941E+17   1.88534E+09   1.45921E+02   2.68645E-02   3.49455E-08
 6.87500E+00   1.46793E+17   1.82017E+09   1.44312E+02   2.69397E-02   3.53045E-08
 6.92500E+00   1.43448E+17   1.78557E+09   1.43173E+02   2.70382E-02   3.56202E-08
 6.97500E+00   1.40903E+17   1.78002E+09   1.42501E+02   2.71588E-02   3.58865E-08
 7.02500E+00   1.39154E+17   1.77984E+09   1.42289E+02   2.73000E-02   3.60986E-08
 7.07500E+00   1.38190E+17   1.77966E+09   1.42529E+02   2.74600E-02   3.62530E-08
 7.12500E+00   1.37998E+17   1.80081E+09   1.43208E+02   2.76371E-02   3.63475E-08
 7.17500E+00   1.38564E+17   1.87082E+09   1.44311E+02   2.78291E-02   3.63818E-08
 7.22500E+00   1.39869E+17   1.97415E+09   1.45820E+02   2.80340E-02   3.63571E-08
 7.27500E+00   1.41891E+17   2.10162E+09   1.47715E+02   2.82494E-02   3.62760E-08
 7.32500E+00   1.44608E+17   2.24661E+09   1.49973E+02   2.84732E-02   3.61423E-08
 7.37500E+00   1.47994E+17   2.40512E+09   1.52569E+02   2.87031E-02   3.59608E-08
 7.42500E+00   1.52021E+17   2.57536E+09   1.55479E+02   2.89370E-02   3.57370E-08
 7.47500E+00   1.56658E+17   2.75708E+09   1.58677E+02   2.91727E-02   3.54767E-08
 7.52500E+00   1.61874E+17   2.95095E+09   1.62134E+02   2.94082E-02   3.51857E-08
 7.57500E+00   1.67635E+17   3.15811E+09   1.65823E+02   2.96417E-02   3.48697E-08
 7.62500E+00   1.73905E+17   3.37991E+09   1.69718E+02   2.98714E-02   3.45342E-08
 7.67500E+00   1.80646E+17   3.61786E+09   1.73789E+02   3.00957E-02   3.41843E-08
 7.72500E+00   1.87821E+17   3.87351E+09   1.78009E+02   3.03132E-02   3.38245E-08
 7.77500E+00   1.95387E+17   4.14854E+09   1.82351E+02   3.05227E-02   3.34588E-08
 7.82500E+00   2.03304E+17   4.44467E+09   1.86788E+02   3.07232E-02   3.30909E-08
 7.87500E+00   2.11529E+17   4.76358E+09   1.91293E+02   3.09136E-02   3.27236E-08
 7.92500E+00   2.20016E+17   5.10683E+09   1.95841E+02   3.10933E-02   3.23598E-08
 7.97500E+00   2.28721E+17   5.47570E+09   2.00407E+02   3.12616E-02   3.20015E-08
 8.02500E+00   2.37597E+17   5.87112E+09   2.04965E+02   3.14183E-02   3.16506E-08
 8.07500E+00   2.46598E+17   6.29346E+09   2.09493E+02   3.15629E-02   3.13086E-08
 8.12500E+00   2.55676E+17   6.74258E+09   2.13968E+02   3.16953E-02   3.09768E-08
 8.17500E+00   2.64784E+17   7.21768E+09   2.18367E+02   3.18153E-02   3.06561E-08
 8.22500E+00   2.73873E+17   7.71734E+09   2.22671E+02   3.19231E-02   3.03473E-08
 8.27500E+00   2.82896E+17   8.23958E+09   2.26859E+02   3.20187E-02   3.00511E-08
 8.32500E+00   2.91805E+17   8.78194E+09   2.30913E+02   3.21024E-02   2.97680E-08
 8.37500E+00   3.00553E+17   9.34161E+09   2.34816E+02   3.21743E-02   2.94983E-08
 8.42500E+00   3.09095E+17   9.91542E+09   2.38552E+02   3.22350E-02   2.92424E-08
 8.47500E+00   3.17385E+17   1.04998E+10   2.42107E+02   3.22848E-02   2.90005E-08
 8.52500E+00   3.25380E+17   1.10905E+10   2.45469E+02   3.23242E-02   2.87727E-08
 8.57500E+00   3.33037E+17   1.16823E+10   2.48627E+02   3.23539E-02   2.85592E-08
 8.62500E+00   3.40317E+17   1.22686E+10   2.51573E+02   3.23745E-02   2.83601E-08
 8.67500E+00   3.47181E+17   1.28410E+10   2.54301E+02   3.23869E-02   2.81756E-08
 8.72500E+00   3.53593E+17   1.33894E+10   2.56794E+02   3.23902E-02   2.80052E-08
 8.77500E+00   3.59522E+17   1.39028E+10   2.59038E+02   3.23840E-02   2.78486E-08
 8.82500E+00   3.64935E+17   1.43698E+10   2.61021E+02   3.23680E-02   2.77056E-08
 8.87500E+00   3.69807E+17   1.47802E+10   2.62734E+02   3.23420E-02   2.75760E-08
 8.92500E+00   3.74114E+17   1.51253E+10   2.64169E+02   3.23060E-02   2.74596E-08
 8.97500E+00   3.77835E+17   1.53996E+10   2.65320E+02   3.22602E-02   2.73562E-08
 9.02500E+00   3.80954E+17   1.56007E+10   2.66183E+02   3.22047E-02   2.72657E-08
 9.07500E+00   3.83457E+17   1.57293E+10   2.66756E+02   3.21398E-02   2.71880E-08
 9.12500E+00   3.85336E+17   1.57906E+10   2.67039E+02   3.20659E-02   2.71229E-08
 9.17500E+00   3.86585E+17   1.57942E+10   2.67034E+02   3.19835E-02   2.70704E-08
 9.22500E+00   3.87203E+17   1.57924E+10   2.66742E+02   3.18930E-02   2.70305E-08
 9.27500E+00   3.87193E+17   1.57905E+10   2.66169E+02   3.17950E-02   2.70030E-08
 9.32500E+00   3.86560E+17   1.57088E+10   2.65321E+02   3.16899E-02   2.69879E-08
 9.37500E+00   3.85317E+17   1.55042E+10   2.64204E+02   3.15784E-02   2.69852E-08
 9.42500E+00   3.83476E+17   1.52113E+10   2.62828E+02   3.14611E-02   2.69948E-08
 9.47500E+00   3.81055E+17   1.48511E+10   2.61203E+02   3.13387E-02   2.70167E-08
 9.52500E+00   3.78076E+17   1.44404E+10   2.59341E+02   3.12118E-02   2.70509E-08
 9.57500E+00   3.74564E+17   1.39899E+10   2.57254E+02   3.10812E-02   2.70973E-08
 9.62500E+00   3.70546E+17   1.35065E+10   2.54957E+02   3.09474E-02   2.71558E-08
 9.67500E+00   3.66052E+17   1.29946E+10   2.52464E+02   3.08114E-02   2.72265E-08
 9.72500E+00   3.61116E+17   1.24575E+10   2.49792E+02   3.06738E-02   2.73092E-08
 9.77500E+00   3.55774E+17   1.18981E+10   2.46958E+02   3.05354E-02   2.74038E-08
 9.82500E+00   3.50062E+17   1.13199E+10   2.43979E+02   3.03969E-02   2.75104E-08
 9.87500E+00   3.44021E+17   1.07266E+10   2.40875E+02   3.02592E-02   2.76286E-08
 9.92500E+00   3.37692E+17   1.01226E+10   2.37665E+02   3.01230E-02   2.77584E-08
 9.97500E+00   3.31118E+17   9.51261E+09   2.34367E+02   2.99891E-02   2.78994E-08
 1.00250E+01   3.24340E+17   8.90130E+09   2.31003E+02   2.98583E-02   2.80515E-08
 1.00750E+01   3.17403E+17   8.29356E+09   2.27593E+02   2.97313E-02   2.82143E-08
 1.01250E+01   3.10352E+17   7.69417E+09   2.24157E+02   2.96089E-02   2.83873E-08
 1.01750E+01   3.03229E+17   7.10771E+09   2.20716E+02   2.94917E-02   2.85701E-08
 1.02250E+01   2.96080E+17   6.53855E+09   2.17290E+02   2.93805E-02   2.87619E-08
 1.02750E+01   2.88948E+17   5.99073E+09   2.13900E+02   2.92759E-02   2.89622E-08
 1.03250E+01   2.81874E+17   5.46791E+09   2.10564E+02   2.91786E-02   2.91701E-08
 1.03750E+01   2.74901E+17   4.97334E+09   2.07304E+02   2.90891E-02   2.93846E-08
 1.04250E+01   2.68068E+17   4.50983E+09   2.04136E+02   2.90080E-02   2.96046E-08
 1.04750E+01   2.61414E+17   4.07980E+09   2.01079E+02   2.89357E-02   2.98289E-08
 1.05250E+01   2.54975E+17   3.68525E+09   1.98151E+02   2.88726E-02   3.00560E-08
 1.05750E+01   2.48787E+17   3.32778E+09   1.95367E+02   2.88192E-02   3.02845E-08
 1.06250E+01   2.42882E+17   3.00861E+09   1.92742E+02   2.87757E-02   3.05125E-08
 1.06750E+01   2.37290E+17   2.72853E+09   1.90291E+02   2.87422E-02   3.07385E-08
 1.07250E+01   2.32039E+17   2.48790E+09   1.88026E+02   2.87191E-02   3.09603E-08
 1.07750E+01   2.27155E+17   2.28657E+09   1.85958E+02   2.87064E-02   3.11760E-08
 1.08250E+01   2.22660E+17   2.12386E+09   1.84098E+02   2.87040E-02   3.13835E-08
 1.08750E+01   2.18575E+17   1.99854E+09   1.82454E+02   2.87120E-02   3.15808E-08
 1.09250E+01   2.14916E+17   1.90869E+09   1.81034E+02   2.87302E-02   3.17657E-08
 1.09750E+01   2.11699E+17   1.85182E+09   1.79843E+02   2.87584E-02   3.19362E-08
 1.10250E+01   2.08934E+17   1.82421E+09   1.78885E+02   2.87963E-02   3.20906E-08
 1.10750E+01   2.06631E+17   1.82110E+09   1.78163E+02   2.88437E-02   3.22270E-08
 1.11250E+01   2.04795E+17   1.82053E+09   1.77679E+02   2.89000E-02   3.23441E-08
 1.11750E+01   2.03430E+17   1.81997E+09   1.77432E+02   2.89649E-02   3.24405E-08
 1.12250E+01   2.02536E+17   1.84731E+09   1.77420E+02   2.90378E-02   3.25154E-08
 1.12750E+01   2.02112E+17   1.92184E+09   1.77640E+02   2.91182E-02   3.25681E-08
 1.13250E+01   2.02151E+17   2.02979E+09   1.78087E+02   2.92055E-02   3.25985E-08
 1.13750E+01   2.02646E+17   2.16330E+09   1.78756E+02   2.92989E-02   3.26066E-08
 1.14250E+01   2.03589E+17   2.31608E+09   1.79639E+02   2.93979E-02   3.25928E-08
 1.14750E+01   2.04965E+17   2.48412E+09   1.80727E+02   2.95016E-02   3.25579E-08
 1.15250E+01   2.06762E+17   2.66521E+09   1.82012E+02   2.96094E-02   3.25028E-08
 1.15750E+01   2.08962E+17   2.85859E+09   1.83482E+02   2.97205E-02   3.24288E-08
 1.16250E+01   2.11546E+17   3.06467E+09   1.85127E+02   2.98341E-02   3.23374E-08
 1.16750E+01   2.14494E+17   3.28461E+09   1.86932E+02   2.99495E-02   3.22300E-08
 1.17250E+01   2.17784E+17   3.52008E+09   1.88886E+02   3.00659E-02   3.21083E-08
 1.17750E+01   2.21392E+17   3.77302E+09   1.90973E+02   3.01826E-02   3.19742E-08
 1.18250E+01   2.25293E+17   4.04547E+09   1.93181E+02   3.02987E-02   3.18293E-08
 1.18750E+01   2.29460E+17   4.33940E+09   1.95492E+02   3.04136E-02   3.16754E-08
 1.19250E+01   2.33866E+17   4.65667E+09   1.97893E+02   3.05266E-02   3.15142E-08
 1.19750E+01   2.38481E+17   4.99885E+09   2.00367E+02   3.06370E-02   3.13472E-08
 1.20250E+01   2.43277E+17   5.36720E+09   2.02899E+02   3.07441E-02   3.11761E-08
 1.20750E+01   2.48223E+17   5.76256E+09   2.05473E+02   3.08473E-02   3.10023E-08
 1.21250E+01   2.53290E+17   6.18532E+09   2.08072E+02   3.09462E-02   3.08270E-08
 1.21750E+01   2.58446E+17   6.63543E+09   2.10682E+02   3.10401E-02   3.06516E-08
 1.22250E+01   2.63660E+17   7.11239E+09   2.13285E+02   3.11286E-02   3.04770E-08
 1.22750E+01   2.68903E+17   7.61526E+09   2.15869E+02   3.12112E-02   3.03044E-08
 1.23250E+01   2.74143E+17   8.14270E+09   2.18416E+02   3.12876E-02   3.01347E-08
 1.23750E+01   2.79350E+17   8.69284E+09   2.20913E+02   3.13574E-02   2.99685E-08
 1.24250E+01   2.84495E+17   9.26320E+09   2.23347E+02   3.14204E-02   2.98067E-08
 1.24750E+01   2.89550E+17   9.85053E+09   2.25703E+02   3.14762E-02   2.96498E-08
 1.25250E+01   2.94485E+17   1.04505E+10   2.27969E+02   3.15248E-02   2.94984E-08
 1.25750E+01   2.99274E+17   1.10575E+10   2.30134E+02   3.15660E-02   2.93529E-08
 1.26250E+01   3.03892E+17   1.16646E+10   2.32187E+02   3.15996E-02   2.92139E-08
 1.26750E+01   3.08314E+17   1.22633E+10   2.34116E+02   3.16257E-02   2.90815E-08
 1.27250E+01   3.12517E+17   1.28439E+10   2.35914E+02   3.16442E-02   2.89562E-08
 1.27750E+01   3.16480E+17   1.33960E+10   2.37571E+02   3.16552E-02   2.88382E-08
 1.28250E+01   3.20183E+17   1.39087E+10   2.39080E+02   3.16587E-02   2.87277E-08
 1.28750E+01   3.23608E+17   1.43721E+10   2.40436E+02   3.16550E-02   2.86248E-08
 1.29250E+01   3.26739E+17   1.47772E+10   2.41631E+02   3.16441E-02   2.85298E-08
 1.29750E+01   3.29561E+17   1.51171E+10   2.42663E+02   3.16263E-02   2.84428E-08
 1.30250E+01   3.32064E+17   1.53874E+10   2.43528E+02   3.16018E-02   2.83638E-08
 1.30750E+01   3.34236E+17   1.55864E+10   2.44222E+02   3.15708E-02   2.82930E-08
 1.31250E+01   3.36069E+17   1.57164E+10   2.44746E+02   3.15337E-02   2.82304E-08
 1.31750E+01   3.37558E+17   1.57846E+10   2.45098E+02   3.14908E-02   2.81761E-08
 1.32250E+01   3.38698E+17   1.57980E+10   2.45280E+02   3.14424E-02   2.81300E-08
 1.32750E+01   3.39488E+17   1.58036E+10   2.45293E+02   3.13890E-02   2.80922E-08
 1.33250E+01   3.39929E+17   1.58095E+10   2.45140E+02   3.13308E-02   2.80627E-08
 1.33750E+01   3.40022E+17   1.57459E+10   2.44824E+02   3.12684E-02   2.80415E-08
 1.34250E+01   3.39773E+17   1.55478E+10   2.44350E+02   3.12021E-02   2.80285E-08
 1.34750E+01   3.39187E+17   1.52567E+10   2.43723E+02   3.11324E-02   2.80237E-08
 1.35250E+01   3.38274E+17   1.48932E+10   2.42948E+02   3.10597E-02   2.80271E-08
 1.35750E+01   3.37042E+17   1.44737E+10   2.42034E+02   3.09845E-02   2.80385E-08
 1.36250E+01   3.35505E+17   1.40102E+10   2.40986E+02   3.09072E-02   2.80579E-08
 1.36750E+01   3.33676E+17   1.35116E+10   2.39815E+02   3.08284E-02   2.80852E-08
 1.37250E+01   3.31569E+17   1.29844E+10   2.38527E+02   3.07485E-02   2.81202E-08
 1.37750E+01   3.29202E+17   1.24336E+10   2.37132E+02   3.06680E-02   2.81628E-08
 1.38250E+01   3.26592E+17   1.18632E+10   2.35641E+02   3.05872E-02   2.82128E-08
 1.38750E+01   3.23759E+17   1.12766E+10   2.34063E+02   3.05067E-02   2.82700E-08
 1.39250E+01   3.20722E+17   1.06776E+10   2.32408E+02   3.04270E-02   2.83343E-08
 1.39750E+01   3.17502E+17   1.00701E+10   2.30687E+02   3.03484E-02   2.84052E-08
 1.40250E+01   3.14121E+17   9.45821E+09   2.28911E+02   3.02714E-02   2.84826E-08
 1.40750E+01   3.10601E+17   8.84643E+09   2.27091E+02   3.01963E-02   2.85662E-08
 1.41250E+01   3.06965E+17   8.23935E+09   2.25238E+02   3.01237E-02   2.86555E-08
 1.41750E+01   3.03236E+17   7.64159E+09   2.23364E+02   3.00538E-02   2.87502E-08
 1.42250E+01   2.99438E+17   7.05760E+09   2.21478E+02   2.99869E-02   2.88498E-08
 1.42750E+01   2.95593E+17   6.49162E+09   2.19593E+02   2.99236E-02   2.89540E-08
 1.43250E+01   2.91725E+17   5.94755E+09   2.17718E+02   2.98639E-02   2.90621E-08
 1.43750E+01   2.87856E+17   5.42896E+09   2.15865E+02   2.98083E-02   2.91735E-08
 1.44250E+01   2.84010E+17   4.93898E+09   2.14044E+02   2.97570E-02   2.92878E-08
 1.44750E+01   2.80207E+17   4.48041E+09   2.12265E+02   2.97102E-02   2.94043E-08
 1.45250E+01   2.76471E+17   4.05563E+09   2.10537E+02   2.96681E-02   2.95222E-08
 1.45750E+01   2.72820E+17   3.66665E+09   2.08869E+02   2.96309E-02   2.96409E-08
 1.46250E+01   2.69276E+17   3.31506E+09   2.07270E+02   2.95988E-02   2.97596E-08
 1.46750E+01   2.65857E+17   3.00205E+09   2.05749E+02   2.95718E-02   2.98775E-08
 1.47250E+01   2.62580E+17   2.72832E+09   2.04313E+02   2.95501E-02   2.99940E-08
 1.47750E+01   2.59463E+17   2.49403E+09   2.02968E+02   2.95337E-02   3.01080E-08
 1.48250E+01   2.56521E+17   2.29873E+09   2.01722E+02   2.95226E-02   3.02189E-08
 1.48750E+01   2.53768E+17   2.14133E+09   2.00580E+02   2.95169E-02   3.03259E-08
 1.49250E+01   2.51217E+17   2.02003E+09   1.99547E+02   2.95165E-02   3.04280E-08
 1.49750E+01   2.48880E+17   1.93237E+09   1.98628E+02   2.95214E-02   3.05247E-08
 1.50250E+01   2.46766E+17   1.87532E+09   1.97825E+02   2.95314E-02   3.06150E-08
 1.50750E+01   2.44885E+17   1.84482E+09   1.97143E+02   2.95465E-02   3.06984E-08
 1.51250E+01   2.43243E+17   1.83898E+09   1.96583E+02   2.95664E-02   3.07743E-08
