      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   1.13102E+01
 1.07500E+00   1.11871E+01
 1.12500E+00   1.10466E+01
 1.17500E+00   1.08869E+01
 1.22500E+00   1.07081E+01
 1.27500E+00   1.05120E+01
 1.32500E+00   1.03017E+01
 1.37500E+00   1.00810E+01
 1.42500E+00   9.85376E+00
 1.47500E+00   9.62413E+00
 1.52500E+00   9.39566E+00
 1.57500E+00   9.17154E+00
 1.62500E+00   8.95410E+00
 1.67500E+00   8.74474E+00
 1.72500E+00   8.54428E+00
 1.77500E+00   8.35272E+00
 1.82500E+00   8.16940E+00
 1.87500E+00   7.99300E+00
 1.92500E+00   7.82185E+00
 1.97500E+00   7.65370E+00
 2.02500E+00   7.48619E+00
 2.07500E+00   7.31668E+00
 2.12500E+00   7.14260E+00
 2.17500E+00   6.96148E+00
 2.22500E+00   6.77113E+00
 2.27500E+00   6.56965E+00
 2.32500E+00   6.35582E+00
 2.37500E+00   6.12891E+00
 2.42500E+00   5.88901E+00
 2.47500E+00   5.63683E+00
 2.52500E+00   5.37381E+00
 2.57500E+00   5.10200E+00
 2.62500E+00   4.82401E+00
 2.67500E+00   4.54285E+00
 2.72500E+00   4.26172E+00
 2.77500E+00   3.98392E+00
 2.82500E+00   3.71263E+00
 2.87500E+00   3.45071E+00
 2.92500E+00   3.20065E+00
 2.97500E+00   2.96452E+00
 3.02500E+00   2.74387E+00
 3.07500E+00   2.53970E+00
 3.12500E+00   2.35254E+00
 3.17500E+00   2.18241E+00
 3.22500E+00   2.02902E+00
 3.27500E+00   1.89172E+00
 3.32500E+00   1.76964E+00
 3.37500E+00   1.66176E+00
 3.42500E+00   1.56696E+00
 3.47500E+00   1.48409E+00
 3.52500E+00   1.41198E+00
 3.57500E+00   1.34951E+00
 3.62500E+00   1.29561E+00
 3.67500E+00   1.24930E+00
 3.72500E+00   1.20966E+00
 3.77500E+00   1.17583E+00
 3.82500E+00   1.14709E+00
 3.87500E+00   1.12275E+00
 3.92500E+00   1.10220E+00
 3.97500E+00   1.08493E+00
 4.02500E+00   1.07044E+00
 4.07500E+00   1.05833E+00
 4.12500E+00   1.04825E+00
 4.17500E+00   1.03988E+00
 4.22500E+00   1.03295E+00
 4.27500E+00   1.02723E+00
 4.32500E+00   1.02252E+00
 4.37500E+00   1.01866E+00
 4.42500E+00   1.01549E+00
 4.47500E+00   1.01290E+00
 4.52500E+00   1.01080E+00
 4.57500E+00   1.00908E+00
 4.62500E+00   1.00769E+00
 4.67500E+00   1.00656E+00
 4.72500E+00   1.00564E+00
 4.77500E+00   1.00490E+00
 4.82500E+00   1.00430E+00
 4.87500E+00   1.00382E+00
 4.92500E+00   1.00342E+00
 4.97500E+00   1.00311E+00
 5.02500E+00   1.00286E+00
 5.07500E+00   1.00267E+00
 5.12500E+00   1.00251E+00
 5.17500E+00   1.00239E+00
 5.22500E+00   1.00230E+00
 5.27500E+00   1.00223E+00
 5.32500E+00   1.00219E+00
 5.37500E+00   1.00216E+00
 5.42500E+00   1.00216E+00
 5.47500E+00   1.00216E+00
 5.52500E+00   1.00217E+00
 5.57500E+00   1.00220E+00
 5.62500E+00   1.00224E+00
 5.67500E+00   1.00230E+00
 5.72500E+00   1.00236E+00
 5.77500E+00   1.00244E+00
 5.82500E+00   1.00253E+00
 5.87500E+00   1.00263E+00
 5.92500E+00   1.00273E+00
 5.97500E+00   1.00285E+00
 6.02500E+00   1.00298E+00
 6.07500E+00   1.00312E+00
 6.12500E+00   1.00327E+00
 6.17500E+00   1.00343E+00
 6.22500E+00   1.00359E+00
 6.27500E+00   1.00376E+00
 6.32500E+00   1.00393E+00
 6.37500E+00   1.00410E+00
 6.42500E+00   1.00427E+00
 6.47500E+00   1.00445E+00
 6.52500E+00   1.00461E+00
 6.57500E+00   1.00477E+00
 6.62500E+00   1.00493E+00
 6.67500E+00   1.00507E+00
 6.72500E+00   1.00521E+00
 6.77500E+00   1.00532E+00
 6.82500E+00   1.00543E+00
 6.87500E+00   1.00552E+00
 6.92500E+00   1.00559E+00
 6.97500E+00   1.00564E+00
 7.02500E+00   1.00567E+00
 7.07500E+00   1.00569E+00
 7.12500E+00   1.00569E+00
 7.17500E+00   1.00567E+00
 7.22500E+00   1.00563E+00
 7.27500E+00   1.00559E+00
 7.32500E+00   1.00553E+00
 7.37500E+00   1.00545E+00
 7.42500E+00   1.00537E+00
 7.47500E+00   1.00527E+00
 7.52500E+00   1.00517E+00
 7.57500E+00   1.00507E+00
 7.62500E+00   1.00495E+00
 7.67500E+00   1.00484E+00
 7.72500E+00   1.00472E+00
 7.77500E+00   1.00460E+00
 7.82500E+00   1.00447E+00
 7.87500E+00   1.00434E+00
 7.92500E+00   1.00421E+00
 7.97500E+00   1.00407E+00
 8.02500E+00   1.00392E+00
 8.07500E+00   1.00377E+00
 8.12500E+00   1.00360E+00
 8.17500E+00   1.00343E+00
 8.22500E+00   1.00323E+00
 8.27500E+00   1.00300E+00
 8.32500E+00   1.00274E+00
 8.37500E+00   1.00245E+00
 8.42500E+00   1.00211E+00
 8.47500E+00   1.00171E+00
 8.52500E+00   1.00124E+00
 8.57500E+00   1.00068E+00
 8.62500E+00   1.00001E+00
 8.67500E+00   9.99207E-01
 8.72500E+00   9.98289E-01
 8.77500E+00   9.97270E-01
 8.82500E+00   9.96161E-01
 8.87500E+00   9.94986E-01
 8.92500E+00   9.93754E-01
 8.97500E+00   9.92473E-01
 9.02500E+00   9.91163E-01
 9.07500E+00   9.89820E-01
 9.12500E+00   9.88464E-01
 9.17500E+00   9.87096E-01
 9.22500E+00   9.85727E-01
 9.27500E+00   9.84359E-01
 9.32500E+00   9.82998E-01
 9.37500E+00   9.81651E-01
 9.42500E+00   9.80319E-01
 9.47500E+00   9.79002E-01
 9.52500E+00   9.77711E-01
 9.57500E+00   9.76428E-01
 9.62500E+00   9.75172E-01
 9.67500E+00   9.73939E-01
 9.72500E+00   9.72724E-01
 9.77500E+00   9.71536E-01
 9.82500E+00   9.70365E-01
 9.87500E+00   9.69212E-01
 9.92500E+00   9.68078E-01
 9.97500E+00   9.66958E-01
 1.00250E+01   9.65855E-01
 1.00750E+01   9.64765E-01
 1.01250E+01   9.63689E-01
 1.01750E+01   9.62624E-01
 1.02250E+01   9.61565E-01
 1.02750E+01   9.60513E-01
 1.03250E+01   9.59468E-01
 1.03750E+01   9.58427E-01
 1.04250E+01   9.57395E-01
 1.04750E+01   9.56361E-01
 1.05250E+01   9.55325E-01
 1.05750E+01   9.54290E-01
 1.06250E+01   9.53253E-01
 1.06750E+01   9.52220E-01
 1.07250E+01   9.51187E-01
 1.07750E+01   9.50146E-01
 1.08250E+01   9.49106E-01
 1.08750E+01   9.48067E-01
 1.09250E+01   9.47029E-01
 1.09750E+01   9.45990E-01
 1.10250E+01   9.44956E-01
 1.10750E+01   9.43928E-01
 1.11250E+01   9.42900E-01
 1.11750E+01   9.41884E-01
 1.12250E+01   9.40872E-01
 1.12750E+01   9.39873E-01
 1.13250E+01   9.38887E-01
 1.13750E+01   9.37919E-01
 1.14250E+01   9.36962E-01
 1.14750E+01   9.36029E-01
 1.15250E+01   9.35117E-01
 1.15750E+01   9.34231E-01
 1.16250E+01   9.33378E-01
 1.16750E+01   9.32552E-01
 1.17250E+01   9.31757E-01
 1.17750E+01   9.31003E-01
 1.18250E+01   9.30286E-01
 1.18750E+01   9.29613E-01
 1.19250E+01   9.28983E-01
 1.19750E+01   9.28404E-01
 1.20250E+01   9.27877E-01
 1.20750E+01   9.27402E-01
 1.21250E+01   9.26982E-01
 1.21750E+01   9.26619E-01
 1.22250E+01   9.26317E-01
 1.22750E+01   9.26077E-01
 1.23250E+01   9.25900E-01
 1.23750E+01   9.25789E-01
 1.24250E+01   9.25748E-01
 1.24750E+01   9.25775E-01
 1.25250E+01   9.25870E-01
 1.25750E+01   9.26038E-01
 1.26250E+01   9.26278E-01
 1.26750E+01   9.26585E-01
 1.27250E+01   9.26968E-01
 1.27750E+01   9.27412E-01
 1.28250E+01   9.27933E-01
 1.28750E+01   9.28520E-01
 1.29250E+01   9.29176E-01
 1.29750E+01   9.29897E-01
 1.30250E+01   9.30685E-01
 1.30750E+01   9.31532E-01
 1.31250E+01   9.32446E-01
 1.31750E+01   9.33418E-01
 1.32250E+01   9.34441E-01
 1.32750E+01   9.35526E-01
 1.33250E+01   9.36659E-01
 1.33750E+01   9.37841E-01
 1.34250E+01   9.39063E-01
 1.34750E+01   9.40327E-01
 1.35250E+01   9.41630E-01
 1.35750E+01   9.42962E-01
 1.36250E+01   9.44326E-01
 1.36750E+01   9.45718E-01
 1.37250E+01   9.47128E-01
 1.37750E+01   9.48552E-01
 1.38250E+01   9.49991E-01
 1.38750E+01   9.51444E-01
 1.39250E+01   9.52895E-01
 1.39750E+01   9.54353E-01
 1.40250E+01   9.55804E-01
 1.40750E+01   9.57252E-01
 1.41250E+01   9.58686E-01
 1.41750E+01   9.60109E-01
 1.42250E+01   9.61520E-01
 1.42750E+01   9.62906E-01
 1.43250E+01   9.64275E-01
 1.43750E+01   9.65616E-01
 1.44250E+01   9.66935E-01
 1.44750E+01   9.68226E-01
 1.45250E+01   9.69483E-01
 1.45750E+01   9.70707E-01
 1.46250E+01   9.71903E-01
 1.46750E+01   9.73059E-01
 1.47250E+01   9.74180E-01
 1.47750E+01   9.75262E-01
 1.48250E+01   9.76304E-01
 1.48750E+01   9.77310E-01
 1.49250E+01   9.78273E-01
 1.49750E+01   9.79195E-01
 1.50250E+01   9.80074E-01
 1.50750E+01   9.80916E-01
 1.51250E+01   9.81715E-01
 1.51750E+01   9.82476E-01
 1.52250E+01   9.83197E-01
 1.52750E+01   9.83885E-01
 1.53250E+01   9.84533E-01
 1.53750E+01   9.85146E-01
 1.54250E+01   9.85720E-01
 1.54750E+01   9.86259E-01
 1.55250E+01   9.86767E-01
 1.55750E+01   9.87233E-01
 1.56250E+01   9.87675E-01
 1.56750E+01   9.88087E-01
 1.57250E+01   9.88466E-01
 1.57750E+01   9.88819E-01
 1.58250E+01   9.89138E-01
 1.58750E+01   9.89435E-01
 1.59250E+01   9.89702E-01
 1.59750E+01   9.89948E-01
 1.60250E+01   9.90167E-01
 1.60750E+01   9.90364E-01
 1.61250E+01   9.90542E-01
 1.61750E+01   9.90701E-01
 1.62250E+01   9.90838E-01
 1.62750E+01   9.90962E-01
 1.63250E+01   9.91067E-01
 1.63750E+01   9.91152E-01
 1.64250E+01   9.91224E-01
 1.64750E+01   9.91283E-01
 1.65250E+01   9.91333E-01
 1.65750E+01   9.91368E-01
 1.66250E+01   9.91393E-01
 1.66750E+01   9.91405E-01
 1.67250E+01   9.91410E-01
 1.67750E+01   9.91403E-01
 1.68250E+01   9.91385E-01
 1.68750E+01   9.91363E-01
 1.69250E+01   9.91332E-01
 1.69750E+01   9.91295E-01
 1.70250E+01   9.91249E-01
 1.70750E+01   9.91197E-01
 1.71250E+01   9.91141E-01
 1.71750E+01   9.91077E-01
 1.72250E+01   9.91009E-01
 1.72750E+01   9.90933E-01
 1.73250E+01   9.90859E-01
 1.73750E+01   9.90776E-01
 1.74250E+01   9.90684E-01
