      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.62503E+00   9.30322E-01   4.64281E-01   1.21875E+00
 1.07500E+00   2.62343E+00   9.30994E-01   4.64215E-01   1.21784E+00
 1.12500E+00   2.62240E+00   9.31964E-01   4.63803E-01   1.21627E+00
 1.17500E+00   2.62120E+00   9.33234E-01   4.63251E-01   1.21428E+00
 1.22500E+00   2.61940E+00   9.34819E-01   4.62682E-01   1.21195E+00
 1.27500E+00   2.61669E+00   9.36737E-01   4.62172E-01   1.20936E+00
 1.32500E+00   2.61288E+00   9.39003E-01   4.61772E-01   1.20656E+00
 1.37500E+00   2.60783E+00   9.41627E-01   4.61524E-01   1.20357E+00
 1.42500E+00   2.60145E+00   9.44611E-01   4.61456E-01   1.20046E+00
 1.47500E+00   2.59373E+00   9.47945E-01   4.61596E-01   1.19726E+00
 1.52500E+00   2.58468E+00   9.51607E-01   4.61963E-01   1.19403E+00
 1.57500E+00   2.57438E+00   9.55563E-01   4.62571E-01   1.19083E+00
 1.62500E+00   2.56295E+00   9.59768E-01   4.63428E-01   1.18774E+00
 1.67500E+00   2.55055E+00   9.64166E-01   4.64536E-01   1.18482E+00
 1.72500E+00   2.53737E+00   9.68695E-01   4.65889E-01   1.18213E+00
 1.77500E+00   2.52363E+00   9.73287E-01   4.67477E-01   1.17974E+00
 1.82500E+00   2.50957E+00   9.77873E-01   4.69281E-01   1.17770E+00
 1.87500E+00   2.49541E+00   9.82384E-01   4.71282E-01   1.17604E+00
 1.92500E+00   2.48138E+00   9.86760E-01   4.73452E-01   1.17481E+00
 1.97500E+00   2.46767E+00   9.90944E-01   4.75764E-01   1.17403E+00
 2.02500E+00   2.45448E+00   9.94888E-01   4.78189E-01   1.17370E+00
 2.07500E+00   2.44193E+00   9.98558E-01   4.80701E-01   1.17384E+00
 2.12500E+00   2.43016E+00   1.00192E+00   4.83272E-01   1.17443E+00
 2.17500E+00   2.41926E+00   1.00497E+00   4.85877E-01   1.17546E+00
 2.22500E+00   2.40928E+00   1.00769E+00   4.88495E-01   1.17692E+00
 2.27500E+00   2.40026E+00   1.01007E+00   4.91109E-01   1.17879E+00
 2.32500E+00   2.39220E+00   1.01213E+00   4.93704E-01   1.18104E+00
 2.37500E+00   2.38511E+00   1.01388E+00   4.96268E-01   1.18365E+00
 2.42500E+00   2.37895E+00   1.01532E+00   4.98792E-01   1.18660E+00
 2.47500E+00   2.37371E+00   1.01648E+00   5.01272E-01   1.18988E+00
 2.52500E+00   2.36935E+00   1.01736E+00   5.03701E-01   1.19344E+00
 2.57500E+00   2.36581E+00   1.01798E+00   5.06077E-01   1.19728E+00
 2.62500E+00   2.36306E+00   1.01836E+00   5.08399E-01   1.20138E+00
 2.67500E+00   2.36103E+00   1.01853E+00   5.10664E-01   1.20569E+00
 2.72500E+00   2.35966E+00   1.01849E+00   5.12871E-01   1.21020E+00
 2.77500E+00   2.35890E+00   1.01827E+00   5.15020E-01   1.21488E+00
 2.82500E+00   2.35865E+00   1.01789E+00   5.17107E-01   1.21968E+00
 2.87500E+00   2.35886E+00   1.01738E+00   5.19131E-01   1.22456E+00
 2.92500E+00   2.35942E+00   1.01675E+00   5.21090E-01   1.22947E+00
 2.97500E+00   2.36026E+00   1.01603E+00   5.22979E-01   1.23437E+00
 3.02500E+00   2.36126E+00   1.01526E+00   5.24797E-01   1.23918E+00
 3.07500E+00   2.36232E+00   1.01445E+00   5.26538E-01   1.24385E+00
 3.12500E+00   2.36334E+00   1.01365E+00   5.28200E-01   1.24832E+00
 3.17500E+00   2.36420E+00   1.01288E+00   5.29779E-01   1.25250E+00
 3.22500E+00   2.36479E+00   1.01217E+00   5.31272E-01   1.25635E+00
 3.27500E+00   2.36500E+00   1.01156E+00   5.32677E-01   1.25978E+00
 3.32500E+00   2.36472E+00   1.01108E+00   5.33992E-01   1.26274E+00
 3.37500E+00   2.36387E+00   1.01075E+00   5.35216E-01   1.26518E+00
 3.42500E+00   2.36236E+00   1.01059E+00   5.36348E-01   1.26705E+00
 3.47500E+00   2.36013E+00   1.01063E+00   5.37391E-01   1.26831E+00
 3.52500E+00   2.35713E+00   1.01088E+00   5.38345E-01   1.26895E+00
 3.57500E+00   2.35333E+00   1.01135E+00   5.39213E-01   1.26895E+00
 3.62500E+00   2.34874E+00   1.01204E+00   5.39999E-01   1.26831E+00
 3.67500E+00   2.34335E+00   1.01295E+00   5.40704E-01   1.26706E+00
 3.72500E+00   2.33722E+00   1.01407E+00   5.41333E-01   1.26521E+00
 3.77500E+00   2.33040E+00   1.01539E+00   5.41889E-01   1.26282E+00
 3.82500E+00   2.32296E+00   1.01688E+00   5.42378E-01   1.25992E+00
 3.87500E+00   2.31500E+00   1.01852E+00   5.42801E-01   1.25658E+00
 3.92500E+00   2.30661E+00   1.02028E+00   5.43162E-01   1.25286E+00
 3.97500E+00   2.29790E+00   1.02214E+00   5.43464E-01   1.24882E+00
 4.02500E+00   2.28897E+00   1.02407E+00   5.43710E-01   1.24454E+00
 4.07500E+00   2.27995E+00   1.02603E+00   5.43902E-01   1.24007E+00
 4.12500E+00   2.27092E+00   1.02799E+00   5.44042E-01   1.23548E+00
 4.17500E+00   2.26201E+00   1.02993E+00   5.44132E-01   1.23083E+00
 4.22500E+00   2.25328E+00   1.03183E+00   5.44174E-01   1.22618E+00
 4.27500E+00   2.24483E+00   1.03365E+00   5.44171E-01   1.22157E+00
 4.32500E+00   2.23672E+00   1.03538E+00   5.44124E-01   1.21705E+00
 4.37500E+00   2.22901E+00   1.03701E+00   5.44035E-01   1.21266E+00
 4.42500E+00   2.22172E+00   1.03853E+00   5.43906E-01   1.20841E+00
 4.47500E+00   2.21489E+00   1.03993E+00   5.43742E-01   1.20433E+00
 4.52500E+00   2.20853E+00   1.04120E+00   5.43544E-01   1.20043E+00
 4.57500E+00   2.20265E+00   1.04235E+00   5.43315E-01   1.19673E+00
 4.62500E+00   2.19724E+00   1.04337E+00   5.43060E-01   1.19323E+00
 4.67500E+00   2.19228E+00   1.04428E+00   5.42781E-01   1.18993E+00
 4.72500E+00   2.18776E+00   1.04508E+00   5.42482E-01   1.18682E+00
 4.77500E+00   2.18366E+00   1.04577E+00   5.42167E-01   1.18391E+00
 4.82500E+00   2.17994E+00   1.04637E+00   5.41838E-01   1.18117E+00
 4.87500E+00   2.17658E+00   1.04689E+00   5.41500E-01   1.17862E+00
 4.92500E+00   2.17355E+00   1.04732E+00   5.41155E-01   1.17623E+00
 4.97500E+00   2.17082E+00   1.04769E+00   5.40806E-01   1.17399E+00
 5.02500E+00   2.16837E+00   1.04799E+00   5.40456E-01   1.17191E+00
 5.07500E+00   2.16616E+00   1.04824E+00   5.40108E-01   1.16996E+00
 5.12500E+00   2.16418E+00   1.04844E+00   5.39763E-01   1.16815E+00
 5.17500E+00   2.16240E+00   1.04861E+00   5.39424E-01   1.16645E+00
 5.22500E+00   2.16079E+00   1.04874E+00   5.39092E-01   1.16487E+00
 5.27500E+00   2.15935E+00   1.04884E+00   5.38769E-01   1.16339E+00
 5.32500E+00   2.15805E+00   1.04892E+00   5.38456E-01   1.16202E+00
 5.37500E+00   2.15688E+00   1.04897E+00   5.38153E-01   1.16073E+00
 5.42500E+00   2.15583E+00   1.04902E+00   5.37861E-01   1.15954E+00
 5.47500E+00   2.15488E+00   1.04904E+00   5.37582E-01   1.15842E+00
 5.52500E+00   2.15403E+00   1.04906E+00   5.37314E-01   1.15739E+00
 5.57500E+00   2.15326E+00   1.04908E+00   5.37060E-01   1.15643E+00
 5.62500E+00   2.15257E+00   1.04908E+00   5.36819E-01   1.15554E+00
 5.67500E+00   2.15196E+00   1.04909E+00   5.36592E-01   1.15472E+00
 5.72500E+00   2.15141E+00   1.04909E+00   5.36379E-01   1.15397E+00
 5.77500E+00   2.15093E+00   1.04908E+00   5.36180E-01   1.15328E+00
 5.82500E+00   2.15050E+00   1.04907E+00   5.35994E-01   1.15266E+00
 5.87500E+00   2.15014E+00   1.04906E+00   5.35820E-01   1.15209E+00
 5.92500E+00   2.14983E+00   1.04905E+00   5.35659E-01   1.15158E+00
 5.97500E+00   2.14958E+00   1.04904E+00   5.35510E-01   1.15112E+00
 6.02500E+00   2.14938E+00   1.04902E+00   5.35373E-01   1.15072E+00
 6.07500E+00   2.14922E+00   1.04901E+00   5.35246E-01   1.15036E+00
 6.12500E+00   2.14911E+00   1.04900E+00   5.35130E-01   1.15005E+00
 6.17500E+00   2.14905E+00   1.04898E+00   5.35024E-01   1.14979E+00
 6.22500E+00   2.14903E+00   1.04897E+00   5.34928E-01   1.14958E+00
 6.27500E+00   2.14905E+00   1.04896E+00   5.34841E-01   1.14940E+00
 6.32500E+00   2.14912E+00   1.04895E+00   5.34764E-01   1.14927E+00
 6.37500E+00   2.14922E+00   1.04894E+00   5.34694E-01   1.14917E+00
 6.42500E+00   2.14936E+00   1.04894E+00   5.34633E-01   1.14912E+00
 6.47500E+00   2.14953E+00   1.04893E+00   5.34580E-01   1.14910E+00
 6.52500E+00   2.14974E+00   1.04893E+00   5.34535E-01   1.14911E+00
 6.57500E+00   2.14998E+00   1.04893E+00   5.34497E-01   1.14916E+00
 6.62500E+00   2.15025E+00   1.04893E+00   5.34466E-01   1.14924E+00
 6.67500E+00   2.15055E+00   1.04893E+00   5.34442E-01   1.14934E+00
 6.72500E+00   2.15088E+00   1.04893E+00   5.34424E-01   1.14948E+00
 6.77500E+00   2.15123E+00   1.04893E+00   5.34413E-01   1.14964E+00
 6.82500E+00   2.15160E+00   1.04894E+00   5.34407E-01   1.14983E+00
 6.87500E+00   2.15199E+00   1.04894E+00   5.34406E-01   1.15004E+00
 6.92500E+00   2.15240E+00   1.04894E+00   5.34410E-01   1.15026E+00
 6.97500E+00   2.15282E+00   1.04895E+00   5.34419E-01   1.15051E+00
 7.02500E+00   2.15325E+00   1.04895E+00   5.34432E-01   1.15077E+00
 7.07500E+00   2.15369E+00   1.04896E+00   5.34450E-01   1.15104E+00
 7.12500E+00   2.15414E+00   1.04897E+00   5.34472E-01   1.15133E+00
 7.17500E+00   2.15458E+00   1.04897E+00   5.34497E-01   1.15162E+00
 7.22500E+00   2.15503E+00   1.04898E+00   5.34526E-01   1.15192E+00
 7.27500E+00   2.15546E+00   1.04898E+00   5.34559E-01   1.15222E+00
 7.32500E+00   2.15589E+00   1.04899E+00   5.34595E-01   1.15253E+00
 7.37500E+00   2.15631E+00   1.04899E+00   5.34633E-01   1.15283E+00
 7.42500E+00   2.15671E+00   1.04900E+00   5.34675E-01   1.15314E+00
 7.47500E+00   2.15709E+00   1.04900E+00   5.34718E-01   1.15344E+00
 7.52500E+00   2.15745E+00   1.04900E+00   5.34765E-01   1.15373E+00
 7.57500E+00   2.15779E+00   1.04900E+00   5.34813E-01   1.15401E+00
 7.62500E+00   2.15810E+00   1.04901E+00   5.34864E-01   1.15429E+00
 7.67500E+00   2.15838E+00   1.04901E+00   5.34916E-01   1.15455E+00
 7.72500E+00   2.15863E+00   1.04901E+00   5.34971E-01   1.15480E+00
 7.77500E+00   2.15885E+00   1.04901E+00   5.35028E-01   1.15504E+00
 7.82500E+00   2.15903E+00   1.04901E+00   5.35085E-01   1.15526E+00
 7.87500E+00   2.15918E+00   1.04901E+00   5.35145E-01   1.15547E+00
 7.92500E+00   2.15929E+00   1.04900E+00   5.35206E-01   1.15567E+00
 7.97500E+00   2.15936E+00   1.04900E+00   5.35269E-01   1.15584E+00
 8.02500E+00   2.15941E+00   1.04900E+00   5.35333E-01   1.15600E+00
 8.07500E+00   2.15941E+00   1.04899E+00   5.35398E-01   1.15614E+00
 8.12500E+00   2.15938E+00   1.04899E+00   5.35464E-01   1.15627E+00
 8.17500E+00   2.15932E+00   1.04899E+00   5.35531E-01   1.15638E+00
 8.22500E+00   2.15923E+00   1.04898E+00   5.35599E-01   1.15648E+00
 8.27500E+00   2.15911E+00   1.04898E+00   5.35668E-01   1.15656E+00
 8.32500E+00   2.15896E+00   1.04897E+00   5.35738E-01   1.15663E+00
 8.37500E+00   2.15878E+00   1.04897E+00   5.35809E-01   1.15669E+00
 8.42500E+00   2.15858E+00   1.04896E+00   5.35880E-01   1.15674E+00
 8.47500E+00   2.15837E+00   1.04896E+00   5.35953E-01   1.15678E+00
 8.52500E+00   2.15813E+00   1.04895E+00   5.36025E-01   1.15682E+00
 8.57500E+00   2.15789E+00   1.04895E+00   5.36099E-01   1.15684E+00
 8.62500E+00   2.15763E+00   1.04894E+00   5.36174E-01   1.15687E+00
 8.67500E+00   2.15737E+00   1.04894E+00   5.36249E-01   1.15689E+00
 8.72500E+00   2.15710E+00   1.04893E+00   5.36325E-01   1.15691E+00
 8.77500E+00   2.15683E+00   1.04893E+00   5.36402E-01   1.15693E+00
 8.82500E+00   2.15656E+00   1.04892E+00   5.36479E-01   1.15695E+00
 8.87500E+00   2.15630E+00   1.04892E+00   5.36556E-01   1.15698E+00
 8.92500E+00   2.15604E+00   1.04891E+00   5.36635E-01   1.15701E+00
 8.97500E+00   2.15579E+00   1.04891E+00   5.36713E-01   1.15704E+00
 9.02500E+00   2.15555E+00   1.04890E+00   5.36793E-01   1.15708E+00
 9.07500E+00   2.15533E+00   1.04890E+00   5.36872E-01   1.15714E+00
 9.12500E+00   2.15512E+00   1.04890E+00   5.36952E-01   1.15720E+00
 9.17500E+00   2.15492E+00   1.04890E+00   5.37033E-01   1.15727E+00
 9.22500E+00   2.15475E+00   1.04889E+00   5.37114E-01   1.15735E+00
 9.27500E+00   2.15460E+00   1.04889E+00   5.37196E-01   1.15744E+00
 9.32500E+00   2.15446E+00   1.04889E+00   5.37278E-01   1.15755E+00
 9.37500E+00   2.15435E+00   1.04889E+00   5.37361E-01   1.15766E+00
 9.42500E+00   2.15426E+00   1.04889E+00   5.37445E-01   1.15779E+00
 9.47500E+00   2.15419E+00   1.04889E+00   5.37528E-01   1.15794E+00
 9.52500E+00   2.15414E+00   1.04889E+00   5.37613E-01   1.15809E+00
 9.57500E+00   2.15412E+00   1.04889E+00   5.37698E-01   1.15827E+00
 9.62500E+00   2.15412E+00   1.04890E+00   5.37783E-01   1.15845E+00
 9.67500E+00   2.15415E+00   1.04890E+00   5.37869E-01   1.15865E+00
 9.72500E+00   2.15419E+00   1.04890E+00   5.37956E-01   1.15886E+00
 9.77500E+00   2.15426E+00   1.04891E+00   5.38043E-01   1.15909E+00
 9.82500E+00   2.15436E+00   1.04892E+00   5.38131E-01   1.15933E+00
 9.87500E+00   2.15447E+00   1.04892E+00   5.38219E-01   1.15958E+00
 9.92500E+00   2.15461E+00   1.04893E+00   5.38308E-01   1.15984E+00
 9.97500E+00   2.15477E+00   1.04894E+00   5.38397E-01   1.16012E+00
 1.00250E+01   2.15495E+00   1.04895E+00   5.38487E-01   1.16041E+00
 1.00750E+01   2.15515E+00   1.04896E+00   5.38577E-01   1.16071E+00
 1.01250E+01   2.15537E+00   1.04897E+00   5.38668E-01   1.16103E+00
 1.01750E+01   2.15560E+00   1.04898E+00   5.38759E-01   1.16135E+00
 1.02250E+01   2.15586E+00   1.04899E+00   5.38851E-01   1.16169E+00
 1.02750E+01   2.15613E+00   1.04901E+00   5.38943E-01   1.16203E+00
 1.03250E+01   2.15641E+00   1.04902E+00   5.39036E-01   1.16238E+00
 1.03750E+01   2.15671E+00   1.04904E+00   5.39128E-01   1.16274E+00
 1.04250E+01   2.15702E+00   1.04906E+00   5.39221E-01   1.16311E+00
 1.04750E+01   2.15734E+00   1.04909E+00   5.39313E-01   1.16348E+00
 1.05250E+01   2.15766E+00   1.04911E+00   5.39405E-01   1.16385E+00
 1.05750E+01   2.15800E+00   1.04914E+00   5.39497E-01   1.16423E+00
 1.06250E+01   2.15833E+00   1.04917E+00   5.39588E-01   1.16461E+00
 1.06750E+01   2.15867E+00   1.04921E+00   5.39678E-01   1.16499E+00
