      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.66202E+00   9.41365E-01   4.46436E-01   1.18842E+00
 1.07500E+00   2.66086E+00   9.41716E-01   4.46576E-01   1.18828E+00
 1.12500E+00   2.65893E+00   9.42110E-01   4.46916E-01   1.18832E+00
 1.17500E+00   2.65638E+00   9.42580E-01   4.47394E-01   1.18845E+00
 1.22500E+00   2.65324E+00   9.43152E-01   4.47988E-01   1.18862E+00
 1.27500E+00   2.64945E+00   9.43853E-01   4.48691E-01   1.18879E+00
 1.32500E+00   2.64496E+00   9.44711E-01   4.49504E-01   1.18892E+00
 1.37500E+00   2.63968E+00   9.45755E-01   4.50430E-01   1.18899E+00
 1.42500E+00   2.63352E+00   9.47016E-01   4.51473E-01   1.18896E+00
 1.47500E+00   2.62638E+00   9.48522E-01   4.52637E-01   1.18880E+00
 1.52500E+00   2.61819E+00   9.50301E-01   4.53925E-01   1.18846E+00
 1.57500E+00   2.60886E+00   9.52379E-01   4.55343E-01   1.18793E+00
 1.62500E+00   2.59834E+00   9.54778E-01   4.56894E-01   1.18716E+00
 1.67500E+00   2.58658E+00   9.57514E-01   4.58581E-01   1.18616E+00
 1.72500E+00   2.57356E+00   9.60595E-01   4.60406E-01   1.18488E+00
 1.77500E+00   2.55930E+00   9.64023E-01   4.62371E-01   1.18335E+00
 1.82500E+00   2.54384E+00   9.67787E-01   4.64474E-01   1.18155E+00
 1.87500E+00   2.52726E+00   9.71866E-01   4.66711E-01   1.17950E+00
 1.92500E+00   2.50970E+00   9.76227E-01   4.69077E-01   1.17724E+00
 1.97500E+00   2.49130E+00   9.80828E-01   4.71562E-01   1.17480E+00
 2.02500E+00   2.47227E+00   9.85612E-01   4.74152E-01   1.17223E+00
 2.07500E+00   2.45283E+00   9.90517E-01   4.76831E-01   1.16958E+00
 2.12500E+00   2.43321E+00   9.95473E-01   4.79579E-01   1.16692E+00
 2.17500E+00   2.41367E+00   1.00041E+00   4.82373E-01   1.16429E+00
 2.22500E+00   2.39447E+00   1.00525E+00   4.85187E-01   1.16176E+00
 2.27500E+00   2.37581E+00   1.00993E+00   4.87996E-01   1.15939E+00
 2.32500E+00   2.35793E+00   1.01440E+00   4.90773E-01   1.15721E+00
 2.37500E+00   2.34098E+00   1.01859E+00   4.93492E-01   1.15525E+00
 2.42500E+00   2.32510E+00   1.02248E+00   4.96132E-01   1.15356E+00
 2.47500E+00   2.31038E+00   1.02604E+00   4.98674E-01   1.15213E+00
 2.52500E+00   2.29688E+00   1.02925E+00   5.01102E-01   1.15097E+00
 2.57500E+00   2.28460E+00   1.03212E+00   5.03405E-01   1.15008E+00
 2.62500E+00   2.27353E+00   1.03466E+00   5.05578E-01   1.14945E+00
 2.67500E+00   2.26362E+00   1.03688E+00   5.07618E-01   1.14906E+00
 2.72500E+00   2.25481E+00   1.03881E+00   5.09527E-01   1.14889E+00
 2.77500E+00   2.24701E+00   1.04047E+00   5.11309E-01   1.14892E+00
 2.82500E+00   2.24014E+00   1.04189E+00   5.12970E-01   1.14912E+00
 2.87500E+00   2.23410E+00   1.04309E+00   5.14518E-01   1.14949E+00
 2.92500E+00   2.22882E+00   1.04410E+00   5.15962E-01   1.14999E+00
 2.97500E+00   2.22420E+00   1.04495E+00   5.17312E-01   1.15060E+00
 3.02500E+00   2.22016E+00   1.04566E+00   5.18577E-01   1.15132E+00
 3.07500E+00   2.21664E+00   1.04625E+00   5.19766E-01   1.15213E+00
 3.12500E+00   2.21357E+00   1.04673E+00   5.20887E-01   1.15302E+00
