      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.60655E+00   9.22363E-01   4.78217E-01   1.24650E+00
 1.07500E+00   2.60569E+00   9.22775E-01   4.78332E-01   1.24639E+00
 1.12500E+00   2.60396E+00   9.23214E-01   4.78689E-01   1.24649E+00
 1.17500E+00   2.60165E+00   9.23698E-01   4.79193E-01   1.24669E+00
 1.22500E+00   2.59891E+00   9.24236E-01   4.79791E-01   1.24693E+00
 1.27500E+00   2.59587E+00   9.24829E-01   4.80452E-01   1.24719E+00
 1.32500E+00   2.59258E+00   9.25476E-01   4.81160E-01   1.24745E+00
 1.37500E+00   2.58910E+00   9.26170E-01   4.81907E-01   1.24770E+00
 1.42500E+00   2.58545E+00   9.26905E-01   4.82686E-01   1.24796E+00
 1.47500E+00   2.58168E+00   9.27673E-01   4.83493E-01   1.24822E+00
 1.52500E+00   2.57781E+00   9.28467E-01   4.84325E-01   1.24850E+00
 1.57500E+00   2.57386E+00   9.29280E-01   4.85178E-01   1.24878E+00
 1.62500E+00   2.56985E+00   9.30109E-01   4.86049E-01   1.24907E+00
 1.67500E+00   2.56578E+00   9.30953E-01   4.86934E-01   1.24936E+00
 1.72500E+00   2.56165E+00   9.31811E-01   4.87829E-01   1.24965E+00
 1.77500E+00   2.55747E+00   9.32688E-01   4.88732E-01   1.24992E+00
 1.82500E+00   2.55321E+00   9.33589E-01   4.89638E-01   1.25015E+00
 1.87500E+00   2.54885E+00   9.34522E-01   4.90546E-01   1.25033E+00
 1.92500E+00   2.54438E+00   9.35498E-01   4.91453E-01   1.25044E+00
 1.97500E+00   2.53974E+00   9.36530E-01   4.92357E-01   1.25046E+00
 2.02500E+00   2.53490E+00   9.37631E-01   4.93258E-01   1.25036E+00
 2.07500E+00   2.52982E+00   9.38819E-01   4.94156E-01   1.25013E+00
 2.12500E+00   2.52445E+00   9.40110E-01   4.95050E-01   1.24973E+00
 2.17500E+00   2.51873E+00   9.41521E-01   4.95943E-01   1.24914E+00
 2.22500E+00   2.51261E+00   9.43069E-01   4.96836E-01   1.24835E+00
 2.27500E+00   2.50604E+00   9.44771E-01   4.97732E-01   1.24734E+00
 2.32500E+00   2.49898E+00   9.46643E-01   4.98633E-01   1.24607E+00
 2.37500E+00   2.49137E+00   9.48700E-01   4.99544E-01   1.24455E+00
 2.42500E+00   2.48318E+00   9.50954E-01   5.00466E-01   1.24275E+00
 2.47500E+00   2.47438E+00   9.53414E-01   5.01404E-01   1.24066E+00
 2.52500E+00   2.46494E+00   9.56088E-01   5.02361E-01   1.23829E+00
 2.57500E+00   2.45485E+00   9.58979E-01   5.03339E-01   1.23562E+00
 2.62500E+00   2.44412E+00   9.62085E-01   5.04342E-01   1.23267E+00
 2.67500E+00   2.43276E+00   9.65403E-01   5.05371E-01   1.22944E+00
 2.72500E+00   2.42079E+00   9.68921E-01   5.06428E-01   1.22596E+00
 2.77500E+00   2.40827E+00   9.72625E-01   5.07512E-01   1.22223E+00
 2.82500E+00   2.39525E+00   9.76497E-01   5.08625E-01   1.21828E+00
 2.87500E+00   2.38181E+00   9.80510E-01   5.09763E-01   1.21416E+00
 2.92500E+00   2.36804E+00   9.84636E-01   5.10925E-01   1.20989E+00
 2.97500E+00   2.35404E+00   9.88840E-01   5.12106E-01   1.20552E+00
 3.02500E+00   2.33993E+00   9.93087E-01   5.13301E-01   1.20109E+00
 3.07500E+00   2.32583E+00   9.97336E-01   5.14504E-01   1.19665E+00
 3.12500E+00   2.31185E+00   1.00155E+00   5.15709E-01   1.19224E+00
 3.17500E+00   2.29813E+00   1.00568E+00   5.16907E-01   1.18792E+00
 3.22500E+00   2.28478E+00   1.00970E+00   5.18090E-01   1.18372E+00
 3.27500E+00   2.27192E+00   1.01357E+00   5.19250E-01   1.17969E+00
 3.32500E+00   2.25963E+00   1.01726E+00   5.20378E-01   1.17586E+00
 3.37500E+00   2.24800E+00   1.02074E+00   5.21468E-01   1.17226E+00
 3.42500E+00   2.23710E+00   1.02399E+00   5.22511E-01   1.16891E+00
 3.47500E+00   2.22697E+00   1.02700E+00   5.23504E-01   1.16582E+00
 3.52500E+00   2.21764E+00   1.02975E+00   5.24440E-01   1.16302E+00
 3.57500E+00   2.20912E+00   1.03226E+00   5.25316E-01   1.16048E+00
 3.62500E+00   2.20140E+00   1.03452E+00   5.26132E-01   1.15823E+00
 3.67500E+00   2.19447E+00   1.03653E+00   5.26885E-01   1.15623E+00
 3.72500E+00   2.18829E+00   1.03831E+00   5.27578E-01   1.15450E+00
 3.77500E+00   2.18282E+00   1.03988E+00   5.28212E-01   1.15299E+00
 3.82500E+00   2.17802E+00   1.04125E+00   5.28788E-01   1.15171E+00
 3.87500E+00   2.17382E+00   1.04243E+00   5.29312E-01   1.15063E+00
 3.92500E+00   2.17018E+00   1.04345E+00   5.29786E-01   1.14973E+00
 3.97500E+00   2.16704E+00   1.04432E+00   5.30215E-01   1.14900E+00
 4.02500E+00   2.16435E+00   1.04506E+00   5.30604E-01   1.14841E+00
 4.07500E+00   2.16206E+00   1.04569E+00   5.30955E-01   1.14796E+00
 4.12500E+00   2.16011E+00   1.04622E+00   5.31273E-01   1.14761E+00
 4.17500E+00   2.15848E+00   1.04667E+00   5.31563E-01   1.14736E+00
 4.22500E+00   2.15710E+00   1.04704E+00   5.31827E-01   1.14720E+00
 4.27500E+00   2.15596E+00   1.04735E+00   5.32069E-01   1.14712E+00
 4.32500E+00   2.15502E+00   1.04760E+00   5.32291E-01   1.14710E+00
 4.37500E+00   2.15425E+00   1.04782E+00   5.32497E-01   1.14713E+00
 4.42500E+00   2.15362E+00   1.04799E+00   5.32689E-01   1.14721E+00
 4.47500E+00   2.15313E+00   1.04814E+00   5.32868E-01   1.14733E+00
 4.52500E+00   2.15275E+00   1.04826E+00   5.33036E-01   1.14749E+00
 4.57500E+00   2.15246E+00   1.04836E+00   5.33196E-01   1.14768E+00
 4.62500E+00   2.15226E+00   1.04844E+00   5.33348E-01   1.14790E+00
 4.67500E+00   2.15213E+00   1.04851E+00   5.33494E-01   1.14815E+00
 4.72500E+00   2.15207E+00   1.04857E+00   5.33633E-01   1.14842E+00
 4.77500E+00   2.15206E+00   1.04862E+00   5.33768E-01   1.14870E+00
 4.82500E+00   2.15211E+00   1.04866E+00   5.33899E-01   1.14901E+00
 4.87500E+00   2.15221E+00   1.04869E+00   5.34027E-01   1.14934E+00
 4.92500E+00   2.15235E+00   1.04873E+00   5.34151E-01   1.14968E+00
 4.97500E+00   2.15254E+00   1.04875E+00   5.34272E-01   1.15004E+00
 5.02500E+00   2.15276E+00   1.04878E+00   5.34391E-01   1.15042E+00
 5.07500E+00   2.15302E+00   1.04880E+00   5.34508E-01   1.15081E+00
 5.12500E+00   2.15332E+00   1.04882E+00   5.34624E-01   1.15122E+00
 5.17500E+00   2.15365E+00   1.04884E+00   5.34738E-01   1.15164E+00
 5.22500E+00   2.15402E+00   1.04886E+00   5.34850E-01   1.15208E+00
 5.27500E+00   2.15441E+00   1.04887E+00   5.34961E-01   1.15253E+00
 5.32500E+00   2.15484E+00   1.04889E+00   5.35071E-01   1.15300E+00
 5.37500E+00   2.15530E+00   1.04891E+00   5.35181E-01   1.15348E+00
 5.42500E+00   2.15579E+00   1.04892E+00   5.35289E-01   1.15397E+00
 5.47500E+00   2.15631E+00   1.04894E+00   5.35397E-01   1.15448E+00
 5.52500E+00   2.15685E+00   1.04895E+00   5.35504E-01   1.15500E+00
 5.57500E+00   2.15741E+00   1.04897E+00   5.35611E-01   1.15553E+00
 5.62500E+00   2.15800E+00   1.04898E+00   5.35717E-01   1.15608E+00
 5.67500E+00   2.15861E+00   1.04900E+00   5.35823E-01   1.15663E+00
 5.72500E+00   2.15924E+00   1.04901E+00   5.35928E-01   1.15720E+00
 5.77500E+00   2.15987E+00   1.04902E+00   5.36034E-01   1.15777E+00
 5.82500E+00   2.16052E+00   1.04904E+00   5.36139E-01   1.15834E+00
 5.87500E+00   2.16118E+00   1.04905E+00   5.36244E-01   1.15892E+00
 5.92500E+00   2.16185E+00   1.04906E+00   5.36349E-01   1.15950E+00
 5.97500E+00   2.16251E+00   1.04907E+00   5.36454E-01   1.16009E+00
