      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
 2.07500E+00   5.62417E+17   1.09975E+10   1.97083E+02   1.63297E-02   1.90945E-08
 2.12500E+00   5.61016E+17   1.13527E+10   2.05903E+02   1.72873E-02   1.94768E-08
 2.17500E+00   5.56642E+17   1.15465E+10   2.13272E+02   1.81509E-02   1.98476E-08
 2.22500E+00   5.49468E+17   1.15878E+10   2.19164E+02   1.89138E-02   2.02091E-08
 2.27500E+00   5.39698E+17   1.16220E+10   2.23640E+02   1.95722E-02   2.05636E-08
 2.32500E+00   5.27555E+17   1.16049E+10   2.26719E+02   2.01243E-02   2.09131E-08
 2.37500E+00   5.13280E+17   1.15033E+10   2.28424E+02   2.05699E-02   2.12599E-08
 2.42500E+00   4.97123E+17   1.13273E+10   2.28796E+02   2.09103E-02   2.16056E-08
 2.47500E+00   4.79343E+17   1.10861E+10   2.27894E+02   2.11475E-02   2.19519E-08
 2.52500E+00   4.60198E+17   1.07863E+10   2.25785E+02   2.12846E-02   2.23002E-08
 2.57500E+00   4.39944E+17   1.04345E+10   2.22544E+02   2.13252E-02   2.26517E-08
 2.62500E+00   4.18831E+17   1.00374E+10   2.18251E+02   2.12734E-02   2.30074E-08
 2.67500E+00   3.97102E+17   9.60138E+09   2.12993E+02   2.11341E-02   2.33684E-08
 2.72500E+00   3.74989E+17   9.13302E+09   2.06860E+02   2.09126E-02   2.37355E-08
 2.77500E+00   3.52708E+17   8.63878E+09   1.99950E+02   2.06151E-02   2.41097E-08
 2.82500E+00   3.30465E+17   8.12512E+09   1.92365E+02   2.02487E-02   2.44920E-08
 2.87500E+00   3.08448E+17   7.59846E+09   1.84212E+02   1.98213E-02   2.48839E-08
 2.92500E+00   2.86827E+17   7.06513E+09   1.75604E+02   1.93422E-02   2.52869E-08
 2.97500E+00   2.65757E+17   6.53130E+09   1.66660E+02   1.88215E-02   2.57034E-08
 3.02500E+00   2.45374E+17   6.00297E+09   1.57501E+02   1.82707E-02   2.61363E-08
 3.07500E+00   2.25796E+17   5.48584E+09   1.48252E+02   1.77023E-02   2.65892E-08
 3.12500E+00   2.07124E+17   4.98524E+09   1.39039E+02   1.71297E-02   2.70671E-08
 3.17500E+00   1.89441E+17   4.50598E+09   1.29985E+02   1.65672E-02   2.75757E-08
 3.22500E+00   1.72814E+17   4.05228E+09   1.21212E+02   1.60292E-02   2.81220E-08
 3.27500E+00   1.57293E+17   3.62767E+09   1.12833E+02   1.55305E-02   2.87140E-08
 3.32500E+00   1.42914E+17   3.23495E+09   1.04955E+02   1.50853E-02   2.93604E-08
 3.37500E+00   1.29699E+17   2.87618E+09   9.76725E+01   1.47074E-02   3.00701E-08
 3.42500E+00   1.17657E+17   2.55276E+09   9.10692E+01   1.44092E-02   3.08514E-08
 3.47500E+00   1.06787E+17   2.26542E+09   8.52147E+01   1.42015E-02   3.17108E-08
 3.52500E+00   9.70783E+16   2.01438E+09   8.01647E+01   1.40935E-02   3.26513E-08
 3.57500E+00   8.85109E+16   1.79934E+09   7.59596E+01   1.40920E-02   3.36713E-08
 3.62500E+00   8.10594E+16   1.61956E+09   7.26254E+01   1.42013E-02   3.47624E-08
 3.67500E+00   7.46929E+16   1.47389E+09   7.01733E+01   1.44231E-02   3.59083E-08
 3.72500E+00   6.93769E+16   1.36085E+09   6.86009E+01   1.47566E-02   3.70844E-08
 3.77500E+00   6.50744E+16   1.27864E+09   6.78931E+01   1.51981E-02   3.82585E-08
 3.82500E+00   6.17473E+16   1.22554E+09   6.80234E+01   1.57416E-02   3.93924E-08
 3.87500E+00   5.93569E+16   1.19894E+09   6.89557E+01   1.63787E-02   4.04456E-08
 3.92500E+00   5.78654E+16   1.19915E+09   7.06459E+01   1.70989E-02   4.13794E-08
 3.97500E+00   5.72361E+16   1.20259E+09   7.30437E+01   1.78901E-02   4.21615E-08
 4.02500E+00   5.74341E+16   1.20786E+09   7.61051E+01   1.87391E-02   4.27688E-08
 4.07500E+00   5.84265E+16   1.26041E+09   7.97908E+01   1.96316E-02   4.31900E-08
 4.12500E+00   6.01827E+16   1.34837E+09   8.40429E+01   2.05533E-02   4.34248E-08
 4.17500E+00   6.26743E+16   1.45519E+09   8.87934E+01   2.14897E-02   4.34826E-08
 4.22500E+00   6.58750E+16   1.57356E+09   9.39757E+01   2.24273E-02   4.33797E-08
 4.27500E+00   6.97604E+16   1.70299E+09   9.95277E+01   2.33532E-02   4.31367E-08
 4.32500E+00   7.43078E+16   1.84495E+09   1.05392E+02   2.42562E-02   4.27757E-08
 4.37500E+00   7.94953E+16   2.00061E+09   1.11516E+02   2.51265E-02   4.23187E-08
 4.42500E+00   8.53020E+16   2.17037E+09   1.17850E+02   2.59563E-02   4.17859E-08
 4.47500E+00   9.17071E+16   2.35410E+09   1.24350E+02   2.67393E-02   4.11956E-08
 4.52500E+00   9.86894E+16   2.55164E+09   1.30975E+02   2.74712E-02   4.05637E-08
 4.57500E+00   1.06227E+17   2.76296E+09   1.37688E+02   2.81492E-02   3.99036E-08
 4.62500E+00   1.14296E+17   2.98833E+09   1.44457E+02   2.87721E-02   3.92267E-08
 4.67500E+00   1.22872E+17   3.22821E+09   1.51252E+02   2.93399E-02   3.85423E-08
 4.72500E+00   1.31927E+17   3.48322E+09   1.58049E+02   2.98538E-02   3.78579E-08
 4.77500E+00   1.41431E+17   3.75409E+09   1.64823E+02   3.03158E-02   3.71800E-08
 4.82500E+00   1.51353E+17   4.04157E+09   1.71555E+02   3.07285E-02   3.65134E-08
 4.87500E+00   1.61654E+17   4.34641E+09   1.78225E+02   3.10951E-02   3.58622E-08
 4.92500E+00   1.72298E+17   4.66928E+09   1.84816E+02   3.14189E-02   3.52294E-08
 4.97500E+00   1.83241E+17   5.01077E+09   1.91311E+02   3.17033E-02   3.46175E-08
 5.02500E+00   1.94437E+17   5.37132E+09   1.97695E+02   3.19520E-02   3.40284E-08
 5.07500E+00   2.05838E+17   5.75122E+09   2.03953E+02   3.21681E-02   3.34633E-08
 5.12500E+00   2.17391E+17   6.15053E+09   2.10069E+02   3.23550E-02   3.29232E-08
 5.17500E+00   2.29041E+17   6.56899E+09   2.16030E+02   3.25155E-02   3.24086E-08
 5.22500E+00   2.40732E+17   7.00589E+09   2.21819E+02   3.26524E-02   3.19199E-08
 5.27500E+00   2.52402E+17   7.45989E+09   2.27422E+02   3.27681E-02   3.14572E-08
 5.32500E+00   2.63992E+17   7.92890E+09   2.32825E+02   3.28646E-02   3.10204E-08
 5.37500E+00   2.75438E+17   8.41004E+09   2.38013E+02   3.29440E-02   3.06092E-08
 5.42500E+00   2.86676E+17   8.89981E+09   2.42971E+02   3.30076E-02   3.02233E-08
 5.47500E+00   2.97643E+17   9.39430E+09   2.47684E+02   3.30569E-02   2.98624E-08
 5.52500E+00   3.08274E+17   9.88953E+09   2.52139E+02   3.30932E-02   2.95258E-08
 5.57500E+00   3.18509E+17   1.03818E+10   2.56326E+02   3.31178E-02   2.92134E-08
 5.62500E+00   3.28285E+17   1.08675E+10   2.60227E+02   3.31311E-02   2.89243E-08
 5.67500E+00   3.37543E+17   1.13431E+10   2.63830E+02   3.31333E-02   2.86581E-08
 5.72500E+00   3.46229E+17   1.18041E+10   2.67119E+02   3.31249E-02   2.84140E-08
 5.77500E+00   3.54288E+17   1.22452E+10   2.70082E+02   3.31060E-02   2.81915E-08
 5.82500E+00   3.61671E+17   1.26591E+10   2.72708E+02   3.30767E-02   2.79901E-08
 5.87500E+00   3.68335E+17   1.30374E+10   2.74986E+02   3.30372E-02   2.78092E-08
 5.92500E+00   3.74239E+17   1.33707E+10   2.76908E+02   3.29876E-02   2.76483E-08
 5.97500E+00   3.79349E+17   1.36500E+10   2.78465E+02   3.29280E-02   2.75070E-08
 6.02500E+00   3.83635E+17   1.38686E+10   2.79652E+02   3.28584E-02   2.73849E-08
 6.07500E+00   3.87076E+17   1.40228E+10   2.80465E+02   3.27789E-02   2.72815E-08
 6.12500E+00   3.89652E+17   1.41138E+10   2.80900E+02   3.26895E-02   2.71964E-08
 6.17500E+00   3.91355E+17   1.41411E+10   2.80956E+02   3.25903E-02   2.71294E-08
 6.22500E+00   3.92179E+17   1.41428E+10   2.80633E+02   3.24814E-02   2.70802E-08
 6.27500E+00   3.92126E+17   1.41444E+10   2.79935E+02   3.23628E-02   2.70484E-08
 6.32500E+00   3.91206E+17   1.41277E+10   2.78864E+02   3.22349E-02   2.70339E-08
 6.37500E+00   3.89430E+17   1.40204E+10   2.77428E+02   3.20977E-02   2.70364E-08
 6.42500E+00   3.86822E+17   1.38379E+10   2.75633E+02   3.19515E-02   2.70559E-08
 6.47500E+00   3.83405E+17   1.35986E+10   2.73489E+02   3.17967E-02   2.70921E-08
 6.52500E+00   3.79212E+17   1.33142E+10   2.71008E+02   3.16335E-02   2.71450E-08
 6.57500E+00   3.74280E+17   1.29924E+10   2.68202E+02   3.14626E-02   2.72145E-08
 6.62500E+00   3.68649E+17   1.26376E+10   2.65086E+02   3.12844E-02   2.73006E-08
 6.67500E+00   3.62366E+17   1.22528E+10   2.61676E+02   3.10993E-02   2.74033E-08
 6.72500E+00   3.55478E+17   1.18402E+10   2.57991E+02   3.09081E-02   2.75225E-08
 6.77500E+00   3.48040E+17   1.14021E+10   2.54050E+02   3.07115E-02   2.76583E-08
 6.82500E+00   3.40105E+17   1.09412E+10   2.49875E+02   3.05104E-02   2.78108E-08
 6.87500E+00   3.31731E+17   1.04605E+10   2.45489E+02   3.03058E-02   2.79800E-08
 6.92500E+00   3.22978E+17   9.96369E+09   2.40917E+02   3.00986E-02   2.81661E-08
 6.97500E+00   3.13905E+17   9.45446E+09   2.36184E+02   2.98900E-02   2.83690E-08
 7.02500E+00   3.04574E+17   8.93674E+09   2.31317E+02   2.96812E-02   2.85889E-08
 7.07500E+00   2.95045E+17   8.41447E+09   2.26344E+02   2.94734E-02   2.88259E-08
 7.12500E+00   2.85379E+17   7.89159E+09   2.21293E+02   2.92679E-02   2.90798E-08
 7.17500E+00   2.75637E+17   7.37196E+09   2.16195E+02   2.90660E-02   2.93506E-08
 7.22500E+00   2.65877E+17   6.85936E+09   2.11077E+02   2.88691E-02   2.96382E-08
 7.27500E+00   2.56156E+17   6.35741E+09   2.05971E+02   2.86786E-02   2.99423E-08
 7.32500E+00   2.46530E+17   5.86957E+09   2.00906E+02   2.84958E-02   3.02625E-08
 7.37500E+00   2.37052E+17   5.39910E+09   1.95911E+02   2.83221E-02   3.05982E-08
 7.42500E+00   2.27771E+17   4.94898E+09   1.91017E+02   2.81589E-02   3.09485E-08
 7.47500E+00   2.18737E+17   4.52190E+09   1.86250E+02   2.80073E-02   3.13125E-08
 7.52500E+00   2.09994E+17   4.12019E+09   1.81640E+02   2.78686E-02   3.16887E-08
 7.57500E+00   2.01583E+17   3.74582E+09   1.77213E+02   2.77439E-02   3.20754E-08
 7.62500E+00   1.93544E+17   3.40039E+09   1.72994E+02   2.76342E-02   3.24706E-08
 7.67500E+00   1.85912E+17   3.08511E+09   1.69006E+02   2.75405E-02   3.28718E-08
 7.72500E+00   1.78717E+17   2.80088E+09   1.65271E+02   2.74634E-02   3.32760E-08
 7.77500E+00   1.71989E+17   2.54826E+09   1.61810E+02   2.74037E-02   3.36799E-08
 7.82500E+00   1.65753E+17   2.32759E+09   1.58641E+02   2.73618E-02   3.40797E-08
 7.87500E+00   1.60031E+17   2.13896E+09   1.55779E+02   2.73380E-02   3.44712E-08
 7.92500E+00   1.54839E+17   1.98221E+09   1.53237E+02   2.73325E-02   3.48498E-08
 7.97500E+00   1.50195E+17   1.85684E+09   1.51028E+02   2.73452E-02   3.52109E-08
 8.02500E+00   1.46108E+17   1.76194E+09   1.49158E+02   2.73760E-02   3.55495E-08
 8.07500E+00   1.42589E+17   1.69600E+09   1.47635E+02   2.74245E-02   3.58607E-08
 8.12500E+00   1.39642E+17   1.65687E+09   1.46461E+02   2.74902E-02   3.61400E-08
 8.17500E+00   1.37270E+17   1.64276E+09   1.45639E+02   2.75723E-02   3.63831E-08
 8.22500E+00   1.35474E+17   1.64247E+09   1.45166E+02   2.76702E-02   3.65864E-08
 8.27500E+00   1.34250E+17   1.64237E+09   1.45038E+02   2.77827E-02   3.67469E-08
 8.32500E+00   1.33594E+17   1.64651E+09   1.45252E+02   2.79088E-02   3.68627E-08
 8.37500E+00   1.33497E+17   1.68808E+09   1.45797E+02   2.80475E-02   3.69325E-08
 8.42500E+00   1.33949E+17   1.76401E+09   1.46666E+02   2.81972E-02   3.69564E-08
 8.47500E+00   1.34939E+17   1.86512E+09   1.47846E+02   2.83568E-02   3.69353E-08
 8.52500E+00   1.36452E+17   1.98457E+09   1.49323E+02   2.85248E-02   3.68708E-08
 8.57500E+00   1.38472E+17   2.11795E+09   1.51084E+02   2.86999E-02   3.67656E-08
 8.62500E+00   1.40980E+17   2.26267E+09   1.53111E+02   2.88805E-02   3.66227E-08
 8.67500E+00   1.43956E+17   2.41762E+09   1.55387E+02   2.90652E-02   3.64459E-08
 8.72500E+00   1.47381E+17   2.58272E+09   1.57895E+02   2.92526E-02   3.62390E-08
 8.77500E+00   1.51229E+17   2.75855E+09   1.60615E+02   2.94414E-02   3.60061E-08
 8.82500E+00   1.55476E+17   2.94605E+09   1.63528E+02   2.96301E-02   3.57512E-08
 8.87500E+00   1.60098E+17   3.14635E+09   1.66613E+02   2.98176E-02   3.54784E-08
 8.92500E+00   1.65066E+17   3.36066E+09   1.69850E+02   3.00026E-02   3.51913E-08
 8.97500E+00   1.70352E+17   3.59024E+09   1.73219E+02   3.01839E-02   3.48935E-08
 9.02500E+00   1.75928E+17   3.83636E+09   1.76699E+02   3.03607E-02   3.45881E-08
 9.07500E+00   1.81762E+17   4.10028E+09   1.80269E+02   3.05318E-02   3.42782E-08
 9.12500E+00   1.87824E+17   4.38319E+09   1.83908E+02   3.06965E-02   3.39663E-08
 9.17500E+00   1.94081E+17   4.68614E+09   1.87597E+02   3.08539E-02   3.36546E-08
 9.22500E+00   2.00502E+17   5.00996E+09   1.91316E+02   3.10035E-02   3.33451E-08
 9.27500E+00   2.07054E+17   5.35515E+09   1.95044E+02   3.11445E-02   3.30396E-08
 9.32500E+00   2.13703E+17   5.72185E+09   1.98763E+02   3.12766E-02   3.27395E-08
 9.37500E+00   2.20415E+17   6.10973E+09   2.02453E+02   3.13993E-02   3.24460E-08
 9.42500E+00   2.27158E+17   6.51801E+09   2.06098E+02   3.15123E-02   3.21602E-08
 9.47500E+00   2.33897E+17   6.94544E+09   2.09679E+02   3.16153E-02   3.18830E-08
 9.52500E+00   2.40600E+17   7.39038E+09   2.13179E+02   3.17081E-02   3.16150E-08
 9.57500E+00   2.47233E+17   7.85083E+09   2.16584E+02   3.17907E-02   3.13569E-08
 9.62500E+00   2.53763E+17   8.32453E+09   2.19876E+02   3.18628E-02   3.11090E-08
 9.67500E+00   2.60159E+17   8.80899E+09   2.23042E+02   3.19246E-02   3.08719E-08
 9.72500E+00   2.66390E+17   9.30144E+09   2.26069E+02   3.19761E-02   3.06458E-08
 9.77500E+00   2.72425E+17   9.79865E+09   2.28943E+02   3.20172E-02   3.04308E-08
 9.82500E+00   2.78236E+17   1.02968E+10   2.31652E+02   3.20483E-02   3.02272E-08
 9.87500E+00   2.83794E+17   1.07912E+10   2.34186E+02   3.20693E-02   3.00352E-08
 9.92500E+00   2.89074E+17   1.12763E+10   2.36535E+02   3.20805E-02   2.98547E-08
 9.97500E+00   2.94049E+17   1.17452E+10   2.38689E+02   3.20821E-02   2.96858E-08
 1.00250E+01   2.98698E+17   1.21905E+10   2.40642E+02   3.20743E-02   2.95286E-08
 1.00750E+01   3.02998E+17   1.26041E+10   2.42387E+02   3.20574E-02   2.93831E-08
 1.01250E+01   3.06930E+17   1.29782E+10   2.43917E+02   3.20318E-02   2.92493E-08
 1.01750E+01   3.10477E+17   1.33056E+10   2.45229E+02   3.19977E-02   2.91271E-08
 1.02250E+01   3.13624E+17   1.35807E+10   2.46319E+02   3.19554E-02   2.90166E-08
 1.02750E+01   3.16358E+17   1.37999E+10   2.47186E+02   3.19054E-02   2.89177E-08
 1.03250E+01   3.18668E+17   1.39620E+10   2.47829E+02   3.18480E-02   2.88303E-08
 1.03750E+01   3.20545E+17   1.40684E+10   2.48248E+02   3.17836E-02   2.87545E-08
 1.04250E+01   3.21985E+17   1.41238E+10   2.48445E+02   3.17128E-02   2.86903E-08
 1.04750E+01   3.22983E+17   1.41315E+10   2.48423E+02   3.16359E-02   2.86375E-08
 1.05250E+01   3.23538E+17   1.41306E+10   2.48185E+02   3.15536E-02   2.85963E-08
 1.05750E+01   3.23653E+17   1.41297E+10   2.47737E+02   3.14662E-02   2.85665E-08
 1.06250E+01   3.23330E+17   1.40884E+10   2.47085E+02   3.13744E-02   2.85482E-08
 1.06750E+01   3.22578E+17   1.39429E+10   2.46235E+02   3.12789E-02   2.85413E-08
 1.07250E+01   3.21403E+17   1.37219E+10   2.45195E+02   3.11799E-02   2.85459E-08
 1.07750E+01   3.19818E+17   1.34425E+10   2.43966E+02   3.10776E-02   2.85616E-08
 1.08250E+01   3.17836E+17   1.31177E+10   2.42554E+02   3.09720E-02   2.85884E-08
 1.08750E+01   3.15472E+17   1.27567E+10   2.40967E+02   3.08636E-02   2.86262E-08
 1.09250E+01   3.12744E+17   1.23654E+10   2.39213E+02   3.07526E-02   2.86747E-08
 1.09750E+01   3.09671E+17   1.19476E+10   2.37303E+02   3.06397E-02   2.87340E-08
 1.10250E+01   3.06274E+17   1.15063E+10   2.35247E+02   3.05253E-02   2.88039E-08
 1.10750E+01   3.02576E+17   1.10438E+10   2.33058E+02   3.04099E-02   2.88843E-08
 1.11250E+01   2.98600E+17   1.05625E+10   2.30749E+02   3.02941E-02   2.89751E-08
 1.11750E+01   2.94374E+17   1.00653E+10   2.28332E+02   3.01787E-02   2.90760E-08
 1.12250E+01   2.89922E+17   9.55538E+09   2.25822E+02   3.00640E-02   2.91870E-08
 1.12750E+01   2.85272E+17   9.03627E+09   2.23233E+02   2.99508E-02   2.93079E-08
 1.13250E+01   2.80453E+17   8.51183E+09   2.20579E+02   2.98395E-02   2.94383E-08
 1.13750E+01   2.75494E+17   7.98605E+09   2.17876E+02   2.97310E-02   2.95779E-08
 1.14250E+01   2.70424E+17   7.46289E+09   2.15139E+02   2.96255E-02   2.97264E-08
 1.14750E+01   2.65271E+17   6.94630E+09   2.12382E+02   2.95239E-02   2.98833E-08
 1.15250E+01   2.60067E+17   6.44002E+09   2.09622E+02   2.94265E-02   3.00483E-08
 1.15750E+01   2.54839E+17   5.94760E+09   2.06872E+02   2.93340E-02   3.02206E-08
 1.16250E+01   2.49617E+17   5.47234E+09   2.04148E+02   2.92467E-02   3.03997E-08
 1.16750E+01   2.44430E+17   5.01723E+09   2.01464E+02   2.91652E-02   3.05848E-08
 1.17250E+01   2.39305E+17   4.58499E+09   1.98835E+02   2.90900E-02   3.07751E-08
 1.17750E+01   2.34269E+17   4.17796E+09   1.96274E+02   2.90213E-02   3.09696E-08
 1.18250E+01   2.29349E+17   3.79822E+09   1.93795E+02   2.89596E-02   3.11673E-08
 1.18750E+01   2.24570E+17   3.44751E+09   1.91410E+02   2.89051E-02   3.13672E-08
 1.19250E+01   2.19955E+17   3.12724E+09   1.89131E+02   2.88582E-02   3.15680E-08
 1.19750E+01   2.15528E+17   2.83857E+09   1.86970E+02   2.88191E-02   3.17683E-08
 1.20250E+01   2.11309E+17   2.58231E+09   1.84937E+02   2.87879E-02   3.19668E-08
 1.20750E+01   2.07319E+17   2.35895E+09   1.83043E+02   2.87649E-02   3.21620E-08
 1.21250E+01   2.03575E+17   2.16864E+09   1.81295E+02   2.87500E-02   3.23524E-08
 1.21750E+01   2.00094E+17   2.01110E+09   1.79701E+02   2.87433E-02   3.25364E-08
 1.22250E+01   1.96891E+17   1.88554E+09   1.78269E+02   2.87448E-02   3.27124E-08
 1.22750E+01   1.93979E+17   1.79059E+09   1.77005E+02   2.87545E-02   3.28790E-08
 1.23250E+01   1.91369E+17   1.72419E+09   1.75914E+02   2.87721E-02   3.30346E-08
 1.23750E+01   1.89070E+17   1.68382E+09   1.74999E+02   2.87976E-02   3.31777E-08
 1.24250E+01   1.87091E+17   1.66649E+09   1.74263E+02   2.88308E-02   3.33070E-08
 1.24750E+01   1.85437E+17   1.66556E+09   1.73709E+02   2.88713E-02   3.34214E-08
 1.25250E+01   1.84113E+17   1.66533E+09   1.73336E+02   2.89189E-02   3.35198E-08
 1.25750E+01   1.83119E+17   1.66543E+09   1.73145E+02   2.89733E-02   3.36013E-08
 1.26250E+01   1.82458E+17   1.69853E+09   1.73135E+02   2.90340E-02   3.36653E-08
 1.26750E+01   1.82127E+17   1.76769E+09   1.73303E+02   2.91006E-02   3.37114E-08
 1.27250E+01   1.82124E+17   1.86527E+09   1.73645E+02   2.91727E-02   3.37395E-08
 1.27750E+01   1.82443E+17   1.98381E+09   1.74159E+02   2.92499E-02   3.37495E-08
 1.28250E+01   1.83079E+17   2.11836E+09   1.74838E+02   2.93315E-02   3.37417E-08
 1.28750E+01   1.84023E+17   2.26584E+09   1.75677E+02   2.94172E-02   3.37167E-08
 1.29250E+01   1.85266E+17   2.42453E+09   1.76670E+02   2.95063E-02   3.36750E-08
 1.29750E+01   1.86798E+17   2.59384E+09   1.77808E+02   2.95983E-02   3.36175E-08
 1.30250E+01   1.88606E+17   2.77400E+09   1.79083E+02   2.96926E-02   3.35453E-08
 1.30750E+01   1.90677E+17   2.96583E+09   1.80487E+02   2.97887E-02   3.34595E-08
 1.31250E+01   1.92997E+17   3.17054E+09   1.82011E+02   2.98860E-02   3.33611E-08
 1.31750E+01   1.95549E+17   3.38955E+09   1.83644E+02   2.99839E-02   3.32516E-08
 1.32250E+01   1.98318E+17   3.62437E+09   1.85376E+02   3.00819E-02   3.31321E-08
 1.32750E+01   2.01286E+17   3.87648E+09   1.87196E+02   3.01794E-02   3.30041E-08
 1.33250E+01   2.04434E+17   4.14727E+09   1.89093E+02   3.02759E-02   3.28687E-08
 1.33750E+01   2.07744E+17   4.43793E+09   1.91057E+02   3.03708E-02   3.27274E-08
 1.34250E+01   2.11196E+17   4.74938E+09   1.93075E+02   3.04637E-02   3.25812E-08
 1.34750E+01   2.14770E+17   5.08228E+09   1.95135E+02   3.05540E-02   3.24314E-08
 1.35250E+01   2.18446E+17   5.43692E+09   1.97227E+02   3.06413E-02   3.22792E-08
 1.35750E+01   2.22204E+17   5.81326E+09   1.99338E+02   3.07252E-02   3.21255E-08
 1.36250E+01   2.26022E+17   6.21093E+09   2.01457E+02   3.08053E-02   3.19713E-08
 1.36750E+01   2.29880E+17   6.62922E+09   2.03573E+02   3.08811E-02   3.18175E-08
 1.37250E+01   2.33757E+17   7.06711E+09   2.05674E+02   3.09524E-02   3.16649E-08
 1.37750E+01   2.37632E+17   7.52325E+09   2.07748E+02   3.10188E-02   3.15144E-08
 1.38250E+01   2.41485E+17   7.99595E+09   2.09786E+02   3.10801E-02   3.13665E-08
 1.38750E+01   2.45296E+17   8.48305E+09   2.11777E+02   3.11360E-02   3.12219E-08
 1.39250E+01   2.49046E+17   8.98184E+09   2.13711E+02   3.11863E-02   3.10811E-08
 1.39750E+01   2.52715E+17   9.48887E+09   2.15579E+02   3.12308E-02   3.09447E-08
 1.40250E+01   2.56285E+17   9.99983E+09   2.17370E+02   3.12694E-02   3.08130E-08
 1.40750E+01   2.59738E+17   1.05095E+10   2.19078E+02   3.13019E-02   3.06865E-08
 1.41250E+01   2.63058E+17   1.10116E+10   2.20694E+02   3.13284E-02   3.05654E-08
 1.41750E+01   2.66229E+17   1.14993E+10   2.22210E+02   3.13488E-02   3.04502E-08
 1.42250E+01   2.69235E+17   1.19647E+10   2.23620E+02   3.13630E-02   3.03410E-08
 1.42750E+01   2.72062E+17   1.24002E+10   2.24918E+02   3.13711E-02   3.02382E-08
 1.43250E+01   2.74698E+17   1.27978E+10   2.26098E+02   3.13732E-02   3.01418E-08
 1.43750E+01   2.77131E+17   1.31506E+10   2.27156E+02   3.13693E-02   3.00521E-08
 1.44250E+01   2.79351E+17   1.34530E+10   2.28088E+02   3.13596E-02   2.99692E-08
 1.44750E+01   2.81348E+17   1.37013E+10   2.28890E+02   3.13441E-02   2.98932E-08
 1.45250E+01   2.83113E+17   1.38945E+10   2.29559E+02   3.13232E-02   2.98243E-08
 1.45750E+01   2.84641E+17   1.40340E+10   2.30095E+02   3.12969E-02   2.97625E-08
 1.46250E+01   2.85927E+17   1.41231E+10   2.30495E+02   3.12655E-02   2.97079E-08
 1.46750E+01   2.86965E+17   1.41673E+10   2.30760E+02   3.12292E-02   2.96605E-08
 1.47250E+01   2.87754E+17   1.41700E+10   2.30890E+02   3.11884E-02   2.96205E-08
 1.47750E+01   2.88293E+17   1.41664E+10   2.30885E+02   3.11432E-02   2.95877E-08
 1.48250E+01   2.88580E+17   1.41629E+10   2.30749E+02   3.10940E-02   2.95623E-08
 1.48750E+01   2.88619E+17   1.41015E+10   2.30482E+02   3.10410E-02   2.95442E-08
 1.49250E+01   2.88412E+17   1.39246E+10   2.30089E+02   3.09847E-02   2.95334E-08
 1.49750E+01   2.87963E+17   1.36690E+10   2.29572E+02   3.09254E-02   2.95299E-08
 1.50250E+01   2.87277E+17   1.33547E+10   2.28937E+02   3.08634E-02   2.95336E-08
 1.50750E+01   2.86361E+17   1.29962E+10   2.28189E+02   3.07990E-02   2.95444E-08
 1.51250E+01   2.85224E+17   1.26028E+10   2.27332E+02   3.07327E-02   2.95624E-08
