      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.25001E+00   8.72587E-01   6.18894E-01   1.39252E+00
 1.07500E+00   2.25002E+00   8.72586E-01   6.18892E-01   1.39252E+00
 1.12500E+00   2.25002E+00   8.72585E-01   6.18890E-01   1.39252E+00
 1.17500E+00   2.25003E+00   8.72584E-01   6.18889E-01   1.39252E+00
 1.22500E+00   2.25003E+00   8.72584E-01   6.18888E-01   1.39252E+00
 1.27500E+00   2.25003E+00   8.72583E-01   6.18888E-01   1.39252E+00
 1.32500E+00   2.25003E+00   8.72582E-01   6.18887E-01   1.39252E+00
 1.37500E+00   2.25003E+00   8.72581E-01   6.18887E-01   1.39252E+00
 1.42500E+00   2.25003E+00   8.72580E-01   6.18886E-01   1.39252E+00
 1.47500E+00   2.25004E+00   8.72580E-01   6.18886E-01   1.39252E+00
 1.52500E+00   2.25004E+00   8.72579E-01   6.18886E-01   1.39252E+00
 1.57500E+00   2.25004E+00   8.72578E-01   6.18886E-01   1.39252E+00
 1.62500E+00   2.25004E+00   8.72577E-01   6.18885E-01   1.39252E+00
 1.67500E+00   2.25004E+00   8.72576E-01   6.18885E-01   1.39252E+00
 1.72500E+00   2.25004E+00   8.72575E-01   6.18884E-01   1.39252E+00
 1.77500E+00   2.25004E+00   8.72575E-01   6.18884E-01   1.39252E+00
 1.82500E+00   2.25005E+00   8.72574E-01   6.18884E-01   1.39252E+00
 1.87500E+00   2.25005E+00   8.72573E-01   6.18883E-01   1.39252E+00
 1.92500E+00   2.25005E+00   8.72572E-01   6.18883E-01   1.39252E+00
 1.97500E+00   2.25005E+00   8.72572E-01   6.18882E-01   1.39252E+00
 2.02500E+00   2.25005E+00   8.72571E-01   6.18882E-01   1.39251E+00
 2.07500E+00   2.25005E+00   8.72571E-01   6.18882E-01   1.39251E+00
 2.12500E+00   2.25005E+00   8.72570E-01   6.18881E-01   1.39251E+00
 2.17500E+00   2.25005E+00   8.72569E-01   6.18881E-01   1.39251E+00
