      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.24941E+00   8.72493E-01   6.19152E-01   1.39273E+00
 1.07500E+00   2.24941E+00   8.72493E-01   6.19150E-01   1.39272E+00
 1.12500E+00   2.24942E+00   8.72493E-01   6.19147E-01   1.39272E+00
 1.17500E+00   2.24943E+00   8.72492E-01   6.19144E-01   1.39272E+00
 1.22500E+00   2.24944E+00   8.72492E-01   6.19141E-01   1.39272E+00
 1.27500E+00   2.24944E+00   8.72492E-01   6.19138E-01   1.39272E+00
 1.32500E+00   2.24945E+00   8.72491E-01   6.19135E-01   1.39271E+00
 1.37500E+00   2.24946E+00   8.72491E-01   6.19133E-01   1.39271E+00
 1.42500E+00   2.24947E+00   8.72491E-01   6.19130E-01   1.39271E+00
 1.47500E+00   2.24947E+00   8.72491E-01   6.19127E-01   1.39271E+00
 1.52500E+00   2.24948E+00   8.72491E-01   6.19125E-01   1.39271E+00
 1.57500E+00   2.24949E+00   8.72491E-01   6.19122E-01   1.39271E+00
 1.62500E+00   2.24950E+00   8.72491E-01   6.19120E-01   1.39271E+00
 1.67500E+00   2.24950E+00   8.72490E-01   6.19117E-01   1.39271E+00
 1.72500E+00   2.24951E+00   8.72490E-01   6.19113E-01   1.39270E+00
 1.77500E+00   2.24952E+00   8.72490E-01   6.19110E-01   1.39270E+00
 1.82500E+00   2.24953E+00   8.72490E-01   6.19106E-01   1.39270E+00
 1.87500E+00   2.24954E+00   8.72490E-01   6.19102E-01   1.39270E+00
 1.92500E+00   2.24955E+00   8.72490E-01   6.19098E-01   1.39269E+00
 1.97500E+00   2.24956E+00   8.72490E-01   6.19093E-01   1.39269E+00
 2.02500E+00   2.24957E+00   8.72491E-01   6.19088E-01   1.39269E+00
 2.07500E+00   2.24959E+00   8.72491E-01   6.19083E-01   1.39268E+00
 2.12500E+00   2.24960E+00   8.72491E-01   6.19078E-01   1.39268E+00
 2.17500E+00   2.24961E+00   8.72492E-01   6.19072E-01   1.39267E+00
 2.22500E+00   2.24963E+00   8.72492E-01   6.19065E-01   1.39267E+00
 2.27500E+00   2.24964E+00   8.72493E-01   6.19059E-01   1.39266E+00
 2.32500E+00   2.24966E+00   8.72494E-01   6.19052E-01   1.39266E+00
 2.37500E+00   2.24968E+00   8.72495E-01   6.19045E-01   1.39265E+00
 2.42500E+00   2.24970E+00   8.72496E-01   6.19037E-01   1.39264E+00
 2.47500E+00   2.24971E+00   8.72497E-01   6.19028E-01   1.39264E+00
 2.52500E+00   2.24973E+00   8.72498E-01   6.19019E-01   1.39263E+00
 2.57500E+00   2.24975E+00   8.72500E-01   6.19010E-01   1.39262E+00
 2.62500E+00   2.24978E+00   8.72501E-01   6.19000E-01   1.39261E+00
 2.67500E+00   2.24980E+00   8.72503E-01   6.18990E-01   1.39260E+00
 2.72500E+00   2.24982E+00   8.72505E-01   6.18979E-01   1.39259E+00
 2.77500E+00   2.24985E+00   8.72507E-01   6.18967E-01   1.39258E+00
 2.82500E+00   2.24987E+00   8.72509E-01   6.18955E-01   1.39257E+00
 2.87500E+00   2.24990E+00   8.72512E-01   6.18942E-01   1.39256E+00
 2.92500E+00   2.24993E+00   8.72515E-01   6.18928E-01   1.39255E+00
 2.97500E+00   2.24996E+00   8.72518E-01   6.18913E-01   1.39253E+00
 3.02500E+00   2.25000E+00   8.72521E-01   6.18898E-01   1.39252E+00
 3.07500E+00   2.25003E+00   8.72524E-01   6.18881E-01   1.39250E+00
 3.12500E+00   2.25007E+00   8.72527E-01   6.18864E-01   1.39249E+00
 3.17500E+00   2.25011E+00   8.72531E-01   6.18845E-01   1.39247E+00
 3.22500E+00   2.25015E+00   8.72535E-01   6.18826E-01   1.39245E+00
 3.27500E+00   2.25019E+00   8.72539E-01   6.18805E-01   1.39243E+00
 3.32500E+00   2.25024E+00   8.72544E-01   6.18784E-01   1.39241E+00
 3.37500E+00   2.25029E+00   8.72549E-01   6.18761E-01   1.39239E+00
 3.42500E+00   2.25034E+00   8.72554E-01   6.18737E-01   1.39237E+00
 3.47500E+00   2.25039E+00   8.72560E-01   6.18711E-01   1.39234E+00
 3.52500E+00   2.25045E+00   8.72566E-01   6.18684E-01   1.39232E+00
 3.57500E+00   2.25051E+00   8.72572E-01   6.18655E-01   1.39229E+00
 3.62500E+00   2.25057E+00   8.72579E-01   6.18625E-01   1.39226E+00
 3.67500E+00   2.25064E+00   8.72586E-01   6.18593E-01   1.39223E+00
 3.72500E+00   2.25071E+00   8.72594E-01   6.18559E-01   1.39220E+00
 3.77500E+00   2.25079E+00   8.72602E-01   6.18523E-01   1.39216E+00
 3.82500E+00   2.25086E+00   8.72611E-01   6.18486E-01   1.39213E+00
 3.87500E+00   2.25095E+00   8.72620E-01   6.18446E-01   1.39209E+00
 3.92500E+00   2.25103E+00   8.72629E-01   6.18404E-01   1.39205E+00
 3.97500E+00   2.25113E+00   8.72639E-01   6.18360E-01   1.39201E+00
 4.02500E+00   2.25122E+00   8.72650E-01   6.18314E-01   1.39196E+00
 4.07500E+00   2.25132E+00   8.72661E-01   6.18265E-01   1.39191E+00
 4.12500E+00   2.25143E+00   8.72673E-01   6.18213E-01   1.39186E+00
 4.17500E+00   2.25154E+00   8.72686E-01   6.18159E-01   1.39181E+00
 4.22500E+00   2.25166E+00   8.72699E-01   6.18102E-01   1.39176E+00
 4.27500E+00   2.25179E+00   8.72713E-01   6.18042E-01   1.39170E+00
 4.32500E+00   2.25192E+00   8.72728E-01   6.17978E-01   1.39164E+00
 4.37500E+00   2.25206E+00   8.72744E-01   6.17912E-01   1.39157E+00
 4.42500E+00   2.25220E+00   8.72760E-01   6.17842E-01   1.39151E+00
