      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.54246E+00   9.17793E-01   4.97641E-01   1.26523E+00
 1.07500E+00   2.54245E+00   9.17791E-01   4.97644E-01   1.26523E+00
 1.12500E+00   2.54245E+00   9.17789E-01   4.97644E-01   1.26523E+00
 1.17500E+00   2.54245E+00   9.17789E-01   4.97642E-01   1.26523E+00
 1.22500E+00   2.54246E+00   9.17788E-01   4.97639E-01   1.26523E+00
 1.27500E+00   2.54247E+00   9.17787E-01   4.97636E-01   1.26522E+00
 1.32500E+00   2.54248E+00   9.17787E-01   4.97632E-01   1.26522E+00
 1.37500E+00   2.54249E+00   9.17786E-01   4.97628E-01   1.26522E+00
 1.42500E+00   2.54250E+00   9.17786E-01   4.97624E-01   1.26521E+00
 1.47500E+00   2.54251E+00   9.17786E-01   4.97621E-01   1.26521E+00
 1.52500E+00   2.54252E+00   9.17786E-01   4.97617E-01   1.26520E+00
 1.57500E+00   2.54254E+00   9.17785E-01   4.97614E-01   1.26520E+00
 1.62500E+00   2.54255E+00   9.17785E-01   4.97610E-01   1.26520E+00
 1.67500E+00   2.54256E+00   9.17785E-01   4.97606E-01   1.26519E+00
 1.72500E+00   2.54257E+00   9.17784E-01   4.97602E-01   1.26519E+00
 1.77500E+00   2.54258E+00   9.17784E-01   4.97598E-01   1.26518E+00
 1.82500E+00   2.54259E+00   9.17784E-01   4.97595E-01   1.26518E+00
 1.87500E+00   2.54260E+00   9.17783E-01   4.97591E-01   1.26518E+00
 1.92500E+00   2.54261E+00   9.17783E-01   4.97587E-01   1.26517E+00
 1.97500E+00   2.54262E+00   9.17783E-01   4.97583E-01   1.26517E+00
 2.02500E+00   2.54264E+00   9.17782E-01   4.97580E-01   1.26516E+00
 2.07500E+00   2.54265E+00   9.17782E-01   4.97576E-01   1.26516E+00
 2.12500E+00   2.54266E+00   9.17781E-01   4.97572E-01   1.26516E+00
 2.17500E+00   2.54267E+00   9.17781E-01   4.97568E-01   1.26515E+00
 2.22500E+00   2.54268E+00   9.17781E-01   4.97564E-01   1.26515E+00
 2.27500E+00   2.54269E+00   9.17781E-01   4.97560E-01   1.26514E+00
 2.32500E+00   2.54270E+00   9.17780E-01   4.97557E-01   1.26514E+00
 2.37500E+00   2.54271E+00   9.17780E-01   4.97553E-01   1.26513E+00
 2.42500E+00   2.54273E+00   9.17780E-01   4.97549E-01   1.26513E+00
 2.47500E+00   2.54274E+00   9.17779E-01   4.97545E-01   1.26513E+00
 2.52500E+00   2.54275E+00   9.17779E-01   4.97541E-01   1.26512E+00
 2.57500E+00   2.54276E+00   9.17778E-01   4.97537E-01   1.26512E+00
 2.62500E+00   2.54277E+00   9.17778E-01   4.97534E-01   1.26511E+00
 2.67500E+00   2.54278E+00   9.17778E-01   4.97530E-01   1.26511E+00
 2.72500E+00   2.54279E+00   9.17777E-01   4.97526E-01   1.26511E+00
 2.77500E+00   2.54280E+00   9.17777E-01   4.97522E-01   1.26510E+00
 2.82500E+00   2.54282E+00   9.17776E-01   4.97519E-01   1.26510E+00
 2.87500E+00   2.54283E+00   9.17776E-01   4.97515E-01   1.26509E+00
 2.92500E+00   2.54284E+00   9.17775E-01   4.97511E-01   1.26509E+00
 2.97500E+00   2.54285E+00   9.17775E-01   4.97507E-01   1.26509E+00
 3.02500E+00   2.54286E+00   9.17774E-01   4.97504E-01   1.26508E+00
 3.07500E+00   2.54287E+00   9.17774E-01   4.97500E-01   1.26508E+00
 3.12500E+00   2.54288E+00   9.17774E-01   4.97496E-01   1.26507E+00
 3.17500E+00   2.54290E+00   9.17773E-01   4.97491E-01   1.26507E+00
 3.22500E+00   2.54291E+00   9.17773E-01   4.97487E-01   1.26506E+00
 3.27500E+00   2.54292E+00   9.17773E-01   4.97483E-01   1.26506E+00
 3.32500E+00   2.54293E+00   9.17773E-01   4.97478E-01   1.26505E+00
 3.37500E+00   2.54295E+00   9.17773E-01   4.97473E-01   1.26505E+00
 3.42500E+00   2.54296E+00   9.17772E-01   4.97468E-01   1.26504E+00
 3.47500E+00   2.54297E+00   9.17772E-01   4.97463E-01   1.26504E+00
 3.52500E+00   2.54299E+00   9.17772E-01   4.97458E-01   1.26503E+00
 3.57500E+00   2.54300E+00   9.17772E-01   4.97454E-01   1.26503E+00
 3.62500E+00   2.54302E+00   9.17772E-01   4.97449E-01   1.26502E+00
 3.67500E+00   2.54303E+00   9.17771E-01   4.97444E-01   1.26501E+00
 3.72500E+00   2.54304E+00   9.17771E-01   4.97439E-01   1.26501E+00
 3.77500E+00   2.54306E+00   9.17771E-01   4.97434E-01   1.26500E+00
 3.82500E+00   2.54307E+00   9.17771E-01   4.97429E-01   1.26500E+00
 3.87500E+00   2.54308E+00   9.17771E-01   4.97424E-01   1.26499E+00
 3.92500E+00   2.54310E+00   9.17771E-01   4.97419E-01   1.26499E+00
 3.97500E+00   2.54311E+00   9.17770E-01   4.97415E-01   1.26498E+00
 4.02500E+00   2.54313E+00   9.17770E-01   4.97410E-01   1.26498E+00
