      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.52377E+00   9.16002E-01   5.04016E-01   1.27202E+00
 1.07500E+00   2.52374E+00   9.16007E-01   5.04001E-01   1.27197E+00
 1.12500E+00   2.52382E+00   9.16018E-01   5.03947E-01   1.27187E+00
 1.17500E+00   2.52397E+00   9.16033E-01   5.03872E-01   1.27176E+00
 1.22500E+00   2.52415E+00   9.16049E-01   5.03784E-01   1.27163E+00
 1.27500E+00   2.52436E+00   9.16067E-01   5.03689E-01   1.27149E+00
 1.32500E+00   2.52458E+00   9.16084E-01   5.03591E-01   1.27135E+00
 1.37500E+00   2.52480E+00   9.16102E-01   5.03491E-01   1.27122E+00
 1.42500E+00   2.52503E+00   9.16119E-01   5.03391E-01   1.27108E+00
 1.47500E+00   2.52526E+00   9.16136E-01   5.03290E-01   1.27094E+00
 1.52500E+00   2.52549E+00   9.16152E-01   5.03191E-01   1.27080E+00
 1.57500E+00   2.52571E+00   9.16169E-01   5.03092E-01   1.27067E+00
 1.62500E+00   2.52593E+00   9.16184E-01   5.02994E-01   1.27053E+00
 1.67500E+00   2.52616E+00   9.16200E-01   5.02898E-01   1.27040E+00
 1.72500E+00   2.52638E+00   9.16214E-01   5.02802E-01   1.27027E+00
 1.77500E+00   2.52659E+00   9.16229E-01   5.02708E-01   1.27014E+00
 1.82500E+00   2.52681E+00   9.16242E-01   5.02614E-01   1.27001E+00
 1.87500E+00   2.52702E+00   9.16256E-01   5.02522E-01   1.26989E+00
 1.92500E+00   2.52723E+00   9.16269E-01   5.02432E-01   1.26976E+00
 1.97500E+00   2.52744E+00   9.16281E-01   5.02342E-01   1.26964E+00
 2.02500E+00   2.52765E+00   9.16293E-01   5.02253E-01   1.26952E+00
 2.07500E+00   2.52785E+00   9.16304E-01   5.02165E-01   1.26940E+00
 2.12500E+00   2.52806E+00   9.16315E-01   5.02079E-01   1.26928E+00
 2.17500E+00   2.52826E+00   9.16325E-01   5.01994E-01   1.26917E+00
 2.22500E+00   2.52846E+00   9.16335E-01   5.01909E-01   1.26906E+00
 2.27500E+00   2.52865E+00   9.16345E-01   5.01826E-01   1.26894E+00
 2.32500E+00   2.52885E+00   9.16354E-01   5.01744E-01   1.26883E+00
 2.37500E+00   2.52904E+00   9.16362E-01   5.01663E-01   1.26873E+00
 2.42500E+00   2.52923E+00   9.16370E-01   5.01583E-01   1.26862E+00
 2.47500E+00   2.52942E+00   9.16378E-01   5.01504E-01   1.26851E+00
 2.52500E+00   2.52961E+00   9.16385E-01   5.01426E-01   1.26841E+00
 2.57500E+00   2.52979E+00   9.16391E-01   5.01349E-01   1.26831E+00
 2.62500E+00   2.52998E+00   9.16397E-01   5.01273E-01   1.26821E+00
 2.67500E+00   2.53016E+00   9.16403E-01   5.01198E-01   1.26811E+00
 2.72500E+00   2.53034E+00   9.16408E-01   5.01124E-01   1.26801E+00
 2.77500E+00   2.53052E+00   9.16413E-01   5.01051E-01   1.26792E+00
 2.82500E+00   2.53070E+00   9.16417E-01   5.00979E-01   1.26783E+00
 2.87500E+00   2.53087E+00   9.16421E-01   5.00908E-01   1.26773E+00
 2.92500E+00   2.53105E+00   9.16424E-01   5.00838E-01   1.26764E+00
 2.97500E+00   2.53122E+00   9.16427E-01   5.00769E-01   1.26755E+00
 3.02500E+00   2.53139E+00   9.16429E-01   5.00701E-01   1.26747E+00
 3.07500E+00   2.53156E+00   9.16431E-01   5.00633E-01   1.26738E+00
 3.12500E+00   2.53172E+00   9.16433E-01   5.00567E-01   1.26730E+00
 3.17500E+00   2.53189E+00   9.16434E-01   5.00501E-01   1.26721E+00
 3.22500E+00   2.53205E+00   9.16434E-01   5.00437E-01   1.26713E+00
 3.27500E+00   2.53222E+00   9.16434E-01   5.00373E-01   1.26705E+00
 3.32500E+00   2.53238E+00   9.16434E-01   5.00310E-01   1.26697E+00
 3.37500E+00   2.53254E+00   9.16433E-01   5.00248E-01   1.26690E+00
 3.42500E+00   2.53269E+00   9.16432E-01   5.00187E-01   1.26682E+00
 3.47500E+00   2.53285E+00   9.16431E-01   5.00127E-01   1.26675E+00
 3.52500E+00   2.53301E+00   9.16428E-01   5.00067E-01   1.26667E+00
 3.57500E+00   2.53316E+00   9.16426E-01   5.00009E-01   1.26660E+00
 3.62500E+00   2.53331E+00   9.16423E-01   4.99951E-01   1.26653E+00
 3.67500E+00   2.53346E+00   9.16420E-01   4.99894E-01   1.26646E+00
 3.72500E+00   2.53361E+00   9.16416E-01   4.99838E-01   1.26640E+00
 3.77500E+00   2.53376E+00   9.16412E-01   4.99783E-01   1.26633E+00
 3.82500E+00   2.53391E+00   9.16407E-01   4.99728E-01   1.26627E+00
 3.87500E+00   2.53405E+00   9.16402E-01   4.99675E-01   1.26620E+00
 3.92500E+00   2.53420E+00   9.16397E-01   4.99622E-01   1.26614E+00
 3.97500E+00   2.53434E+00   9.16391E-01   4.99570E-01   1.26608E+00
 4.02500E+00   2.53448E+00   9.16385E-01   4.99518E-01   1.26602E+00
 4.07500E+00   2.53462E+00   9.16379E-01   4.99468E-01   1.26596E+00
 4.12500E+00   2.53476E+00   9.16372E-01   4.99418E-01   1.26590E+00
 4.17500E+00   2.53490E+00   9.16365E-01   4.99368E-01   1.26585E+00
 4.22500E+00   2.53503E+00   9.16357E-01   4.99320E-01   1.26579E+00
 4.27500E+00   2.53517E+00   9.16350E-01   4.99272E-01   1.26574E+00
 4.32500E+00   2.53530E+00   9.16341E-01   4.99225E-01   1.26569E+00
 4.37500E+00   2.53543E+00   9.16333E-01   4.99179E-01   1.26563E+00
 4.42500E+00   2.53557E+00   9.16324E-01   4.99133E-01   1.26558E+00
 4.47500E+00   2.53570E+00   9.16315E-01   4.99088E-01   1.26554E+00
 4.52500E+00   2.53583E+00   9.16305E-01   4.99044E-01   1.26549E+00
 4.57500E+00   2.53596E+00   9.16295E-01   4.99000E-01   1.26544E+00
 4.62500E+00   2.53608E+00   9.16285E-01   4.98957E-01   1.26540E+00
 4.67500E+00   2.53621E+00   9.16274E-01   4.98914E-01   1.26535E+00
 4.72500E+00   2.53633E+00   9.16264E-01   4.98872E-01   1.26531E+00
 4.77500E+00   2.53646E+00   9.16253E-01   4.98831E-01   1.26526E+00
 4.82500E+00   2.53658E+00   9.16241E-01   4.98790E-01   1.26522E+00
