      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.24937E+00   8.72483E-01   6.19175E-01   1.39276E+00
 1.07500E+00   2.24938E+00   8.72482E-01   6.19173E-01   1.39276E+00
 1.12500E+00   2.24939E+00   8.72482E-01   6.19172E-01   1.39276E+00
 1.17500E+00   2.24939E+00   8.72481E-01   6.19170E-01   1.39276E+00
 1.22500E+00   2.24939E+00   8.72480E-01   6.19170E-01   1.39276E+00
 1.27500E+00   2.24939E+00   8.72480E-01   6.19169E-01   1.39276E+00
 1.32500E+00   2.24940E+00   8.72479E-01   6.19169E-01   1.39276E+00
 1.37500E+00   2.24940E+00   8.72478E-01   6.19169E-01   1.39276E+00
 1.42500E+00   2.24940E+00   8.72478E-01   6.19168E-01   1.39276E+00
 1.47500E+00   2.24940E+00   8.72477E-01   6.19168E-01   1.39276E+00
 1.52500E+00   2.24940E+00   8.72476E-01   6.19167E-01   1.39276E+00
 1.57500E+00   2.24940E+00   8.72475E-01   6.19167E-01   1.39276E+00
 1.62500E+00   2.24941E+00   8.72474E-01   6.19166E-01   1.39276E+00
 1.67500E+00   2.24941E+00   8.72474E-01   6.19166E-01   1.39276E+00
 1.72500E+00   2.24941E+00   8.72473E-01   6.19165E-01   1.39276E+00
 1.77500E+00   2.24941E+00   8.72472E-01   6.19165E-01   1.39276E+00
 1.82500E+00   2.24941E+00   8.72472E-01   6.19165E-01   1.39276E+00
 1.87500E+00   2.24941E+00   8.72471E-01   6.19164E-01   1.39276E+00
 1.92500E+00   2.24942E+00   8.72470E-01   6.19164E-01   1.39276E+00
 1.97500E+00   2.24942E+00   8.72470E-01   6.19163E-01   1.39276E+00
 2.02500E+00   2.24942E+00   8.72469E-01   6.19163E-01   1.39276E+00
 2.07500E+00   2.24942E+00   8.72468E-01   6.19162E-01   1.39276E+00
 2.12500E+00   2.24942E+00   8.72468E-01   6.19162E-01   1.39276E+00
 2.17500E+00   2.24942E+00   8.72467E-01   6.19162E-01   1.39276E+00
 2.22500E+00   2.24942E+00   8.72467E-01   6.19161E-01   1.39276E+00
 2.27500E+00   2.24943E+00   8.72466E-01   6.19161E-01   1.39276E+00
 2.32500E+00   2.24943E+00   8.72466E-01   6.19161E-01   1.39276E+00
 2.37500E+00   2.24943E+00   8.72465E-01   6.19160E-01   1.39276E+00
 2.42500E+00   2.24943E+00   8.72464E-01   6.19160E-01   1.39276E+00
 2.47500E+00   2.24943E+00   8.72464E-01   6.19159E-01   1.39276E+00
 2.52500E+00   2.24943E+00   8.72463E-01   6.19159E-01   1.39276E+00
 2.57500E+00   2.24944E+00   8.72462E-01   6.19159E-01   1.39276E+00
 2.62500E+00   2.24944E+00   8.72462E-01   6.19158E-01   1.39276E+00
 2.67500E+00   2.24944E+00   8.72461E-01   6.19158E-01   1.39276E+00
 2.72500E+00   2.24944E+00   8.72460E-01   6.19157E-01   1.39276E+00
 2.77500E+00   2.24944E+00   8.72460E-01   6.19157E-01   1.39276E+00
 2.82500E+00   2.24944E+00   8.72459E-01   6.19156E-01   1.39276E+00
 2.87500E+00   2.24945E+00   8.72458E-01   6.19156E-01   1.39276E+00
 2.92500E+00   2.24945E+00   8.72458E-01   6.19155E-01   1.39276E+00
 2.97500E+00   2.24945E+00   8.72457E-01   6.19155E-01   1.39276E+00
 3.02500E+00   2.24945E+00   8.72456E-01   6.19154E-01   1.39276E+00
 3.07500E+00   2.24946E+00   8.72455E-01   6.19154E-01   1.39276E+00
 3.12500E+00   2.24946E+00   8.72454E-01   6.19153E-01   1.39276E+00
 3.17500E+00   2.24946E+00   8.72453E-01   6.19152E-01   1.39276E+00
 3.22500E+00   2.24946E+00   8.72453E-01   6.19152E-01   1.39276E+00
 3.27500E+00   2.24947E+00   8.72452E-01   6.19151E-01   1.39276E+00
 3.32500E+00   2.24947E+00   8.72451E-01   6.19151E-01   1.39276E+00
 3.37500E+00   2.24947E+00   8.72450E-01   6.19150E-01   1.39276E+00
 3.42500E+00   2.24948E+00   8.72450E-01   6.19149E-01   1.39276E+00
 3.47500E+00   2.24948E+00   8.72449E-01   6.19149E-01   1.39276E+00
 3.52500E+00   2.24948E+00   8.72448E-01   6.19148E-01   1.39276E+00
 3.57500E+00   2.24948E+00   8.72447E-01   6.19147E-01   1.39276E+00
 3.62500E+00   2.24948E+00   8.72447E-01   6.19147E-01   1.39276E+00
 3.67500E+00   2.24949E+00   8.72446E-01   6.19146E-01   1.39276E+00
 3.72500E+00   2.24949E+00   8.72446E-01   6.19146E-01   1.39276E+00
 3.77500E+00   2.24949E+00   8.72445E-01   6.19146E-01   1.39276E+00
 3.82500E+00   2.24949E+00   8.72444E-01   6.19145E-01   1.39276E+00
 3.87500E+00   2.24949E+00   8.72444E-01   6.19145E-01   1.39276E+00
 3.92500E+00   2.24950E+00   8.72443E-01   6.19144E-01   1.39276E+00
 3.97500E+00   2.24950E+00   8.72442E-01   6.19143E-01   1.39276E+00
 4.02500E+00   2.24950E+00   8.72442E-01   6.19143E-01   1.39276E+00
 4.07500E+00   2.24950E+00   8.72441E-01   6.19142E-01   1.39276E+00
 4.12500E+00   2.24951E+00   8.72440E-01   6.19141E-01   1.39276E+00
 4.17500E+00   2.24951E+00   8.72439E-01   6.19141E-01   1.39276E+00
 4.22500E+00   2.24951E+00   8.72438E-01   6.19140E-01   1.39276E+00
 4.27500E+00   2.24951E+00   8.72438E-01   6.19139E-01   1.39276E+00
 4.32500E+00   2.24952E+00   8.72437E-01   6.19139E-01   1.39276E+00
 4.37500E+00   2.24952E+00   8.72436E-01   6.19138E-01   1.39276E+00
 4.42500E+00   2.24952E+00   8.72435E-01   6.19137E-01   1.39276E+00
 4.47500E+00   2.24952E+00   8.72434E-01   6.19137E-01   1.39276E+00
 4.52500E+00   2.24953E+00   8.72433E-01   6.19137E-01   1.39276E+00
 4.57500E+00   2.24953E+00   8.72432E-01   6.19136E-01   1.39276E+00
 4.62500E+00   2.24953E+00   8.72431E-01   6.19136E-01   1.39276E+00
 4.67500E+00   2.24953E+00   8.72430E-01   6.19135E-01   1.39276E+00
 4.72500E+00   2.24954E+00   8.72429E-01   6.19134E-01   1.39277E+00
 4.77500E+00   2.24954E+00   8.72428E-01   6.19134E-01   1.39277E+00
 4.82500E+00   2.24954E+00   8.72428E-01   6.19133E-01   1.39277E+00
