      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
         [-]       [kg^-1]     [m kg^-1]   [m^2 kg^-1]           [-]           [m]
 1.19250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.19750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.20250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.20750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.21250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.21750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.22250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.22750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.23250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.23750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.24250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.24750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.25250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.25750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.26250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.26750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.27250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.27750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.28250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.28750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.29250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.29750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.30250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.30750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.31250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.31750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.32250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.32750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.33250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.33750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.34250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.34750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.35250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.35750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.36250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.36750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.37250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.37750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.38250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.38750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.39250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.39750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.40250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.40750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.41250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.41750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.42250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.42750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.43250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.43750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.44250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.44750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.45250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.45750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.46250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.46750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.47250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.47750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.48250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.48750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.49250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.49750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.50250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.50750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.51250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.51750E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
 1.52250E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00           NaN
