      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   1.17734E+01
 1.07500E+00   1.17736E+01
 1.12500E+00   1.17738E+01
 1.17500E+00   1.17739E+01
 1.22500E+00   1.17740E+01
 1.27500E+00   1.17741E+01
 1.32500E+00   1.17742E+01
 1.37500E+00   1.17743E+01
 1.42500E+00   1.17743E+01
 1.47500E+00   1.17744E+01
 1.52500E+00   1.17745E+01
 1.57500E+00   1.17746E+01
 1.62500E+00   1.17747E+01
 1.67500E+00   1.17748E+01
 1.72500E+00   1.17749E+01
 1.77500E+00   1.17750E+01
 1.82500E+00   1.17750E+01
 1.87500E+00   1.17751E+01
 1.92500E+00   1.17753E+01
 1.97500E+00   1.17754E+01
 2.02500E+00   1.17755E+01
 2.07500E+00   1.17756E+01
 2.12500E+00   1.17758E+01
 2.17500E+00   1.17759E+01
 2.22500E+00   1.17760E+01
 2.27500E+00   1.17761E+01
 2.32500E+00   1.17762E+01
 2.37500E+00   1.17764E+01
 2.42500E+00   1.17765E+01
 2.47500E+00   1.17766E+01
 2.52500E+00   1.17767E+01
 2.57500E+00   1.17769E+01
 2.62500E+00   1.17770E+01
 2.67500E+00   1.17771E+01
 2.72500E+00   1.17772E+01
 2.77500E+00   1.17773E+01
 2.82500E+00   1.17775E+01
 2.87500E+00   1.17775E+01
 2.92500E+00   1.17777E+01
 2.97500E+00   1.17778E+01
 3.02500E+00   1.17779E+01
 3.07500E+00   1.17780E+01
 3.12500E+00   1.17781E+01
 3.17500E+00   1.17782E+01
 3.22500E+00   1.17783E+01
 3.27500E+00   1.17784E+01
 3.32500E+00   1.17785E+01
 3.37500E+00   1.17786E+01
 3.42500E+00   1.17787E+01
 3.47500E+00   1.17789E+01
 3.52500E+00   1.17788E+01
 3.57500E+00   1.17790E+01
 3.62500E+00   1.17790E+01
 3.67500E+00   1.17791E+01
 3.72500E+00   1.17793E+01
 3.77500E+00   1.17794E+01
 3.82500E+00   1.17795E+01
 3.87500E+00   1.17797E+01
 3.92500E+00   1.17798E+01
 3.97500E+00   1.17800E+01
 4.02500E+00   1.17801E+01
 4.07500E+00   1.17803E+01
 4.12500E+00   1.17804E+01
 4.17500E+00   1.17806E+01
 4.22500E+00   1.17807E+01
 4.27500E+00   1.17808E+01
 4.32500E+00   1.17810E+01
 4.37500E+00   1.17811E+01
 4.42500E+00   1.17813E+01
 4.47500E+00   1.17814E+01
 4.52500E+00   1.17815E+01
 4.57500E+00   1.17816E+01
 4.62500E+00   1.17817E+01
 4.67500E+00   1.17818E+01
 4.72500E+00   1.17818E+01
 4.77500E+00   1.17819E+01
 4.82500E+00   1.17820E+01
 4.87500E+00   1.17821E+01
 4.92500E+00   1.17822E+01
 4.97500E+00   1.17823E+01
 5.02500E+00   1.17824E+01
 5.07500E+00   1.17825E+01
 5.12500E+00   1.17826E+01
 5.17500E+00   1.17827E+01
 5.22500E+00   1.17829E+01
 5.27500E+00   1.17829E+01
 5.32500E+00   1.17830E+01
 5.37500E+00   1.17832E+01
 5.42500E+00   1.17832E+01
 5.47500E+00   1.17833E+01
 5.52500E+00   1.17834E+01
 5.57500E+00   1.17835E+01
 5.62500E+00   1.17836E+01
