      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
         [-]       [kg^-1]     [m kg^-1]   [m^2 kg^-1]           [-]           [m]
 9.22500E+00   1.61271E+17   1.75565E+09   1.58570E+02   2.79178E-02   3.46240E-08
 9.27500E+00   1.58037E+17   1.69460E+09   1.57210E+02   2.79574E-02   3.48750E-08
 9.32500E+00   1.55292E+17   1.65937E+09   1.56136E+02   2.80102E-02   3.51013E-08
 9.37500E+00   1.53040E+17   1.64819E+09   1.55350E+02   2.80757E-02   3.53002E-08
 9.42500E+00   1.51283E+17   1.64850E+09   1.54852E+02   2.81533E-02   3.54689E-08
 9.47500E+00   1.50020E+17   1.64884E+09   1.54640E+02   2.82425E-02   3.56056E-08
 9.52500E+00   1.49249E+17   1.65491E+09   1.54712E+02   2.83423E-02   3.57088E-08
 9.57500E+00   1.48965E+17   1.69970E+09   1.55061E+02   2.84520E-02   3.57776E-08
 9.62500E+00   1.49159E+17   1.77816E+09   1.55681E+02   2.85708E-02   3.58118E-08
 9.67500E+00   1.49823E+17   1.88115E+09   1.56563E+02   2.86977E-02   3.58117E-08
 9.72500E+00   1.50945E+17   2.00229E+09   1.57699E+02   2.88317E-02   3.57783E-08
 9.77500E+00   1.52511E+17   2.13738E+09   1.59077E+02   2.89719E-02   3.57131E-08
 9.82500E+00   1.54506E+17   2.28389E+09   1.60685E+02   2.91172E-02   3.56180E-08
 9.87500E+00   1.56913E+17   2.44067E+09   1.62510E+02   2.92665E-02   3.54954E-08
 9.92500E+00   1.59714E+17   2.60757E+09   1.64539E+02   2.94189E-02   3.53478E-08
 9.97500E+00   1.62889E+17   2.78512E+09   1.66756E+02   2.95733E-02   3.51780E-08
 1.00250E+01   1.66416E+17   2.97426E+09   1.69145E+02   2.97287E-02   3.49888E-08
 1.00750E+01   1.70272E+17   3.17615E+09   1.71691E+02   2.98842E-02   3.47831E-08
 1.01250E+01   1.74433E+17   3.39209E+09   1.74377E+02   3.00387E-02   3.45636E-08
 1.01750E+01   1.78876E+17   3.62339E+09   1.77187E+02   3.01914E-02   3.43330E-08
 1.02250E+01   1.83573E+17   3.87137E+09   1.80102E+02   3.03413E-02   3.40939E-08
 1.02750E+01   1.88498E+17   4.13730E+09   1.83106E+02   3.04878E-02   3.38487E-08
 1.03250E+01   1.93624E+17   4.42230E+09   1.86181E+02   3.06300E-02   3.35994E-08
 1.03750E+01   1.98923E+17   4.72735E+09   1.89311E+02   3.07672E-02   3.33480E-08
 1.04250E+01   2.04366E+17   5.05315E+09   1.92477E+02   3.08988E-02   3.30963E-08
 1.04750E+01   2.09925E+17   5.40008E+09   1.95662E+02   3.10242E-02   3.28459E-08
 1.05250E+01   2.15570E+17   5.76811E+09   1.98851E+02   3.11427E-02   3.25980E-08
