      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
 2.97500E+00   4.60861E+17   1.20315E+10   2.72406E+02   2.80058E-02   2.44246E-08
 3.02500E+00   4.41001E+17   1.15515E+10   2.66212E+02   2.77764E-02   2.47180E-08
 3.07500E+00   4.20403E+17   1.10390E+10   2.59301E+02   2.74916E-02   2.50292E-08
 3.12500E+00   3.99285E+17   1.04994E+10   2.51729E+02   2.71538E-02   2.53581E-08
 3.17500E+00   3.77857E+17   9.93812E+09   2.43559E+02   2.67652E-02   2.57049E-08
 3.22500E+00   3.56315E+17   9.36070E+09   2.34857E+02   2.63292E-02   2.60697E-08
 3.27500E+00   3.34847E+17   8.77267E+09   2.25695E+02   2.58493E-02   2.64526E-08
 3.32500E+00   3.13622E+17   8.17963E+09   2.16151E+02   2.53304E-02   2.68543E-08
 3.37500E+00   2.92796E+17   7.58721E+09   2.06312E+02   2.47783E-02   2.72754E-08
 3.42500E+00   2.72511E+17   7.00098E+09   1.96270E+02   2.42002E-02   2.77170E-08
 3.47500E+00   2.52889E+17   6.42634E+09   1.86123E+02   2.36043E-02   2.81809E-08
 3.52500E+00   2.34040E+17   5.86843E+09   1.75978E+02   2.30003E-02   2.86692E-08
 3.57500E+00   2.16055E+17   5.33209E+09   1.65944E+02   2.23990E-02   2.91848E-08
 3.62500E+00   1.99012E+17   4.82165E+09   1.56130E+02   2.18122E-02   2.97309E-08
 3.67500E+00   1.82974E+17   4.34094E+09   1.46650E+02   2.12523E-02   3.03115E-08
 3.72500E+00   1.67989E+17   3.89319E+09   1.37612E+02   2.07322E-02   3.09307E-08
 3.77500E+00   1.54095E+17   3.48102E+09   1.29118E+02   2.02644E-02   3.15925E-08
 3.82500E+00   1.41316E+17   3.10639E+09   1.21263E+02   1.98612E-02   3.23003E-08
 3.87500E+00   1.29668E+17   2.77064E+09   1.14132E+02   1.95336E-02   3.30560E-08
 3.92500E+00   1.19157E+17   2.47452E+09   1.07796E+02   1.92911E-02   3.38595E-08
 3.97500E+00   1.09779E+17   2.21818E+09   1.02313E+02   1.91412E-02   3.47071E-08
 4.02500E+00   1.01527E+17   2.00121E+09   9.77233E+01   1.90895E-02   3.55909E-08
 4.07500E+00   9.43859E+16   1.82268E+09   9.40534E+01   1.91385E-02   3.64980E-08
 4.12500E+00   8.83375E+16   1.68121E+09   9.13126E+01   1.92885E-02   3.74099E-08
 4.17500E+00   8.33594E+16   1.57513E+09   8.94952E+01   1.95370E-02   3.83032E-08
 4.22500E+00   7.94270E+16   1.50274E+09   8.85816E+01   1.98787E-02   3.91509E-08
 4.27500E+00   7.65135E+16   1.46167E+09   8.85396E+01   2.03064E-02   3.99239E-08
 4.32500E+00   7.45914E+16   1.45326E+09   8.93266E+01   2.08106E-02   4.05945E-08
 4.37500E+00   7.36322E+16   1.45509E+09   9.08906E+01   2.13805E-02   4.11388E-08
 4.42500E+00   7.36076E+16   1.45704E+09   9.31788E+01   2.20040E-02   4.15395E-08
 4.47500E+00   7.44890E+16   1.48837E+09   9.61407E+01   2.26684E-02   4.17873E-08
 4.52500E+00   7.62483E+16   1.57349E+09   9.97185E+01   2.33609E-02   4.18814E-08
 4.57500E+00   7.88580E+16   1.68624E+09   1.03844E+02   2.40691E-02   4.18286E-08
 4.62500E+00   8.22905E+16   1.81480E+09   1.08450E+02   2.47811E-02   4.16414E-08
 4.67500E+00   8.65187E+16   1.95495E+09   1.13470E+02   2.54861E-02   4.13364E-08
 4.72500E+00   9.15156E+16   2.10693E+09   1.18843E+02   2.61748E-02   4.09321E-08
 4.77500E+00   9.72538E+16   2.27234E+09   1.24513E+02   2.68391E-02   4.04472E-08
 4.82500E+00   1.03705E+17   2.45240E+09   1.30430E+02   2.74726E-02   3.98995E-08
 4.87500E+00   1.10842E+17   2.64766E+09   1.36546E+02   2.80705E-02   3.93052E-08
 4.92500E+00   1.18634E+17   2.85829E+09   1.42819E+02   2.86292E-02   3.86784E-08
 4.97500E+00   1.27049E+17   3.08447E+09   1.49211E+02   2.91468E-02   3.80313E-08
 5.02500E+00   1.36055E+17   3.32662E+09   1.55687E+02   2.96223E-02   3.73740E-08
 5.07500E+00   1.45615E+17   3.58544E+09   1.62217E+02   3.00559E-02   3.67150E-08
 5.12500E+00   1.55691E+17   3.86185E+09   1.68772E+02   3.04484E-02   3.60608E-08
 5.17500E+00   1.66243E+17   4.15689E+09   1.75327E+02   3.08016E-02   3.54170E-08
 5.22500E+00   1.77226E+17   4.47168E+09   1.81860E+02   3.11176E-02   3.47879E-08
 5.27500E+00   1.88592E+17   4.80726E+09   1.88349E+02   3.13991E-02   3.41769E-08
 5.32500E+00   2.00293E+17   5.16463E+09   1.94781E+02   3.16498E-02   3.35869E-08
 5.37500E+00   2.12274E+17   5.54517E+09   2.01148E+02   3.18748E-02   3.30206E-08
 5.42500E+00   2.24478E+17   5.95000E+09   2.07436E+02   3.20777E-02   3.24797E-08
 5.47500E+00   2.36845E+17   6.37961E+09   2.13623E+02   3.22591E-02   3.19642E-08
 5.52500E+00   2.49314E+17   6.83391E+09   2.19684E+02   3.24202E-02   3.14744E-08
 5.57500E+00   2.61820E+17   7.31214E+09   2.25597E+02   3.25618E-02   3.10101E-08
 5.62500E+00   2.74296E+17   7.81270E+09   2.31340E+02   3.26849E-02   3.05711E-08
 5.67500E+00   2.86674E+17   8.33306E+09   2.36892E+02   3.27904E-02   3.01570E-08
 5.72500E+00   2.98886E+17   8.86985E+09   2.42232E+02   3.28792E-02   2.97674E-08
 5.77500E+00   3.10862E+17   9.41906E+09   2.47340E+02   3.29522E-02   2.94018E-08
 5.82500E+00   3.22532E+17   9.97638E+09   2.52196E+02   3.30100E-02   2.90598E-08
 5.87500E+00   3.33828E+17   1.05375E+10   2.56782E+02   3.30534E-02   2.87408E-08
 5.92500E+00   3.44682E+17   1.10983E+10   2.61080E+02   3.30829E-02   2.84444E-08
 5.97500E+00   3.55030E+17   1.16542E+10   2.65073E+02   3.30992E-02   2.81699E-08
 6.02500E+00   3.64808E+17   1.22004E+10   2.68746E+02   3.31026E-02   2.79169E-08
 6.07500E+00   3.73958E+17   1.27304E+10   2.72084E+02   3.30936E-02   2.76848E-08
 6.12500E+00   3.82422E+17   1.32362E+10   2.75075E+02   3.30725E-02   2.74732E-08
 6.17500E+00   3.90151E+17   1.37077E+10   2.77707E+02   3.30396E-02   2.72815E-08
 6.22500E+00   3.97098E+17   1.41337E+10   2.79969E+02   3.29953E-02   2.71094E-08
 6.27500E+00   4.03223E+17   1.45028E+10   2.81853E+02   3.29397E-02   2.69563E-08
 6.32500E+00   4.08488E+17   1.48052E+10   2.83351E+02   3.28731E-02   2.68218E-08
 6.37500E+00   4.12867E+17   1.50343E+10   2.84460E+02   3.27957E-02   2.67057E-08
 6.42500E+00   4.16337E+17   1.51867E+10   2.85175E+02   3.27077E-02   2.66075E-08
 6.47500E+00   4.18880E+17   1.52649E+10   2.85495E+02   3.26094E-02   2.65268E-08
 6.52500E+00   4.20490E+17   1.52771E+10   2.85420E+02   3.25009E-02   2.64636E-08
 6.57500E+00   4.21162E+17   1.52826E+10   2.84952E+02   3.23826E-02   2.64173E-08
 6.62500E+00   4.20903E+17   1.52878E+10   2.84097E+02   3.22548E-02   2.63880E-08
 6.67500E+00   4.19722E+17   1.52255E+10   2.82860E+02   3.21178E-02   2.63752E-08
 6.72500E+00   4.17638E+17   1.50572E+10   2.81250E+02   3.19720E-02   2.63790E-08
 6.77500E+00   4.14676E+17   1.48106E+10   2.79276E+02   3.18178E-02   2.63991E-08
 6.82500E+00   4.10866E+17   1.45023E+10   2.76952E+02   3.16559E-02   2.64354E-08
 6.87500E+00   4.06243E+17   1.41454E+10   2.74292E+02   3.14866E-02   2.64879E-08
 6.92500E+00   4.00849E+17   1.37484E+10   2.71312E+02   3.13107E-02   2.65566E-08
 6.97500E+00   3.94731E+17   1.33166E+10   2.68029E+02   3.11290E-02   2.66413E-08
 7.02500E+00   3.87939E+17   1.28537E+10   2.64464E+02   3.09421E-02   2.67422E-08
 7.07500E+00   3.80529E+17   1.23626E+10   2.60638E+02   3.07509E-02   2.68591E-08
 7.12500E+00   3.72557E+17   1.18465E+10   2.56574E+02   3.05564E-02   2.69922E-08
 7.17500E+00   3.64085E+17   1.13088E+10   2.52297E+02   3.03596E-02   2.71414E-08
 7.22500E+00   3.55175E+17   1.07533E+10   2.47831E+02   3.01615E-02   2.73069E-08
 7.27500E+00   3.45893E+17   1.01843E+10   2.43206E+02   2.99632E-02   2.74885E-08
 7.32500E+00   3.36304E+17   9.60627E+09   2.38447E+02   2.97659E-02   2.76862E-08
 7.37500E+00   3.26474E+17   9.02380E+09   2.33585E+02   2.95708E-02   2.79001E-08
 7.42500E+00   3.16470E+17   8.44150E+09   2.28648E+02   2.93791E-02   2.81300E-08
 7.47500E+00   3.06357E+17   7.86387E+09   2.23667E+02   2.91921E-02   2.83758E-08
 7.52500E+00   2.96200E+17   7.29533E+09   2.18672E+02   2.90110E-02   2.86370E-08
 7.57500E+00   2.86063E+17   6.74009E+09   2.13693E+02   2.88371E-02   2.89133E-08
 7.62500E+00   2.76008E+17   6.20216E+09   2.08760E+02   2.86716E-02   2.92042E-08
 7.67500E+00   2.66093E+17   5.68524E+09   2.03903E+02   2.85157E-02   2.95088E-08
 7.72500E+00   2.56375E+17   5.19271E+09   1.99151E+02   2.83706E-02   2.98263E-08
 7.77500E+00   2.46908E+17   4.72756E+09   1.94534E+02   2.82374E-02   3.01554E-08
 7.82500E+00   2.37744E+17   4.29232E+09   1.90077E+02   2.81170E-02   3.04945E-08
 7.87500E+00   2.28929E+17   3.88908E+09   1.85807E+02   2.80104E-02   3.08419E-08
 7.92500E+00   2.20508E+17   3.51949E+09   1.81749E+02   2.79181E-02   3.11953E-08
 7.97500E+00   2.12521E+17   3.18477E+09   1.77925E+02   2.78410E-02   3.15522E-08
 8.02500E+00   2.05005E+17   2.88580E+09   1.74357E+02   2.77796E-02   3.19097E-08
 8.07500E+00   1.97992E+17   2.62313E+09   1.71064E+02   2.77344E-02   3.22645E-08
 8.12500E+00   1.91512E+17   2.39700E+09   1.68065E+02   2.77057E-02   3.26131E-08
 8.17500E+00   1.85590E+17   2.20737E+09   1.65373E+02   2.76937E-02   3.29516E-08
 8.22500E+00   1.80247E+17   2.05377E+09   1.63003E+02   2.76985E-02   3.32760E-08
 8.27500E+00   1.75501E+17   1.93528E+09   1.60964E+02   2.77199E-02   3.35820E-08
 8.32500E+00   1.71365E+17   1.85028E+09   1.59264E+02   2.77578E-02   3.38654E-08
 8.37500E+00   1.67850E+17   1.79666E+09   1.57909E+02   2.78116E-02   3.41222E-08
 8.42500E+00   1.64963E+17   1.77114E+09   1.56901E+02   2.78809E-02   3.43486E-08
 8.47500E+00   1.62706E+17   1.76907E+09   1.56241E+02   2.79650E-02   3.45413E-08
 8.52500E+00   1.61080E+17   1.76902E+09   1.55927E+02   2.80630E-02   3.46975E-08
 8.57500E+00   1.60082E+17   1.76897E+09   1.55956E+02   2.81741E-02   3.48153E-08
 8.62500E+00   1.59705E+17   1.79898E+09   1.56320E+02   2.82971E-02   3.48934E-08
 8.67500E+00   1.59940E+17   1.87227E+09   1.57012E+02   2.84312E-02   3.49313E-08
 8.72500E+00   1.60775E+17   1.97644E+09   1.58021E+02   2.85749E-02   3.49294E-08
 8.77500E+00   1.62195E+17   2.10368E+09   1.59335E+02   2.87272E-02   3.48889E-08
 8.82500E+00   1.64183E+17   2.24797E+09   1.60940E+02   2.88867E-02   3.48117E-08
 8.87500E+00   1.66720E+17   2.40571E+09   1.62822E+02   2.90521E-02   3.47002E-08
 8.92500E+00   1.69783E+17   2.57511E+09   1.64962E+02   2.92222E-02   3.45574E-08
 8.97500E+00   1.73349E+17   2.75572E+09   1.67344E+02   2.93955E-02   3.43865E-08
 9.02500E+00   1.77392E+17   2.94802E+09   1.69949E+02   2.95709E-02   3.41910E-08
 9.07500E+00   1.81883E+17   3.15308E+09   1.72757E+02   2.97470E-02   3.39744E-08
 9.12500E+00   1.86795E+17   3.37230E+09   1.75749E+02   2.99226E-02   3.37401E-08
 9.17500E+00   1.92095E+17   3.60728E+09   1.78902E+02   3.00966E-02   3.34916E-08
 9.22500E+00   1.97752E+17   3.85969E+09   1.82197E+02   3.02679E-02   3.32319E-08
 9.27500E+00   2.03731E+17   4.13124E+09   1.85613E+02   3.04353E-02   3.29641E-08
 9.32500E+00   2.09998E+17   4.42359E+09   1.89126E+02   3.05980E-02   3.26909E-08
 9.37500E+00   2.16518E+17   4.73835E+09   1.92717E+02   3.07550E-02   3.24147E-08
 9.42500E+00   2.23253E+17   5.07689E+09   1.96364E+02   3.09055E-02   3.21377E-08
 9.47500E+00   2.30167E+17   5.44033E+09   2.00045E+02   3.10489E-02   3.18617E-08
 9.52500E+00   2.37221E+17   5.82937E+09   2.03741E+02   3.11844E-02   3.15886E-08
 9.57500E+00   2.44377E+17   6.24425E+09   2.07430E+02   3.13116E-02   3.13196E-08
 9.62500E+00   2.51598E+17   6.68468E+09   2.11093E+02   3.14298E-02   3.10561E-08
 9.67500E+00   2.58845E+17   7.14984E+09   2.14711E+02   3.15388E-02   3.07990E-08
 9.72500E+00   2.66080E+17   7.63842E+09   2.18265E+02   3.16381E-02   3.05493E-08
 9.77500E+00   2.73264E+17   8.14870E+09   2.21737E+02   3.17275E-02   3.03077E-08
 9.82500E+00   2.80362E+17   8.67859E+09   2.25109E+02   3.18069E-02   3.00748E-08
 9.87500E+00   2.87335E+17   9.22562E+09   2.28366E+02   3.18760E-02   2.98511E-08
 9.92500E+00   2.94149E+17   9.78686E+09   2.31492E+02   3.19348E-02   2.96370E-08
 9.97500E+00   3.00769E+17   1.03587E+10   2.34473E+02   3.19834E-02   2.94328E-08
 1.00250E+01   3.07161E+17   1.09367E+10   2.37295E+02   3.20216E-02   2.92389E-08
 1.00750E+01   3.13294E+17   1.15151E+10   2.39945E+02   3.20497E-02   2.90553E-08
 1.01250E+01   3.19136E+17   1.20869E+10   2.42412E+02   3.20677E-02   2.88823E-08
 1.01750E+01   3.24660E+17   1.26437E+10   2.44685E+02   3.20758E-02   2.87200E-08
 1.02250E+01   3.29839E+17   1.31760E+10   2.46757E+02   3.20742E-02   2.85684E-08
 1.02750E+01   3.34647E+17   1.36735E+10   2.48618E+02   3.20632E-02   2.84277E-08
 1.03250E+01   3.39062E+17   1.41261E+10   2.50261E+02   3.20429E-02   2.82978E-08
 1.03750E+01   3.43065E+17   1.45245E+10   2.51682E+02   3.20138E-02   2.81788E-08
 1.04250E+01   3.46637E+17   1.48611E+10   2.52877E+02   3.19762E-02   2.80706E-08
 1.04750E+01   3.49763E+17   1.51308E+10   2.53841E+02   3.19304E-02   2.79734E-08
 1.05250E+01   3.52431E+17   1.53318E+10   2.54575E+02   3.18767E-02   2.78870E-08
 1.05750E+01   3.54631E+17   1.54650E+10   2.55077E+02   3.18157E-02   2.78114E-08
 1.06250E+01   3.56356E+17   1.55360E+10   2.55349E+02   3.17477E-02   2.77467E-08
 1.06750E+01   3.57601E+17   1.55477E+10   2.55394E+02   3.16733E-02   2.76928E-08
 1.07250E+01   3.58365E+17   1.55467E+10   2.55214E+02   3.15928E-02   2.76496E-08
 1.07750E+01   3.58649E+17   1.55457E+10   2.54814E+02   3.15070E-02   2.76173E-08
 1.08250E+01   3.58458E+17   1.55002E+10   2.54201E+02   3.14161E-02   2.75956E-08
 1.08750E+01   3.57797E+17   1.53274E+10   2.53380E+02   3.13210E-02   2.75847E-08
 1.09250E+01   3.56677E+17   1.50615E+10   2.52361E+02   3.12221E-02   2.75844E-08
 1.09750E+01   3.55110E+17   1.47250E+10   2.51151E+02   3.11200E-02   2.75948E-08
 1.10250E+01   3.53111E+17   1.43342E+10   2.49762E+02   3.10155E-02   2.76158E-08
 1.10750E+01   3.50695E+17   1.39013E+10   2.48204E+02   3.09091E-02   2.76474E-08
 1.11250E+01   3.47884E+17   1.34342E+10   2.46485E+02   3.08013E-02   2.76894E-08
 1.11750E+01   3.44697E+17   1.29382E+10   2.44614E+02   3.06923E-02   2.77416E-08
 1.12250E+01   3.41160E+17   1.24175E+10   2.42601E+02   3.05823E-02   2.78039E-08
 1.12750E+01   3.37296E+17   1.18751E+10   2.40457E+02   3.04719E-02   2.78761E-08
 1.13250E+01   3.33133E+17   1.13143E+10   2.38195E+02   3.03617E-02   2.79579E-08
 1.13750E+01   3.28699E+17   1.07384E+10   2.35829E+02   3.02520E-02   2.80492E-08
 1.14250E+01   3.24024E+17   1.01513E+10   2.33373E+02   3.01436E-02   2.81497E-08
 1.14750E+01   3.19138E+17   9.55714E+09   2.30842E+02   3.00370E-02   2.82593E-08
 1.15250E+01   3.14073E+17   8.96036E+09   2.28251E+02   2.99327E-02   2.83774E-08
 1.15750E+01   3.08862E+17   8.36561E+09   2.25616E+02   2.98314E-02   2.85039E-08
 1.16250E+01   3.03535E+17   7.77750E+09   2.22951E+02   2.97336E-02   2.86383E-08
 1.16750E+01   2.98128E+17   7.20051E+09   2.20274E+02   2.96398E-02   2.87801E-08
 1.17250E+01   2.92671E+17   6.63894E+09   2.17599E+02   2.95505E-02   2.89288E-08
 1.17750E+01   2.87198E+17   6.09674E+09   2.14941E+02   2.94662E-02   2.90837E-08
 1.18250E+01   2.81741E+17   5.57754E+09   2.12316E+02   2.93874E-02   2.92441E-08
 1.18750E+01   2.76331E+17   5.08461E+09   2.09739E+02   2.93146E-02   2.94094E-08
 1.19250E+01   2.71000E+17   4.62081E+09   2.07223E+02   2.92480E-02   2.95786E-08
 1.19750E+01   2.65776E+17   4.18860E+09   2.04784E+02   2.91881E-02   2.97507E-08
 1.20250E+01   2.60690E+17   3.79010E+09   2.02433E+02   2.91351E-02   2.99249E-08
 1.20750E+01   2.55768E+17   3.42698E+09   2.00183E+02   2.90893E-02   3.00998E-08
 1.21250E+01   2.51037E+17   3.10060E+09   1.98047E+02   2.90510E-02   3.02744E-08
 1.21750E+01   2.46521E+17   2.81190E+09   1.96036E+02   2.90202E-02   3.04474E-08
 1.22250E+01   2.42243E+17   2.56142E+09   1.94159E+02   2.89972E-02   3.06175E-08
 1.22750E+01   2.38225E+17   2.34924E+09   1.92425E+02   2.89821E-02   3.07833E-08
 1.23250E+01   2.34485E+17   2.17490E+09   1.90844E+02   2.89747E-02   3.09435E-08
 1.23750E+01   2.31040E+17   2.03728E+09   1.89422E+02   2.89752E-02   3.10967E-08
 1.24250E+01   2.27908E+17   1.93457E+09   1.88166E+02   2.89835E-02   3.12415E-08
 1.24750E+01   2.25099E+17   1.86420E+09   1.87080E+02   2.89993E-02   3.13766E-08
 1.25250E+01   2.22627E+17   1.82292E+09   1.86170E+02   2.90227E-02   3.15008E-08
 1.25750E+01   2.20500E+17   1.80812E+09   1.85437E+02   2.90532E-02   3.16128E-08
 1.26250E+01   2.18725E+17   1.80776E+09   1.84885E+02   2.90908E-02   3.17118E-08
 1.26750E+01   2.17308E+17   1.80760E+09   1.84513E+02   2.91351E-02   3.17967E-08
 1.27250E+01   2.16250E+17   1.81129E+09   1.84321E+02   2.91857E-02   3.18669E-08
 1.27750E+01   2.15553E+17   1.85667E+09   1.84309E+02   2.92423E-02   3.19218E-08
 1.28250E+01   2.15215E+17   1.94193E+09   1.84473E+02   2.93046E-02   3.19612E-08
 1.28750E+01   2.15233E+17   2.05720E+09   1.84812E+02   2.93719E-02   3.19847E-08
 1.29250E+01   2.15603E+17   2.19480E+09   1.85319E+02   2.94439E-02   3.19925E-08
 1.29750E+01   2.16316E+17   2.34962E+09   1.85990E+02   2.95202E-02   3.19849E-08
 1.30250E+01   2.17364E+17   2.51847E+09   1.86820E+02   2.96001E-02   3.19622E-08
 1.30750E+01   2.18736E+17   2.69974E+09   1.87800E+02   2.96831E-02   3.19250E-08
 1.31250E+01   2.20420E+17   2.89306E+09   1.88923E+02   2.97688E-02   3.18741E-08
 1.31750E+01   2.22402E+17   3.09901E+09   1.90181E+02   2.98565E-02   3.18104E-08
 1.32250E+01   2.24666E+17   3.31883E+09   1.91564E+02   2.99458E-02   3.17347E-08
 1.32750E+01   2.27197E+17   3.55416E+09   1.93064E+02   3.00360E-02   3.16481E-08
 1.33250E+01   2.29976E+17   3.80688E+09   1.94668E+02   3.01267E-02   3.15518E-08
 1.33750E+01   2.32985E+17   4.07892E+09   1.96368E+02   3.02172E-02   3.14469E-08
 1.34250E+01   2.36203E+17   4.37213E+09   1.98152E+02   3.03071E-02   3.13344E-08
 1.34750E+01   2.39609E+17   4.68819E+09   2.00008E+02   3.03959E-02   3.12156E-08
 1.35250E+01   2.43183E+17   5.02848E+09   2.01925E+02   3.04829E-02   3.10916E-08
 1.35750E+01   2.46901E+17   5.39408E+09   2.03891E+02   3.05678E-02   3.09634E-08
 1.36250E+01   2.50742E+17   5.78570E+09   2.05894E+02   3.06501E-02   3.08321E-08
 1.36750E+01   2.54682E+17   6.20369E+09   2.07923E+02   3.07294E-02   3.06987E-08
 1.37250E+01   2.58698E+17   6.64803E+09   2.09964E+02   3.08051E-02   3.05641E-08
 1.37750E+01   2.62767E+17   7.11835E+09   2.12007E+02   3.08770E-02   3.04291E-08
 1.38250E+01   2.66865E+17   7.61389E+09   2.14040E+02   3.09448E-02   3.02947E-08
 1.38750E+01   2.70970E+17   8.13345E+09   2.16052E+02   3.10080E-02   3.01615E-08
 1.39250E+01   2.75057E+17   8.67526E+09   2.18031E+02   3.10664E-02   3.00301E-08
 1.39750E+01   2.79106E+17   9.23686E+09   2.19967E+02   3.11197E-02   2.99013E-08
 1.40250E+01   2.83093E+17   9.81487E+09   2.21849E+02   3.11678E-02   2.97756E-08
 1.40750E+01   2.86998E+17   1.04048E+10   2.23668E+02   3.12104E-02   2.96534E-08
 1.41250E+01   2.90799E+17   1.10010E+10   2.25414E+02   3.12474E-02   2.95353E-08
 1.41750E+01   2.94478E+17   1.15964E+10   2.27079E+02   3.12787E-02   2.94216E-08
 1.42250E+01   2.98014E+17   1.21827E+10   2.28654E+02   3.13041E-02   2.93127E-08
 1.42750E+01   3.01391E+17   1.27507E+10   2.30132E+02   3.13238E-02   2.92090E-08
 1.43250E+01   3.04591E+17   1.32902E+10   2.31505E+02   3.13375E-02   2.91106E-08
 1.43750E+01   3.07600E+17   1.37910E+10   2.32768E+02   3.13454E-02   2.90178E-08
 1.44250E+01   3.10401E+17   1.42437E+10   2.33915E+02   3.13476E-02   2.89309E-08
 1.44750E+01   3.12984E+17   1.46400E+10   2.34941E+02   3.13440E-02   2.88500E-08
 1.45250E+01   3.15335E+17   1.49740E+10   2.35843E+02   3.13348E-02   2.87753E-08
 1.45750E+01   3.17445E+17   1.52425E+10   2.36616E+02   3.13202E-02   2.87069E-08
 1.46250E+01   3.19306E+17   1.54451E+10   2.37259E+02   3.13003E-02   2.86450E-08
 1.46750E+01   3.20909E+17   1.55839E+10   2.37769E+02   3.12754E-02   2.85896E-08
 1.47250E+01   3.22250E+17   1.56633E+10   2.38146E+02   3.12455E-02   2.85408E-08
 1.47750E+01   3.23324E+17   1.56857E+10   2.38390E+02   3.12111E-02   2.84987E-08
 1.48250E+01   3.24129E+17   1.56820E+10   2.38500E+02   3.11723E-02   2.84633E-08
 1.48750E+01   3.24664E+17   1.56783E+10   2.38479E+02   3.11295E-02   2.84346E-08
 1.49250E+01   3.24929E+17   1.56543E+10   2.38328E+02   3.10829E-02   2.84127E-08
 1.49750E+01   3.24927E+17   1.55010E+10   2.38050E+02   3.10329E-02   2.83975E-08
 1.50250E+01   3.24662E+17   1.52352E+10   2.37648E+02   3.09797E-02   2.83890E-08
 1.50750E+01   3.24137E+17   1.48868E+10   2.37126E+02   3.09238E-02   2.83872E-08
 1.51250E+01   3.23360E+17   1.44775E+10   2.36490E+02   3.08655E-02   2.83921E-08
