      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.57245E+00   9.19217E-01   4.90635E-01   1.26213E+00
 1.07500E+00   2.57107E+00   9.19844E-01   4.90797E-01   1.26188E+00
 1.12500E+00   2.56839E+00   9.20473E-01   4.91346E-01   1.26197E+00
 1.17500E+00   2.56488E+00   9.21132E-01   4.92126E-01   1.26225E+00
 1.22500E+00   2.56082E+00   9.21837E-01   4.93044E-01   1.26260E+00
 1.27500E+00   2.55636E+00   9.22597E-01   4.94047E-01   1.26296E+00
 1.32500E+00   2.55161E+00   9.23417E-01   4.95105E-01   1.26331E+00
 1.37500E+00   2.54660E+00   9.24302E-01   4.96199E-01   1.26362E+00
 1.42500E+00   2.54137E+00   9.25256E-01   4.97319E-01   1.26387E+00
 1.47500E+00   2.53592E+00   9.26288E-01   4.98456E-01   1.26404E+00
 1.52500E+00   2.53022E+00   9.27406E-01   4.99607E-01   1.26412E+00
 1.57500E+00   2.52426E+00   9.28623E-01   5.00769E-01   1.26407E+00
 1.62500E+00   2.51800E+00   9.29952E-01   5.01941E-01   1.26389E+00
 1.67500E+00   2.51139E+00   9.31411E-01   5.03123E-01   1.26354E+00
 1.72500E+00   2.50438E+00   9.33019E-01   5.04315E-01   1.26299E+00
 1.77500E+00   2.49690E+00   9.34796E-01   5.05519E-01   1.26223E+00
 1.82500E+00   2.48890E+00   9.36764E-01   5.06738E-01   1.26122E+00
 1.87500E+00   2.48030E+00   9.38942E-01   5.07974E-01   1.25993E+00
 1.92500E+00   2.47106E+00   9.41352E-01   5.09230E-01   1.25834E+00
 1.97500E+00   2.46111E+00   9.44011E-01   5.10512E-01   1.25643E+00
 2.02500E+00   2.45040E+00   9.46934E-01   5.11824E-01   1.25417E+00
 2.07500E+00   2.43889E+00   9.50132E-01   5.13169E-01   1.25156E+00
 2.12500E+00   2.42657E+00   9.53611E-01   5.14551E-01   1.24859E+00
 2.17500E+00   2.41343E+00   9.57370E-01   5.15974E-01   1.24526E+00
 2.22500E+00   2.39949E+00   9.61403E-01   5.17439E-01   1.24159E+00
 2.27500E+00   2.38479E+00   9.65695E-01   5.18948E-01   1.23758E+00
 2.32500E+00   2.36940E+00   9.70221E-01   5.20500E-01   1.23327E+00
 2.37500E+00   2.35343E+00   9.74950E-01   5.22093E-01   1.22871E+00
 2.42500E+00   2.33699E+00   9.79841E-01   5.23722E-01   1.22393E+00
 2.47500E+00   2.32022E+00   9.84844E-01   5.25382E-01   1.21900E+00
 2.52500E+00   2.30330E+00   9.89906E-01   5.27064E-01   1.21399E+00
 2.57500E+00   2.28641E+00   9.94967E-01   5.28756E-01   1.20895E+00
 2.62500E+00   2.26972E+00   9.99964E-01   5.30447E-01   1.20397E+00
 2.67500E+00   2.25343E+00   1.00484E+00   5.32122E-01   1.19910E+00
 2.72500E+00   2.23772E+00   1.00953E+00   5.33766E-01   1.19442E+00
 2.77500E+00   2.22274E+00   1.01399E+00   5.35365E-01   1.18998E+00
 2.82500E+00   2.20864E+00   1.01817E+00   5.36905E-01   1.18583E+00
 2.87500E+00   2.19551E+00   1.02205E+00   5.38372E-01   1.18200E+00
 2.92500E+00   2.18344E+00   1.02558E+00   5.39757E-01   1.17853E+00
 2.97500E+00   2.17248E+00   1.02878E+00   5.41050E-01   1.17542E+00
 3.02500E+00   2.16262E+00   1.03163E+00   5.42247E-01   1.17267E+00
 3.07500E+00   2.15386E+00   1.03414E+00   5.43345E-01   1.17029E+00
 3.12500E+00   2.14616E+00   1.03632E+00   5.44343E-01   1.16825E+00
 3.17500E+00   2.13945E+00   1.03821E+00   5.45244E-01   1.16652E+00
 3.22500E+00   2.13367E+00   1.03982E+00   5.46052E-01   1.16509E+00
 3.27500E+00   2.12873E+00   1.04118E+00   5.46773E-01   1.16393E+00
 3.32500E+00   2.12455E+00   1.04233E+00   5.47412E-01   1.16300E+00
 3.37500E+00   2.12104E+00   1.04328E+00   5.47979E-01   1.16229E+00
 3.42500E+00   2.11813E+00   1.04407E+00   5.48480E-01   1.16175E+00
