      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   1.50144E+01
 1.07500E+00   1.36123E+01
 1.12500E+00   1.21565E+01
 1.17500E+00   1.07159E+01
 1.22500E+00   9.35457E+00
 1.27500E+00   8.12251E+00
 1.32500E+00   7.04898E+00
 1.37500E+00   6.14307E+00
 1.42500E+00   5.39737E+00
 1.47500E+00   4.79284E+00
 1.52500E+00   4.30669E+00
 1.57500E+00   3.91677E+00
 1.62500E+00   3.60276E+00
 1.67500E+00   3.34690E+00
 1.72500E+00   3.13418E+00
 1.77500E+00   2.95214E+00
 1.82500E+00   2.79076E+00
 1.87500E+00   2.64237E+00
 1.92500E+00   2.50145E+00
 1.97500E+00   2.36455E+00
 2.02500E+00   2.23003E+00
 2.07500E+00   2.09782E+00
 2.12500E+00   1.96892E+00
 2.17500E+00   1.84503E+00
 2.22500E+00   1.72803E+00
 2.27500E+00   1.61960E+00
 2.32500E+00   1.52104E+00
 2.37500E+00   1.43307E+00
 2.42500E+00   1.35593E+00
 2.47500E+00   1.28940E+00
 2.52500E+00   1.23289E+00
 2.57500E+00   1.18557E+00
 2.62500E+00   1.14646E+00
 2.67500E+00   1.11455E+00
 2.72500E+00   1.08881E+00
 2.77500E+00   1.06827E+00
 2.82500E+00   1.05207E+00
 2.87500E+00   1.03941E+00
 2.92500E+00   1.02962E+00
 2.97500E+00   1.02213E+00
 3.02500E+00   1.01644E+00
 3.07500E+00   1.01218E+00
 3.12500E+00   1.00900E+00
 3.17500E+00   1.00666E+00
 3.22500E+00   1.00495E+00
 3.27500E+00   1.00373E+00
 3.32500E+00   1.00286E+00
 3.37500E+00   1.00224E+00
 3.42500E+00   1.00183E+00
 3.47500E+00   1.00156E+00
 3.52500E+00   1.00139E+00
 3.57500E+00   1.00131E+00
 3.62500E+00   1.00127E+00
 3.67500E+00   1.00128E+00
 3.72500E+00   1.00132E+00
 3.77500E+00   1.00139E+00
 3.82500E+00   1.00148E+00
 3.87500E+00   1.00158E+00
 3.92500E+00   1.00169E+00
 3.97500E+00   1.00181E+00
 4.02500E+00   1.00194E+00
 4.07500E+00   1.00207E+00
 4.12500E+00   1.00221E+00
 4.17500E+00   1.00235E+00
 4.22500E+00   1.00249E+00
 4.27500E+00   1.00263E+00
 4.32500E+00   1.00276E+00
 4.37500E+00   1.00289E+00
 4.42500E+00   1.00301E+00
 4.47500E+00   1.00311E+00
 4.52500E+00   1.00320E+00
 4.57500E+00   1.00328E+00
 4.62500E+00   1.00334E+00
 4.67500E+00   1.00339E+00
 4.72500E+00   1.00342E+00
 4.77500E+00   1.00344E+00
 4.82500E+00   1.00343E+00
