      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   1.08757E+01
 1.07500E+00   1.07835E+01
 1.12500E+00   1.06859E+01
 1.17500E+00   1.05798E+01
 1.22500E+00   1.04642E+01
 1.27500E+00   1.03392E+01
 1.32500E+00   1.02057E+01
 1.37500E+00   1.00650E+01
 1.42500E+00   9.91820E+00
 1.47500E+00   9.76686E+00
 1.52500E+00   9.61209E+00
 1.57500E+00   9.45464E+00
 1.62500E+00   9.29486E+00
 1.67500E+00   9.13276E+00
 1.72500E+00   8.96791E+00
 1.77500E+00   8.79958E+00
 1.82500E+00   8.62673E+00
 1.87500E+00   8.44805E+00
 1.92500E+00   8.26208E+00
 1.97500E+00   8.06731E+00
 2.02500E+00   7.86228E+00
 2.07500E+00   7.64570E+00
 2.12500E+00   7.41653E+00
 2.17500E+00   7.17402E+00
 2.22500E+00   6.91799E+00
 2.27500E+00   6.64872E+00
 2.32500E+00   6.36696E+00
 2.37500E+00   6.07413E+00
 2.42500E+00   5.77224E+00
 2.47500E+00   5.46363E+00
 2.52500E+00   5.15115E+00
 2.57500E+00   4.83794E+00
 2.62500E+00   4.52720E+00
 2.67500E+00   4.22216E+00
 2.72500E+00   3.92586E+00
 2.77500E+00   3.64108E+00
 2.82500E+00   3.37023E+00
 2.87500E+00   3.11523E+00
 2.92500E+00   2.87750E+00
 2.97500E+00   2.65793E+00
 3.02500E+00   2.45689E+00
 3.07500E+00   2.27436E+00
 3.12500E+00   2.10987E+00
 3.17500E+00   1.96269E+00
 3.22500E+00   1.83186E+00
 3.27500E+00   1.71625E+00
 3.32500E+00   1.61463E+00
 3.37500E+00   1.52577E+00
 3.42500E+00   1.44841E+00
 3.47500E+00   1.38135E+00
 3.52500E+00   1.32345E+00
 3.57500E+00   1.27364E+00
 3.62500E+00   1.23094E+00
 3.67500E+00   1.19445E+00
 3.72500E+00   1.16339E+00
 3.77500E+00   1.13702E+00
 3.82500E+00   1.11470E+00
 3.87500E+00   1.09588E+00
 3.92500E+00   1.08004E+00
 3.97500E+00   1.06677E+00
 4.02500E+00   1.05566E+00
 4.07500E+00   1.04640E+00
 4.12500E+00   1.03869E+00
 4.17500E+00   1.03229E+00
 4.22500E+00   1.02699E+00
 4.27500E+00   1.02261E+00
 4.32500E+00   1.01900E+00
 4.37500E+00   1.01602E+00
 4.42500E+00   1.01358E+00
 4.47500E+00   1.01158E+00
 4.52500E+00   1.00993E+00
 4.57500E+00   1.00858E+00
 4.62500E+00   1.00748E+00
 4.67500E+00   1.00658E+00
 4.72500E+00   1.00584E+00
 4.77500E+00   1.00523E+00
 4.82500E+00   1.00474E+00
 4.87500E+00   1.00434E+00
 4.92500E+00   1.00402E+00
 4.97500E+00   1.00376E+00
