 1.0250  0.89708  0.98559  0.0836032  0.0749988
 1.0750  0.89615  0.98712  0.0833474  0.0746918
 1.1250  0.89502  0.98862  0.0832100  0.0744747
 1.1750  0.89380  0.99011  0.0831305  0.0743016
 1.2250  0.89253  0.99158  0.0830783  0.0741495
 1.2750  0.89124  0.99304  0.0830378  0.0740066
 1.3250  0.88995  0.99449  0.0830012  0.0738671
 1.3750  0.88867  0.99593  0.0829646  0.0737282
 1.4250  0.88740  0.99736  0.0829259  0.0735886
 1.4750  0.88615  0.99877  0.0828843  0.0734478
 1.5250  0.88491  1.00017  0.0828395  0.0733055
 1.5750  0.88369  1.00154  0.0827913  0.0731618
 1.6250  0.88249  1.00290  0.0827396  0.0730168
 1.6750  0.88131  1.00424  0.0826847  0.0728708
 1.7250  0.88015  1.00556  0.0826269  0.0727240
 1.7750  0.87901  1.00686  0.0825662  0.0725768
 1.8250  0.87790  1.00813  0.0825029  0.0724292
 1.8750  0.87681  1.00938  0.0824371  0.0722816
 1.9250  0.87574  1.01061  0.0823691  0.0721342
 1.9750  0.87470  1.01181  0.0822991  0.0719871
 2.0250  0.87368  1.01298  0.0822272  0.0718405
 2.0750  0.87269  1.01413  0.0821536  0.0716948
 2.1250  0.87173  1.01525  0.0820786  0.0715500
 2.1750  0.87079  1.01634  0.0820024  0.0714065
 2.2250  0.86987  1.01740  0.0819252  0.0712644
 2.2750  0.86898  1.01844  0.0818471  0.0711239
 2.3250  0.86812  1.01944  0.0817685  0.0709851
 2.3750  0.86729  1.02042  0.0816893  0.0708481
 2.4250  0.86648  1.02137  0.0816099  0.0707132
 2.4750  0.86569  1.02229  0.0815304  0.0705805
 2.5250  0.86494  1.02318  0.0814509  0.0704499
 2.5750  0.86421  1.02404  0.0813716  0.0703218
 2.6250  0.86350  1.02488  0.0812927  0.0701962
 2.6750  0.86282  1.02568  0.0812141  0.0700731
 2.7250  0.86216  1.02646  0.0811362  0.0699525
 2.7750  0.86153  1.02720  0.0810589  0.0698347
 2.8250  0.86092  1.02793  0.0809825  0.0697196
 2.8750  0.86034  1.02862  0.0809071  0.0696075
 2.9250  0.85978  1.02928  0.0808328  0.0694983
 2.9750  0.85924  1.02992  0.0807597  0.0693920
 3.0250  0.85872  1.03054  0.0806880  0.0692888
 3.0750  0.85823  1.03113  0.0806175  0.0691885
 3.1250  0.85776  1.03169  0.0805485  0.0690911
 3.1750  0.85731  1.03223  0.0804809  0.0689968
 3.2250  0.85688  1.03274  0.0804148  0.0689055
 3.2750  0.85646  1.03324  0.0803505  0.0688173
 3.3250  0.85607  1.03371  0.0802879  0.0687322
 3.3750  0.85570  1.03415  0.0802270  0.0686501
 3.4250  0.85534  1.03458  0.0801678  0.0685708
 3.4750  0.85500  1.03498  0.0801102  0.0684944
 3.5250  0.85468  1.03537  0.0800543  0.0684208
 3.5750  0.85437  1.03574  0.0800001  0.0683501
 3.6250  0.85409  1.03608  0.0799477  0.0682822
 3.6750  0.85381  1.03641  0.0798971  0.0682170
 3.7250  0.85355  1.03672  0.0798483  0.0681545
 3.7750  0.85330  1.03702  0.0798012  0.0680947
 3.8250  0.85307  1.03730  0.0797559  0.0680375
 3.8750  0.85285  1.03756  0.0797124  0.0679828
 3.9250  0.85264  1.03781  0.0796706  0.0679306
 3.9750  0.85245  1.03804  0.0796305  0.0678808
 4.0250  0.85226  1.03826  0.0795921  0.0678334
 4.0750  0.85209  1.03847  0.0795552  0.0677881
 4.1250  0.85193  1.03867  0.0795199  0.0677451
 4.1750  0.85177  1.03885  0.0794862  0.0677041
 4.2250  0.85163  1.03902  0.0794540  0.0676653
 4.2750  0.85149  1.03918  0.0794233  0.0676284
 4.3250  0.85137  1.03934  0.0793940  0.0675934
 4.3750  0.85125  1.03948  0.0793662  0.0675603
 4.4250  0.85114  1.03961  0.0793396  0.0675289
 4.4750  0.85103  1.03973  0.0793144  0.0674992
 4.5250  0.85094  1.03985  0.0792906  0.0674712
 4.5750  0.85085  1.03996  0.0792681  0.0674449
 4.6250  0.85076  1.04006  0.0792468  0.0674201
 4.6750  0.85068  1.04015  0.0792267  0.0673967
 4.7250  0.85061  1.04024  0.0792077  0.0673748
 4.7750  0.85054  1.04032  0.0791899  0.0673542
 4.8250  0.85048  1.04039  0.0791730  0.0673349
 4.8750  0.85042  1.04046  0.0791572  0.0673168
 4.9250  0.85036  1.04052  0.0791424  0.0672999
 4.9750  0.85031  1.04058  0.0791284  0.0672840
 5.0250  0.85027  1.04064  0.0791152  0.0672690
 5.0750  0.85022  1.04069  0.0791027  0.0672550
 5.1250  0.85018  1.04074  0.0790911  0.0672419
 5.1750  0.85015  1.04078  0.0790801  0.0672297
 5.2250  0.85011  1.04082  0.0790698  0.0672183
 5.2750  0.85008  1.04086  0.0790602  0.0672076
 5.3250  0.85005  1.04089  0.0790513  0.0671978
 5.3750  0.85003  1.04092  0.0790431  0.0671887
 5.4250  0.85000  1.04095  0.0790354  0.0671803
 5.4750  0.84998  1.04097  0.0790283  0.0671725
 5.5250  0.84996  1.04100  0.0790218  0.0671654
 5.5750  0.84994  1.04102  0.0790159  0.0671589
 5.6250  0.84992  1.04104  0.0790104  0.0671529
 5.6750  0.84991  1.04106  0.0790055  0.0671475
 5.7250  0.84989  1.04107  0.0790009  0.0671425
 5.7750  0.84988  1.04109  0.0789968  0.0671380
 5.8250  0.84987  1.04110  0.0789931  0.0671339
 5.8750  0.84986  1.04112  0.0789897  0.0671302
 5.9250  0.84985  1.04113  0.0789866  0.0671269
 5.9750  0.84984  1.04114  0.0789840  0.0671240
 6.0250  0.84983  1.04115  0.0789817  0.0671214
 6.0750  0.84983  1.04115  0.0789797  0.0671192
 6.1250  0.84982  1.04116  0.0789781  0.0671173
 6.1750  0.84982  1.04117  0.0789767  0.0671157
 6.2250  0.84981  1.04118  0.0789756  0.0671144
