      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.41689E+00   9.03556E-01   5.46687E-01   1.32128E+00
 1.07500E+00   2.40799E+00   9.07661E-01   5.47239E-01   1.31775E+00
 1.12500E+00   2.39686E+00   9.12412E-01   5.48269E-01   1.31412E+00
 1.17500E+00   2.38344E+00   9.17744E-01   5.49860E-01   1.31056E+00
 1.22500E+00   2.36795E+00   9.23539E-01   5.52053E-01   1.30723E+00
 1.27500E+00   2.35079E+00   9.29628E-01   5.54852E-01   1.30434E+00
 1.32500E+00   2.33246E+00   9.35813E-01   5.58232E-01   1.30205E+00
 1.37500E+00   2.31352E+00   9.41891E-01   5.62131E-01   1.30050E+00
 1.42500E+00   2.29446E+00   9.47695E-01   5.66462E-01   1.29972E+00
 1.47500E+00   2.27566E+00   9.53116E-01   5.71125E-01   1.29969E+00
 1.52500E+00   2.25738E+00   9.58093E-01   5.76018E-01   1.30029E+00
 1.57500E+00   2.23975E+00   9.62611E-01   5.81044E-01   1.30140E+00
 1.62500E+00   2.22278E+00   9.66700E-01   5.86112E-01   1.30280E+00
 1.67500E+00   2.20637E+00   9.70426E-01   5.91144E-01   1.30429E+00
 1.72500E+00   2.19037E+00   9.73880E-01   5.96077E-01   1.30563E+00
 1.77500E+00   2.17456E+00   9.77163E-01   6.00863E-01   1.30661E+00
 1.82500E+00   2.15873E+00   9.80377E-01   6.05465E-01   1.30703E+00
 1.87500E+00   2.14269E+00   9.83612E-01   6.09861E-01   1.30674E+00
 1.92500E+00   2.12631E+00   9.86943E-01   6.14037E-01   1.30563E+00
 1.97500E+00   2.10950E+00   9.90417E-01   6.17985E-01   1.30364E+00
 2.02500E+00   2.09226E+00   9.94052E-01   6.21702E-01   1.30077E+00
 2.07500E+00   2.07469E+00   9.97840E-01   6.25188E-01   1.29707E+00
 2.12500E+00   2.05692E+00   1.00174E+00   6.28442E-01   1.29266E+00
 2.17500E+00   2.03918E+00   1.00571E+00   6.31463E-01   1.28767E+00
 2.22500E+00   2.02171E+00   1.00965E+00   6.34248E-01   1.28227E+00
 2.27500E+00   2.00477E+00   1.01351E+00   6.36795E-01   1.27663E+00
 2.32500E+00   1.98862E+00   1.01719E+00   6.39100E-01   1.27093E+00
 2.37500E+00   1.97349E+00   1.02064E+00   6.41162E-01   1.26533E+00
 2.42500E+00   1.95955E+00   1.02379E+00   6.42982E-01   1.25995E+00
 2.47500E+00   1.94692E+00   1.02661E+00   6.44566E-01   1.25492E+00
 2.52500E+00   1.93568E+00   1.02909E+00   6.45923E-01   1.25030E+00
 2.57500E+00   1.92584E+00   1.03122E+00   6.47066E-01   1.24615E+00
 2.62500E+00   1.91734E+00   1.03301E+00   6.48013E-01   1.24246E+00
 2.67500E+00   1.91012E+00   1.03450E+00   6.48783E-01   1.23925E+00
 2.72500E+00   1.90406E+00   1.03571E+00   6.49398E-01   1.23649E+00
 2.77500E+00   1.89903E+00   1.03668E+00   6.49882E-01   1.23415E+00
 2.82500E+00   1.89493E+00   1.03745E+00   6.50255E-01   1.23219E+00
 2.87500E+00   1.89161E+00   1.03805E+00   6.50540E-01   1.23057E+00
 2.92500E+00   1.88897E+00   1.03851E+00   6.50754E-01   1.22926E+00
 2.97500E+00   1.88690E+00   1.03886E+00   6.50915E-01   1.22821E+00
 3.02500E+00   1.88530E+00   1.03912E+00   6.51036E-01   1.22740E+00
 3.07500E+00   1.88410E+00   1.03932E+00   6.51130E-01   1.22680E+00
 3.12500E+00   1.88323E+00   1.03947E+00   6.51205E-01   1.22637E+00
 3.17500E+00   1.88264E+00   1.03958E+00   6.51270E-01   1.22611E+00
 3.22500E+00   1.88228E+00   1.03967E+00   6.51330E-01   1.22598E+00
 3.27500E+00   1.88211E+00   1.03973E+00   6.51390E-01   1.22599E+00
 3.32500E+00   1.88210E+00   1.03978E+00   6.51453E-01   1.22610E+00
 3.37500E+00   1.88223E+00   1.03982E+00   6.51521E-01   1.22632E+00
 3.42500E+00   1.88249E+00   1.03985E+00   6.51597E-01   1.22662E+00
 3.47500E+00   1.88284E+00   1.03988E+00   6.51680E-01   1.22701E+00
 3.52500E+00   1.88328E+00   1.03990E+00   6.51772E-01   1.22747E+00
 3.57500E+00   1.88379E+00   1.03993E+00   6.51873E-01   1.22799E+00
 3.62500E+00   1.88436E+00   1.03995E+00   6.51983E-01   1.22857E+00
 3.67500E+00   1.88498E+00   1.03997E+00   6.52102E-01   1.22920E+00
 3.72500E+00   1.88563E+00   1.03999E+00   6.52229E-01   1.22987E+00
 3.77500E+00   1.88632E+00   1.04001E+00   6.52365E-01   1.23057E+00
 3.82500E+00   1.88702E+00   1.04003E+00   6.52509E-01   1.23130E+00
 3.87500E+00   1.88772E+00   1.04004E+00   6.52661E-01   1.23204E+00
 3.92500E+00   1.88842E+00   1.04006E+00   6.52820E-01   1.23280E+00
 3.97500E+00   1.88911E+00   1.04008E+00   6.52986E-01   1.23356E+00
 4.02500E+00   1.88977E+00   1.04009E+00   6.53158E-01   1.23432E+00
 4.07500E+00   1.89040E+00   1.04011E+00   6.53337E-01   1.23507E+00
 4.12500E+00   1.89099E+00   1.04012E+00   6.53522E-01   1.23580E+00
 4.17500E+00   1.89153E+00   1.04013E+00   6.53713E-01   1.23652E+00
 4.22500E+00   1.89203E+00   1.04014E+00   6.53910E-01   1.23721E+00
 4.27500E+00   1.89246E+00   1.04014E+00   6.54111E-01   1.23788E+00
 4.32500E+00   1.89284E+00   1.04015E+00   6.54317E-01   1.23852E+00
 4.37500E+00   1.89316E+00   1.04015E+00   6.54529E-01   1.23913E+00
 4.42500E+00   1.89342E+00   1.04015E+00   6.54745E-01   1.23971E+00
 4.47500E+00   1.89362E+00   1.04015E+00   6.54966E-01   1.24026E+00
 4.52500E+00   1.89377E+00   1.04015E+00   6.55191E-01   1.24078E+00
 4.57500E+00   1.89386E+00   1.04015E+00   6.55421E-01   1.24128E+00
 4.62500E+00   1.89391E+00   1.04015E+00   6.55655E-01   1.24175E+00
 4.67500E+00   1.89393E+00   1.04015E+00   6.55893E-01   1.24222E+00
 4.72500E+00   1.89392E+00   1.04015E+00   6.56136E-01   1.24267E+00
 4.77500E+00   1.89388E+00   1.04015E+00   6.56383E-01   1.24311E+00
 4.82500E+00   1.89384E+00   1.04015E+00   6.56634E-01   1.24356E+00
 4.87500E+00   1.89379E+00   1.04015E+00   6.56890E-01   1.24401E+00
 4.92500E+00   1.89374E+00   1.04015E+00   6.57150E-01   1.24447E+00
 4.97500E+00   1.89372E+00   1.04015E+00   6.57415E-01   1.24496E+00
 5.02500E+00   1.89371E+00   1.04016E+00   6.57684E-01   1.24546E+00
 5.07500E+00   1.89373E+00   1.04016E+00   6.57957E-01   1.24599E+00
 5.12500E+00   1.89379E+00   1.04017E+00   6.58234E-01   1.24656E+00
 5.17500E+00   1.89389E+00   1.04019E+00   6.58516E-01   1.24715E+00
 5.22500E+00   1.89403E+00   1.04020E+00   6.58801E-01   1.24779E+00
 5.27500E+00   1.89421E+00   1.04022E+00   6.59090E-01   1.24846E+00
 5.32500E+00   1.89445E+00   1.04024E+00   6.59383E-01   1.24917E+00
 5.37500E+00   1.89473E+00   1.04027E+00   6.59678E-01   1.24991E+00
 5.42500E+00   1.89506E+00   1.04030E+00   6.59976E-01   1.25069E+00
 5.47500E+00   1.89542E+00   1.04034E+00   6.60274E-01   1.25150E+00
 5.52500E+00   1.89582E+00   1.04039E+00   6.60573E-01   1.25233E+00
 5.57500E+00   1.89625E+00   1.04045E+00   6.60872E-01   1.25318E+00
 5.62500E+00   1.89671E+00   1.04053E+00   6.61171E-01   1.25405E+00
 5.67500E+00   1.89719E+00   1.04062E+00   6.61472E-01   1.25494E+00
 5.72500E+00   1.89770E+00   1.04072E+00   6.61777E-01   1.25585E+00
 5.77500E+00   1.89824E+00   1.04084E+00   6.62086E-01   1.25680E+00
 5.82500E+00   1.89882E+00   1.04096E+00   6.62399E-01   1.25778E+00
 5.87500E+00   1.89943E+00   1.04109E+00   6.62717E-01   1.25879E+00
 5.92500E+00   1.90007E+00   1.04122E+00   6.63040E-01   1.25982E+00
