      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   8.27366E+00
 1.07500E+00   8.19258E+00
 1.12500E+00   8.11057E+00
 1.17500E+00   8.02258E+00
 1.22500E+00   7.92480E+00
 1.27500E+00   7.81383E+00
 1.32500E+00   7.68671E+00
 1.37500E+00   7.54060E+00
 1.42500E+00   7.37300E+00
 1.47500E+00   7.18191E+00
 1.52500E+00   6.96585E+00
 1.57500E+00   6.72417E+00
 1.62500E+00   6.45721E+00
 1.67500E+00   6.16636E+00
 1.72500E+00   5.85415E+00
 1.77500E+00   5.52432E+00
 1.82500E+00   5.18152E+00
 1.87500E+00   4.83130E+00
 1.92500E+00   4.47956E+00
 1.97500E+00   4.13234E+00
 2.02500E+00   3.79538E+00
 2.07500E+00   3.47374E+00
 2.12500E+00   3.17162E+00
 2.17500E+00   2.89207E+00
 2.22500E+00   2.63705E+00
 2.27500E+00   2.40743E+00
 2.32500E+00   2.20312E+00
 2.37500E+00   2.02328E+00
 2.42500E+00   1.86647E+00
 2.47500E+00   1.73089E+00
 2.52500E+00   1.61452E+00
 2.57500E+00   1.51525E+00
 2.62500E+00   1.43106E+00
 2.67500E+00   1.36000E+00
 2.72500E+00   1.30029E+00
 2.77500E+00   1.25028E+00
 2.82500E+00   1.20855E+00
 2.87500E+00   1.17384E+00
 2.92500E+00   1.14504E+00
 2.97500E+00   1.12120E+00
 3.02500E+00   1.10151E+00
 3.07500E+00   1.08528E+00
 3.12500E+00   1.07192E+00
 3.17500E+00   1.06095E+00
 3.22500E+00   1.05195E+00
 3.27500E+00   1.04457E+00
 3.32500E+00   1.03852E+00
 3.37500E+00   1.03359E+00
 3.42500E+00   1.02955E+00
 3.47500E+00   1.02626E+00
 3.52500E+00   1.02357E+00
 3.57500E+00   1.02140E+00
 3.62500E+00   1.01964E+00
 3.67500E+00   1.01824E+00
 3.72500E+00   1.01713E+00
 3.77500E+00   1.01626E+00
 3.82500E+00   1.01562E+00
 3.87500E+00   1.01516E+00
 3.92500E+00   1.01487E+00
 3.97500E+00   1.01474E+00
 4.02500E+00   1.01475E+00
 4.07500E+00   1.01490E+00
 4.12500E+00   1.01517E+00
 4.17500E+00   1.01558E+00
 4.22500E+00   1.01612E+00
 4.27500E+00   1.01678E+00
 4.32500E+00   1.01756E+00
 4.37500E+00   1.01848E+00
 4.42500E+00   1.01952E+00
 4.47500E+00   1.02067E+00
 4.52500E+00   1.02194E+00
 4.57500E+00   1.02331E+00
 4.62500E+00   1.02478E+00
 4.67500E+00   1.02631E+00
 4.72500E+00   1.02790E+00
 4.77500E+00   1.02952E+00
 4.82500E+00   1.03115E+00
 4.87500E+00   1.03274E+00
 4.92500E+00   1.03428E+00
 4.97500E+00   1.03571E+00
 5.02500E+00   1.03702E+00
 5.07500E+00   1.03816E+00
 5.12500E+00   1.03912E+00
 5.17500E+00   1.03986E+00
 5.22500E+00   1.04035E+00
 5.27500E+00   1.04059E+00
 5.32500E+00   1.04057E+00
 5.37500E+00   1.04028E+00
 5.42500E+00   1.03974E+00
 5.47500E+00   1.03894E+00
 5.52500E+00   1.03791E+00
 5.57500E+00   1.03667E+00
 5.62500E+00   1.03525E+00
 5.67500E+00   1.03365E+00
 5.72500E+00   1.03193E+00
 5.77500E+00   1.03008E+00
 5.82500E+00   1.02814E+00
 5.87500E+00   1.02613E+00
 5.92500E+00   1.02406E+00
 5.97500E+00   1.02193E+00
 6.02500E+00   1.01976E+00
 6.07500E+00   1.01755E+00
 6.12500E+00   1.01529E+00
 6.17500E+00   1.01295E+00
 6.22500E+00   1.01052E+00
 6.27500E+00   1.00799E+00
 6.32500E+00   1.00530E+00
 6.37500E+00   1.00243E+00
 6.42500E+00   9.99291E-01
 6.47500E+00   9.95843E-01
 6.52500E+00   9.92194E-01
 6.57500E+00   9.88400E-01
 6.62500E+00   9.84528E-01
 6.67500E+00   9.80625E-01
 6.72500E+00   9.76734E-01
 6.77500E+00   9.72887E-01
 6.82500E+00   9.69118E-01
 6.87500E+00   9.65450E-01
 6.92500E+00   9.61912E-01
 6.97500E+00   9.58518E-01
 7.02500E+00   9.55286E-01
 7.07500E+00   9.52226E-01
 7.12500E+00   9.49348E-01
 7.17500E+00   9.46657E-01
 7.22500E+00   9.44159E-01
 7.27500E+00   9.41855E-01
 7.32500E+00   9.39751E-01
 7.37500E+00   9.37846E-01
 7.42500E+00   9.36138E-01
 7.47500E+00   9.34623E-01
 7.52500E+00   9.33300E-01
 7.57500E+00   9.32163E-01
 7.62500E+00   9.31220E-01
 7.67500E+00   9.30453E-01
 7.72500E+00   9.29861E-01
 7.77500E+00   9.29443E-01
 7.82500E+00   9.29192E-01
 7.87500E+00   9.29099E-01
 7.92500E+00   9.29161E-01
 7.97500E+00   9.29372E-01
 8.02500E+00   9.29722E-01
 8.07500E+00   9.30207E-01
 8.12500E+00   9.30821E-01
 8.17500E+00   9.31558E-01
 8.22500E+00   9.32411E-01
 8.27500E+00   9.33371E-01
 8.32500E+00   9.34432E-01
 8.37500E+00   9.35585E-01
 8.42500E+00   9.36821E-01
 8.47500E+00   9.38138E-01
 8.52500E+00   9.39526E-01
 8.57500E+00   9.40975E-01
 8.62500E+00   9.42477E-01
 8.67500E+00   9.44031E-01
 8.72500E+00   9.45624E-01
 8.77500E+00   9.47252E-01
 8.82500E+00   9.48911E-01
 8.87500E+00   9.50592E-01
 8.92500E+00   9.52287E-01
 8.97500E+00   9.53989E-01
 9.02500E+00   9.55693E-01
 9.07500E+00   9.57399E-01
 9.12500E+00   9.59094E-01
 9.17500E+00   9.60779E-01
 9.22500E+00   9.62447E-01
 9.27500E+00   9.64095E-01
 9.32500E+00   9.65716E-01
 9.37500E+00   9.67314E-01
 9.42500E+00   9.68883E-01
 9.47500E+00   9.70413E-01
 9.52500E+00   9.71915E-01
 9.57500E+00   9.73379E-01
 9.62500E+00   9.74804E-01
 9.67500E+00   9.76188E-01
 9.72500E+00   9.77528E-01
 9.77500E+00   9.78831E-01
 9.82500E+00   9.80084E-01
 9.87500E+00   9.81297E-01
 9.92500E+00   9.82467E-01
 9.97500E+00   9.83591E-01
 1.00250E+01   9.84667E-01
 1.00750E+01   9.85703E-01
 1.01250E+01   9.86691E-01
 1.01750E+01   9.87634E-01
 1.02250E+01   9.88539E-01
 1.02750E+01   9.89401E-01
 1.03250E+01   9.90226E-01
 1.03750E+01   9.91008E-01
 1.04250E+01   9.91755E-01
 1.04750E+01   9.92464E-01
 1.05250E+01   9.93132E-01
 1.05750E+01   9.93764E-01
 1.06250E+01   9.94364E-01
 1.06750E+01   9.94927E-01
 1.07250E+01   9.95456E-01
 1.07750E+01   9.95954E-01
 1.08250E+01   9.96420E-01
 1.08750E+01   9.96856E-01
 1.09250E+01   9.97262E-01
 1.09750E+01   9.97640E-01
 1.10250E+01   9.97991E-01
 1.10750E+01   9.98318E-01
 1.11250E+01   9.98618E-01
 1.11750E+01   9.98888E-01
 1.12250E+01   9.99136E-01
 1.12750E+01   9.99359E-01
 1.13250E+01   9.99559E-01
 1.13750E+01   9.99737E-01
 1.14250E+01   9.99893E-01
 1.14750E+01   1.00003E+00
 1.15250E+01   1.00015E+00
 1.15750E+01   1.00025E+00
 1.16250E+01   1.00034E+00
 1.16750E+01   1.00043E+00
 1.17250E+01   1.00051E+00
 1.17750E+01   1.00057E+00
 1.18250E+01   1.00064E+00
 1.18750E+01   1.00070E+00
 1.19250E+01   1.00075E+00
 1.19750E+01   1.00080E+00
 1.20250E+01   1.00084E+00
 1.20750E+01   1.00089E+00
 1.21250E+01   1.00092E+00
 1.21750E+01   1.00095E+00
 1.22250E+01   1.00098E+00
 1.22750E+01   1.00100E+00
 1.23250E+01   1.00100E+00
 1.23750E+01   1.00100E+00
 1.24250E+01   1.00099E+00
 1.24750E+01   1.00097E+00
 1.25250E+01   1.00093E+00
 1.25750E+01   1.00089E+00
 1.26250E+01   1.00083E+00
 1.26750E+01   1.00076E+00
 1.27250E+01   1.00066E+00
 1.27750E+01   1.00054E+00
 1.28250E+01   1.00040E+00
 1.28750E+01   1.00024E+00
 1.29250E+01   1.00004E+00
 1.29750E+01   9.99804E-01
 1.30250E+01   9.99541E-01
 1.30750E+01   9.99251E-01
 1.31250E+01   9.98945E-01
 1.31750E+01   9.98619E-01
 1.32250E+01   9.98278E-01
 1.32750E+01   9.97926E-01
 1.33250E+01   9.97562E-01
 1.33750E+01   9.97199E-01
 1.34250E+01   9.96825E-01
 1.34750E+01   9.96450E-01
 1.35250E+01   9.96067E-01
 1.35750E+01   9.95677E-01
 1.36250E+01   9.95290E-01
 1.36750E+01   9.94902E-01
 1.37250E+01   9.94511E-01
 1.37750E+01   9.94127E-01
 1.38250E+01   9.93739E-01
 1.38750E+01   9.93354E-01
 1.39250E+01   9.92965E-01
 1.39750E+01   9.92584E-01
 1.40250E+01   9.92201E-01
 1.40750E+01   9.91818E-01
 1.41250E+01   9.91440E-01
 1.41750E+01   9.91064E-01
 1.42250E+01   9.90689E-01
 1.42750E+01   9.90317E-01
 1.43250E+01   9.89948E-01
 1.43750E+01   9.89582E-01
 1.44250E+01   9.89219E-01
 1.44750E+01   9.88858E-01
 1.45250E+01   9.88497E-01
 1.45750E+01   9.88145E-01
 1.46250E+01   9.87797E-01
 1.46750E+01   9.87451E-01
 1.47250E+01   9.87108E-01
 1.47750E+01   9.86769E-01
 1.48250E+01   9.86435E-01
 1.48750E+01   9.86101E-01
 1.49250E+01   9.85772E-01
 1.49750E+01   9.85444E-01
 1.50250E+01   9.85120E-01
 1.50750E+01   9.84795E-01
 1.51250E+01   9.84474E-01
 1.51750E+01   9.84152E-01
 1.52250E+01   9.83833E-01
 1.52750E+01   9.83516E-01
 1.53250E+01   9.83200E-01
 1.53750E+01   9.82885E-01
 1.54250E+01   9.82575E-01
 1.54750E+01   9.82259E-01
 1.55250E+01   9.81948E-01
 1.55750E+01   9.81638E-01
 1.56250E+01   9.81327E-01
 1.56750E+01   9.81012E-01
 1.57250E+01   9.80697E-01
 1.57750E+01   9.80377E-01
 1.58250E+01   9.80052E-01
 1.58750E+01   9.79727E-01
 1.59250E+01   9.79399E-01
 1.59750E+01   9.79070E-01
 1.60250E+01   9.78736E-01
 1.60750E+01   9.78397E-01
 1.61250E+01   9.78050E-01
 1.61750E+01   9.77695E-01
 1.62250E+01   9.77338E-01
 1.62750E+01   9.76975E-01
 1.63250E+01   9.76605E-01
 1.63750E+01   9.76224E-01
 1.64250E+01   9.75839E-01
 1.64750E+01   9.75442E-01
 1.65250E+01   9.75038E-01
 1.65750E+01   9.74622E-01
 1.66250E+01   9.74198E-01
 1.66750E+01   9.73760E-01
 1.67250E+01   9.73312E-01
 1.67750E+01   9.72858E-01
 1.68250E+01   9.72386E-01
 1.68750E+01   9.71904E-01
 1.69250E+01   9.71410E-01
 1.69750E+01   9.70901E-01
 1.70250E+01   9.70374E-01
 1.70750E+01   9.69840E-01
 1.71250E+01   9.69287E-01
 1.71750E+01   9.68717E-01
 1.72250E+01   9.68136E-01
 1.72750E+01   9.67541E-01
 1.73250E+01   9.66931E-01
 1.73750E+01   9.66309E-01
 1.74250E+01   9.65669E-01
 1.74750E+01   9.65014E-01
 1.75250E+01   9.64341E-01
 1.75750E+01   9.63655E-01
 1.76250E+01   9.62956E-01
 1.76750E+01   9.62240E-01
 1.77250E+01   9.61512E-01
 1.77750E+01   9.60768E-01
 1.78250E+01   9.60010E-01
 1.78750E+01   9.59242E-01
 1.79250E+01   9.58460E-01
 1.79750E+01   9.57665E-01
 1.80250E+01   9.56860E-01
 1.80750E+01   9.56043E-01
 1.81250E+01   9.55216E-01
 1.81750E+01   9.54384E-01
 1.82250E+01   9.53543E-01
 1.82750E+01   9.52694E-01
 1.83250E+01   9.51837E-01
 1.83750E+01   9.50977E-01
 1.84250E+01   9.50109E-01
 1.84750E+01   9.49237E-01
 1.85250E+01   9.48366E-01
 1.85750E+01   9.47493E-01
 1.86250E+01   9.46617E-01
 1.86750E+01   9.45747E-01
 1.87250E+01   9.44878E-01
 1.87750E+01   9.44014E-01
 1.88250E+01   9.43152E-01
 1.88750E+01   9.42297E-01
 1.89250E+01   9.41452E-01
 1.89750E+01   9.40612E-01
 1.90250E+01   9.39788E-01
 1.90750E+01   9.38975E-01
