      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.58962E+00   9.20371E-01   4.83783E-01   1.25281E+00
 1.07500E+00   2.58825E+00   9.21018E-01   4.83869E-01   1.25237E+00
 1.12500E+00   2.58629E+00   9.21796E-01   4.84058E-01   1.25192E+00
 1.17500E+00   2.58377E+00   9.22715E-01   4.84339E-01   1.25142E+00
 1.22500E+00   2.58071E+00   9.23780E-01   4.84707E-01   1.25089E+00
 1.27500E+00   2.57713E+00   9.24985E-01   4.85161E-01   1.25032E+00
 1.32500E+00   2.57309E+00   9.26318E-01   4.85703E-01   1.24976E+00
 1.37500E+00   2.56862E+00   9.27757E-01   4.86336E-01   1.24921E+00
 1.42500E+00   2.56380E+00   9.29280E-01   4.87060E-01   1.24873E+00
 1.47500E+00   2.55870E+00   9.30859E-01   4.87875E-01   1.24832E+00
 1.52500E+00   2.55339E+00   9.32466E-01   4.88776E-01   1.24803E+00
 1.57500E+00   2.54795E+00   9.34074E-01   4.89759E-01   1.24788E+00
 1.62500E+00   2.54246E+00   9.35657E-01   4.90815E-01   1.24788E+00
 1.67500E+00   2.53700E+00   9.37192E-01   4.91934E-01   1.24803E+00
 1.72500E+00   2.53161E+00   9.38664E-01   4.93106E-01   1.24835E+00
 1.77500E+00   2.52635E+00   9.40059E-01   4.94318E-01   1.24882E+00
 1.82500E+00   2.52124E+00   9.41371E-01   4.95559E-01   1.24942E+00
 1.87500E+00   2.51631E+00   9.42597E-01   4.96818E-01   1.25015E+00
 1.92500E+00   2.51155E+00   9.43740E-01   4.98083E-01   1.25096E+00
 1.97500E+00   2.50696E+00   9.44809E-01   4.99344E-01   1.25183E+00
 2.02500E+00   2.50249E+00   9.45817E-01   5.00593E-01   1.25273E+00
 2.07500E+00   2.49811E+00   9.46782E-01   5.01821E-01   1.25360E+00
 2.12500E+00   2.49376E+00   9.47725E-01   5.03022E-01   1.25442E+00
 2.17500E+00   2.48937E+00   9.48671E-01   5.04192E-01   1.25512E+00
 2.22500E+00   2.48488E+00   9.49647E-01   5.05327E-01   1.25567E+00
 2.27500E+00   2.48019E+00   9.50681E-01   5.06425E-01   1.25603E+00
 2.32500E+00   2.47523E+00   9.51801E-01   5.07488E-01   1.25615E+00
 2.37500E+00   2.46991E+00   9.53037E-01   5.08516E-01   1.25599E+00
 2.42500E+00   2.46415E+00   9.54416E-01   5.09511E-01   1.25551E+00
 2.47500E+00   2.45789E+00   9.55962E-01   5.10477E-01   1.25470E+00
 2.52500E+00   2.45104E+00   9.57699E-01   5.11419E-01   1.25351E+00
 2.57500E+00   2.44356E+00   9.59645E-01   5.12342E-01   1.25194E+00
 2.62500E+00   2.43540E+00   9.61814E-01   5.13250E-01   1.24997E+00
 2.67500E+00   2.42654E+00   9.64217E-01   5.14150E-01   1.24761E+00
 2.72500E+00   2.41697E+00   9.66858E-01   5.15047E-01   1.24485E+00
 2.77500E+00   2.40668E+00   9.69734E-01   5.15945E-01   1.24171E+00
 2.82500E+00   2.39570E+00   9.72840E-01   5.16850E-01   1.23822E+00
 2.87500E+00   2.38409E+00   9.76161E-01   5.17763E-01   1.23439E+00
 2.92500E+00   2.37189E+00   9.79677E-01   5.18687E-01   1.23027E+00
 2.97500E+00   2.35919E+00   9.83365E-01   5.19623E-01   1.22589E+00
 3.02500E+00   2.34607E+00   9.87194E-01   5.20571E-01   1.22130E+00
 3.07500E+00   2.33266E+00   9.91130E-01   5.21530E-01   1.21655E+00
 3.12500E+00   2.31906E+00   9.95134E-01   5.22496E-01   1.21170E+00
 3.17500E+00   2.30541E+00   9.99165E-01   5.23465E-01   1.20680E+00
 3.22500E+00   2.29183E+00   1.00318E+00   5.24433E-01   1.20191E+00
 3.27500E+00   2.27846E+00   1.00714E+00   5.25394E-01   1.19709E+00
 3.32500E+00   2.26542E+00   1.01100E+00   5.26341E-01   1.19238E+00
 3.37500E+00   2.25282E+00   1.01473E+00   5.27267E-01   1.18784E+00
 3.42500E+00   2.24078E+00   1.01829E+00   5.28166E-01   1.18350E+00
 3.47500E+00   2.22936E+00   1.02165E+00   5.29029E-01   1.17940E+00
 3.52500E+00   2.21866E+00   1.02479E+00   5.29853E-01   1.17556E+00
 3.57500E+00   2.20870E+00   1.02770E+00   5.30632E-01   1.17201E+00
 3.62500E+00   2.19954E+00   1.03037E+00   5.31362E-01   1.16875E+00
 3.67500E+00   2.19117E+00   1.03279E+00   5.32039E-01   1.16579E+00
 3.72500E+00   2.18360E+00   1.03496E+00   5.32664E-01   1.16312E+00
 3.77500E+00   2.17680E+00   1.03690E+00   5.33235E-01   1.16075E+00
 3.82500E+00   2.17075E+00   1.03862E+00   5.33753E-01   1.15864E+00
 3.87500E+00   2.16540E+00   1.04012E+00   5.34221E-01   1.15680E+00
 3.92500E+00   2.16071E+00   1.04143E+00   5.34641E-01   1.15521E+00
 3.97500E+00   2.15663E+00   1.04255E+00   5.35016E-01   1.15383E+00
 4.02500E+00   2.15309E+00   1.04352E+00   5.35350E-01   1.15266E+00
 4.07500E+00   2.15005E+00   1.04434E+00   5.35647E-01   1.15167E+00
 4.12500E+00   2.14746E+00   1.04504E+00   5.35910E-01   1.15084E+00
 4.17500E+00   2.14525E+00   1.04562E+00   5.36145E-01   1.15017E+00
 4.22500E+00   2.14339E+00   1.04611E+00   5.36353E-01   1.14961E+00
 4.27500E+00   2.14183E+00   1.04652E+00   5.36540E-01   1.14918E+00
 4.32500E+00   2.14053E+00   1.04685E+00   5.36707E-01   1.14884E+00
 4.37500E+00   2.13946E+00   1.04713E+00   5.36858E-01   1.14859E+00
 4.42500E+00   2.13859E+00   1.04736E+00   5.36997E-01   1.14841E+00
 4.47500E+00   2.13788E+00   1.04755E+00   5.37123E-01   1.14830E+00
 4.52500E+00   2.13732E+00   1.04770E+00   5.37241E-01   1.14825E+00
 4.57500E+00   2.13688E+00   1.04783E+00   5.37351E-01   1.14825E+00
 4.62500E+00   2.13655E+00   1.04793E+00   5.37455E-01   1.14830E+00
 4.67500E+00   2.13632E+00   1.04802E+00   5.37554E-01   1.14839E+00
 4.72500E+00   2.13617E+00   1.04808E+00   5.37649E-01   1.14851E+00
 4.77500E+00   2.13609E+00   1.04814E+00   5.37741E-01   1.14867E+00
 4.82500E+00   2.13608E+00   1.04819E+00   5.37831E-01   1.14885E+00
 4.87500E+00   2.13613E+00   1.04823E+00   5.37920E-01   1.14907E+00
 4.92500E+00   2.13623E+00   1.04826E+00   5.38007E-01   1.14931E+00
 4.97500E+00   2.13638E+00   1.04829E+00   5.38094E-01   1.14957E+00
 5.02500E+00   2.13657E+00   1.04831E+00   5.38179E-01   1.14986E+00
 5.07500E+00   2.13681E+00   1.04834E+00   5.38265E-01   1.15017E+00
 5.12500E+00   2.13709E+00   1.04836E+00   5.38350E-01   1.15050E+00
