      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.41778E+00   9.04168E-01   5.45745E-01   1.31949E+00
 1.07500E+00   2.40834E+00   9.08515E-01   5.46284E-01   1.31564E+00
 1.12500E+00   2.39674E+00   9.13587E-01   5.47234E-01   1.31158E+00
 1.17500E+00   2.38281E+00   9.19312E-01   5.48728E-01   1.30751E+00
 1.22500E+00   2.36669E+00   9.25562E-01   5.50837E-01   1.30366E+00
 1.27500E+00   2.34876E+00   9.32155E-01   5.53586E-01   1.30024E+00
 1.32500E+00   2.32956E+00   9.38871E-01   5.56963E-01   1.29748E+00
 1.37500E+00   2.30967E+00   9.45482E-01   5.60914E-01   1.29553E+00
 1.42500E+00   2.28969E+00   9.51784E-01   5.65352E-01   1.29448E+00
 1.47500E+00   2.27008E+00   9.57635E-01   5.70171E-01   1.29433E+00
 1.52500E+00   2.25115E+00   9.62951E-01   5.75258E-01   1.29499E+00
 1.57500E+00   2.23311E+00   9.67701E-01   5.80505E-01   1.29633E+00
 1.62500E+00   2.21601E+00   9.71901E-01   5.85811E-01   1.29816E+00
 1.67500E+00   2.19977E+00   9.75612E-01   5.91087E-01   1.30025E+00
 1.72500E+00   2.18424E+00   9.78922E-01   5.96261E-01   1.30238E+00
 1.77500E+00   2.16922E+00   9.81938E-01   6.01276E-01   1.30430E+00
 1.82500E+00   2.15445E+00   9.84775E-01   6.06087E-01   1.30579E+00
 1.87500E+00   2.13971E+00   9.87539E-01   6.10667E-01   1.30665E+00
 1.92500E+00   2.12477E+00   9.90326E-01   6.14996E-01   1.30673E+00
 1.97500E+00   2.10950E+00   9.93209E-01   6.19064E-01   1.30592E+00
 2.02500E+00   2.09382E+00   9.96235E-01   6.22869E-01   1.30418E+00
 2.07500E+00   2.07772E+00   9.99423E-01   6.26411E-01   1.30151E+00
 2.12500E+00   2.06129E+00   1.00276E+00   6.29693E-01   1.29798E+00
 2.17500E+00   2.04468E+00   1.00622E+00   6.32717E-01   1.29370E+00
 2.22500E+00   2.02809E+00   1.00974E+00   6.35488E-01   1.28883E+00
 2.27500E+00   2.01176E+00   1.01325E+00   6.38006E-01   1.28352E+00
 2.32500E+00   1.99595E+00   1.01667E+00   6.40274E-01   1.27796E+00
 2.37500E+00   1.98089E+00   1.01995E+00   6.42295E-01   1.27232E+00
 2.42500E+00   1.96679E+00   1.02301E+00   6.44071E-01   1.26675E+00
 2.47500E+00   1.95382E+00   1.02580E+00   6.45611E-01   1.26141E+00
 2.52500E+00   1.94209E+00   1.02830E+00   6.46922E-01   1.25638E+00
 2.57500E+00   1.93164E+00   1.03049E+00   6.48020E-01   1.25174E+00
 2.62500E+00   1.92250E+00   1.03236E+00   6.48919E-01   1.24755E+00
 2.67500E+00   1.91461E+00   1.03394E+00   6.49640E-01   1.24380E+00
 2.72500E+00   1.90789E+00   1.03524E+00   6.50203E-01   1.24052E+00
 2.77500E+00   1.90225E+00   1.03630E+00   6.50631E-01   1.23766E+00
 2.82500E+00   1.89757E+00   1.03715E+00   6.50945E-01   1.23521E+00
 2.87500E+00   1.89373E+00   1.03782E+00   6.51168E-01   1.23314E+00
 2.92500E+00   1.89062E+00   1.03833E+00   6.51317E-01   1.23139E+00
 2.97500E+00   1.88814E+00   1.03873E+00   6.51410E-01   1.22995E+00
 3.02500E+00   1.88618E+00   1.03903E+00   6.51464E-01   1.22878E+00
 3.07500E+00   1.88467E+00   1.03926E+00   6.51489E-01   1.22784E+00
 3.12500E+00   1.88352E+00   1.03943E+00   6.51497E-01   1.22711E+00
 3.17500E+00   1.88269E+00   1.03955E+00   6.51495E-01   1.22656E+00
 3.22500E+00   1.88212E+00   1.03964E+00   6.51491E-01   1.22618E+00
 3.27500E+00   1.88177E+00   1.03971E+00   6.51488E-01   1.22595E+00
 3.32500E+00   1.88160E+00   1.03977E+00   6.51492E-01   1.22585E+00
 3.37500E+00   1.88159E+00   1.03981E+00   6.51503E-01   1.22586E+00
 3.42500E+00   1.88171E+00   1.03984E+00   6.51525E-01   1.22598E+00
 3.47500E+00   1.88195E+00   1.03986E+00   6.51558E-01   1.22620E+00
 3.52500E+00   1.88229E+00   1.03989E+00   6.51601E-01   1.22650E+00
 3.57500E+00   1.88272E+00   1.03991E+00   6.51657E-01   1.22689E+00
 3.62500E+00   1.88322E+00   1.03993E+00   6.51724E-01   1.22734E+00
 3.67500E+00   1.88377E+00   1.03995E+00   6.51803E-01   1.22785E+00
 3.72500E+00   1.88438E+00   1.03997E+00   6.51893E-01   1.22842E+00
 3.77500E+00   1.88503E+00   1.03998E+00   6.51994E-01   1.22903E+00
 3.82500E+00   1.88570E+00   1.04000E+00   6.52104E-01   1.22968E+00
 3.87500E+00   1.88640E+00   1.04002E+00   6.52225E-01   1.23035E+00
 3.92500E+00   1.88709E+00   1.04004E+00   6.52354E-01   1.23105E+00
 3.97500E+00   1.88779E+00   1.04005E+00   6.52492E-01   1.23177E+00
 4.02500E+00   1.88847E+00   1.04007E+00   6.52638E-01   1.23249E+00
 4.07500E+00   1.88914E+00   1.04008E+00   6.52793E-01   1.23321E+00
 4.12500E+00   1.88977E+00   1.04010E+00   6.52954E-01   1.23393E+00
 4.17500E+00   1.89036E+00   1.04011E+00   6.53122E-01   1.23464E+00
 4.22500E+00   1.89091E+00   1.04012E+00   6.53297E-01   1.23533E+00
 4.27500E+00   1.89141E+00   1.04013E+00   6.53478E-01   1.23599E+00
 4.32500E+00   1.89185E+00   1.04013E+00   6.53665E-01   1.23664E+00
 4.37500E+00   1.89224E+00   1.04014E+00   6.53857E-01   1.23725E+00
 4.42500E+00   1.89257E+00   1.04014E+00   6.54055E-01   1.23784E+00
 4.47500E+00   1.89284E+00   1.04014E+00   6.54258E-01   1.23840E+00
 4.52500E+00   1.89305E+00   1.04015E+00   6.54466E-01   1.23893E+00
 4.57500E+00   1.89320E+00   1.04015E+00   6.54678E-01   1.23944E+00
 4.62500E+00   1.89331E+00   1.04015E+00   6.54896E-01   1.23992E+00
 4.67500E+00   1.89337E+00   1.04014E+00   6.55118E-01   1.24038E+00
