      xx/10.          rhoa          temp           vel      vel*rhoa
         [-]           [-]           [-]           [-]           [-]
 1.02500E+00   2.59596E+00   9.20836E-01   4.82057E-01   1.25140E+00
 1.07500E+00   2.59490E+00   9.21344E-01   4.82164E-01   1.25117E+00
 1.12500E+00   2.59307E+00   9.21921E-01   4.82460E-01   1.25105E+00
 1.17500E+00   2.59066E+00   9.22581E-01   4.82884E-01   1.25099E+00
 1.22500E+00   2.58779E+00   9.23330E-01   4.83400E-01   1.25094E+00
 1.27500E+00   2.58452E+00   9.24167E-01   4.83990E-01   1.25088E+00
 1.32500E+00   2.58093E+00   9.25084E-01   4.84645E-01   1.25083E+00
 1.37500E+00   2.57706E+00   9.26069E-01   4.85358E-01   1.25080E+00
 1.42500E+00   2.57296E+00   9.27109E-01   4.86127E-01   1.25079E+00
 1.47500E+00   2.56869E+00   9.28187E-01   4.86948E-01   1.25082E+00
 1.52500E+00   2.56428E+00   9.29287E-01   4.87818E-01   1.25090E+00
 1.57500E+00   2.55978E+00   9.30395E-01   4.88731E-01   1.25105E+00
 1.62500E+00   2.55525E+00   9.31498E-01   4.89682E-01   1.25126E+00
 1.67500E+00   2.55070E+00   9.32587E-01   4.90664E-01   1.25153E+00
 1.72500E+00   2.54615E+00   9.33656E-01   4.91671E-01   1.25187E+00
 1.77500E+00   2.54164E+00   9.34703E-01   4.92695E-01   1.25225E+00
 1.82500E+00   2.53714E+00   9.35729E-01   4.93730E-01   1.25266E+00
 1.87500E+00   2.53266E+00   9.36740E-01   4.94770E-01   1.25309E+00
 1.92500E+00   2.52818E+00   9.37745E-01   4.95807E-01   1.25349E+00
 1.97500E+00   2.52366E+00   9.38756E-01   4.96839E-01   1.25385E+00
 2.02500E+00   2.51907E+00   9.39788E-01   4.97859E-01   1.25414E+00
 2.07500E+00   2.51435E+00   9.40860E-01   4.98867E-01   1.25433E+00
 2.12500E+00   2.50945E+00   9.41992E-01   4.99859E-01   1.25437E+00
 2.17500E+00   2.50431E+00   9.43205E-01   5.00835E-01   1.25425E+00
 2.22500E+00   2.49886E+00   9.44521E-01   5.01795E-01   1.25392E+00
 2.27500E+00   2.49305E+00   9.45962E-01   5.02742E-01   1.25336E+00
 2.32500E+00   2.48680E+00   9.47550E-01   5.03676E-01   1.25254E+00
 2.37500E+00   2.48005E+00   9.49305E-01   5.04603E-01   1.25144E+00
 2.42500E+00   2.47276E+00   9.51244E-01   5.05523E-01   1.25004E+00
 2.47500E+00   2.46487E+00   9.53384E-01   5.06443E-01   1.24832E+00
 2.52500E+00   2.45635E+00   9.55736E-01   5.07367E-01   1.24627E+00
 2.57500E+00   2.44716E+00   9.58310E-01   5.08297E-01   1.24389E+00
 2.62500E+00   2.43731E+00   9.61110E-01   5.09239E-01   1.24117E+00
 2.67500E+00   2.42678E+00   9.64134E-01   5.10196E-01   1.23814E+00
 2.72500E+00   2.41560E+00   9.67378E-01   5.11171E-01   1.23478E+00
 2.77500E+00   2.40379E+00   9.70832E-01   5.12167E-01   1.23114E+00
 2.82500E+00   2.39141E+00   9.74479E-01   5.13183E-01   1.22723E+00
 2.87500E+00   2.37852E+00   9.78298E-01   5.14222E-01   1.22309E+00
 2.92500E+00   2.36520E+00   9.82263E-01   5.15280E-01   1.21874E+00
 2.97500E+00   2.35155E+00   9.86343E-01   5.16358E-01   1.21424E+00
 3.02500E+00   2.33768E+00   9.90501E-01   5.17451E-01   1.20963E+00
 3.07500E+00   2.32370E+00   9.94701E-01   5.18554E-01   1.20496E+00
 3.12500E+00   2.30975E+00   9.98900E-01   5.19662E-01   1.20029E+00
 3.17500E+00   2.29594E+00   1.00306E+00   5.20769E-01   1.19566E+00
 3.22500E+00   2.28241E+00   1.00713E+00   5.21867E-01   1.19111E+00
 3.27500E+00   2.26927E+00   1.01109E+00   5.22948E-01   1.18671E+00
 3.32500E+00   2.25663E+00   1.01488E+00   5.24005E-01   1.18249E+00
 3.37500E+00   2.24460E+00   1.01849E+00   5.25029E-01   1.17848E+00
 3.42500E+00   2.23324E+00   1.02189E+00   5.26014E-01   1.17471E+00
 3.47500E+00   2.22262E+00   1.02505E+00   5.26952E-01   1.17122E+00
 3.52500E+00   2.21279E+00   1.02797E+00   5.27840E-01   1.16800E+00
 3.57500E+00   2.20376E+00   1.03064E+00   5.28673E-01   1.16507E+00
 3.62500E+00   2.19555E+00   1.03305E+00   5.29449E-01   1.16243E+00
 3.67500E+00   2.18813E+00   1.03521E+00   5.30165E-01   1.16007E+00
 3.72500E+00   2.18150E+00   1.03714E+00   5.30822E-01   1.15799E+00
 3.77500E+00   2.17561E+00   1.03884E+00   5.31421E-01   1.15617E+00
 3.82500E+00   2.17042E+00   1.04033E+00   5.31964E-01   1.15459E+00
 3.87500E+00   2.16588E+00   1.04162E+00   5.32455E-01   1.15323E+00
 3.92500E+00   2.16194E+00   1.04273E+00   5.32896E-01   1.15209E+00
 3.97500E+00   2.15853E+00   1.04369E+00   5.33292E-01   1.15113E+00
 4.02500E+00   2.15561E+00   1.04450E+00   5.33647E-01   1.15034E+00
 4.07500E+00   2.15313E+00   1.04519E+00   5.33964E-01   1.14969E+00
 4.12500E+00   2.15102E+00   1.04577E+00   5.34249E-01   1.14918E+00
 4.17500E+00   2.14925E+00   1.04625E+00   5.34505E-01   1.14878E+00
 4.22500E+00   2.14777E+00   1.04666E+00   5.34735E-01   1.14849E+00
 4.27500E+00   2.14654E+00   1.04700E+00   5.34943E-01   1.14828E+00
 4.32500E+00   2.14553E+00   1.04727E+00   5.35132E-01   1.14814E+00
 4.37500E+00   2.14471E+00   1.04751E+00   5.35305E-01   1.14808E+00
 4.42500E+00   2.14406E+00   1.04770E+00   5.35463E-01   1.14806E+00
 4.47500E+00   2.14354E+00   1.04785E+00   5.35610E-01   1.14810E+00
 4.52500E+00   2.14315E+00   1.04798E+00   5.35747E-01   1.14819E+00
 4.57500E+00   2.14286E+00   1.04809E+00   5.35875E-01   1.14831E+00
 4.62500E+00   2.14266E+00   1.04818E+00   5.35997E-01   1.14846E+00
 4.67500E+00   2.14254E+00   1.04825E+00   5.36113E-01   1.14864E+00
 4.72500E+00   2.14249E+00   1.04831E+00   5.36224E-01   1.14886E+00
 4.77500E+00   2.14251E+00   1.04836E+00   5.36331E-01   1.14909E+00
 4.82500E+00   2.14258E+00   1.04840E+00   5.36434E-01   1.14935E+00
 4.87500E+00   2.14270E+00   1.04844E+00   5.36535E-01   1.14963E+00
 4.92500E+00   2.14287E+00   1.04847E+00   5.36633E-01   1.14993E+00
 4.97500E+00   2.14308E+00   1.04850E+00   5.36729E-01   1.15025E+00
 5.02500E+00   2.14333E+00   1.04852E+00   5.36823E-01   1.15059E+00
 5.07500E+00   2.14362E+00   1.04855E+00   5.36916E-01   1.15095E+00
 5.12500E+00   2.14395E+00   1.04857E+00   5.37008E-01   1.15132E+00
 5.17500E+00   2.14432E+00   1.04859E+00   5.37099E-01   1.15171E+00
 5.22500E+00   2.14472E+00   1.04860E+00   5.37189E-01   1.15212E+00
 5.27500E+00   2.14515E+00   1.04862E+00   5.37278E-01   1.15254E+00
 5.32500E+00   2.14561E+00   1.04864E+00   5.37367E-01   1.15298E+00
 5.37500E+00   2.14610E+00   1.04866E+00   5.37454E-01   1.15343E+00
 5.42500E+00   2.14662E+00   1.04868E+00   5.37542E-01   1.15390E+00
 5.47500E+00   2.14717E+00   1.04869E+00   5.37629E-01   1.15438E+00
 5.52500E+00   2.14775E+00   1.04871E+00   5.37716E-01   1.15488E+00
 5.57500E+00   2.14834E+00   1.04873E+00   5.37802E-01   1.15538E+00
 5.62500E+00   2.14896E+00   1.04874E+00   5.37888E-01   1.15590E+00
 5.67500E+00   2.14960E+00   1.04876E+00   5.37974E-01   1.15643E+00
 5.72500E+00   2.15026E+00   1.04878E+00   5.38060E-01   1.15697E+00
 5.77500E+00   2.15092E+00   1.04879E+00   5.38146E-01   1.15751E+00
 5.82500E+00   2.15160E+00   1.04881E+00   5.38232E-01   1.15806E+00
 5.87500E+00   2.15228E+00   1.04882E+00   5.38318E-01   1.15861E+00
 5.92500E+00   2.15297E+00   1.04884E+00   5.38404E-01   1.15917E+00
 5.97500E+00   2.15366E+00   1.04885E+00   5.38490E-01   1.15972E+00
 6.02500E+00   2.15434E+00   1.04886E+00   5.38576E-01   1.16027E+00
 6.07500E+00   2.15501E+00   1.04887E+00   5.38662E-01   1.16082E+00
 6.12500E+00   2.15566E+00   1.04889E+00   5.38748E-01   1.16136E+00
 6.17500E+00   2.15630E+00   1.04890E+00   5.38835E-01   1.16189E+00
 6.22500E+00   2.15692E+00   1.04890E+00   5.38922E-01   1.16241E+00
 6.27500E+00   2.15750E+00   1.04891E+00   5.39009E-01   1.16291E+00
 6.32500E+00   2.15806E+00   1.04892E+00   5.39097E-01   1.16340E+00
 6.37500E+00   2.15858E+00   1.04892E+00   5.39185E-01   1.16387E+00
 6.42500E+00   2.15906E+00   1.04892E+00   5.39273E-01   1.16432E+00
 6.47500E+00   2.15950E+00   1.04893E+00   5.39362E-01   1.16475E+00
 6.52500E+00   2.15989E+00   1.04893E+00   5.39452E-01   1.16516E+00
 6.57500E+00   2.16023E+00   1.04893E+00   5.39542E-01   1.16554E+00
 6.62500E+00   2.16053E+00   1.04893E+00   5.39632E-01   1.16589E+00
 6.67500E+00   2.16077E+00   1.04892E+00   5.39724E-01   1.16622E+00
 6.72500E+00   2.16096E+00   1.04892E+00   5.39816E-01   1.16652E+00
 6.77500E+00   2.16110E+00   1.04892E+00   5.39909E-01   1.16680E+00
 6.82500E+00   2.16119E+00   1.04891E+00   5.40002E-01   1.16704E+00
 6.87500E+00   2.16122E+00   1.04891E+00   5.40096E-01   1.16727E+00
 6.92500E+00   2.16121E+00   1.04890E+00   5.40191E-01   1.16747E+00
 6.97500E+00   2.16116E+00   1.04890E+00   5.40287E-01   1.16764E+00
 7.02500E+00   2.16106E+00   1.04889E+00   5.40384E-01   1.16780E+00
 7.07500E+00   2.16092E+00   1.04889E+00   5.40481E-01   1.16794E+00
 7.12500E+00   2.16075E+00   1.04888E+00   5.40580E-01   1.16806E+00
 7.17500E+00   2.16055E+00   1.04888E+00   5.40679E-01   1.16816E+00
 7.22500E+00   2.16032E+00   1.04887E+00   5.40780E-01   1.16826E+00
 7.27500E+00   2.16007E+00   1.04887E+00   5.40882E-01   1.16834E+00
 7.32500E+00   2.15981E+00   1.04886E+00   5.40985E-01   1.16842E+00
 7.37500E+00   2.15953E+00   1.04886E+00   5.41089E-01   1.16850E+00
 7.42500E+00   2.15925E+00   1.04886E+00   5.41194E-01   1.16858E+00
 7.47500E+00   2.15897E+00   1.04885E+00   5.41301E-01   1.16865E+00
 7.52500E+00   2.15869E+00   1.04885E+00   5.41408E-01   1.16874E+00
 7.57500E+00   2.15842E+00   1.04885E+00   5.41517E-01   1.16882E+00
 7.62500E+00   2.15817E+00   1.04885E+00   5.41628E-01   1.16892E+00
 7.67500E+00   2.15792E+00   1.04885E+00   5.41740E-01   1.16903E+00
 7.72500E+00   2.15770E+00   1.04885E+00   5.41853E-01   1.16916E+00
 7.77500E+00   2.15749E+00   1.04885E+00   5.41968E-01   1.16929E+00
 7.82500E+00   2.15731E+00   1.04886E+00   5.42085E-01   1.16945E+00
 7.87500E+00   2.15715E+00   1.04886E+00   5.42203E-01   1.16962E+00
 7.92500E+00   2.15703E+00   1.04886E+00   5.42323E-01   1.16981E+00
 7.97500E+00   2.15692E+00   1.04887E+00   5.42445E-01   1.17001E+00
 8.02500E+00   2.15685E+00   1.04888E+00   5.42569E-01   1.17024E+00
 8.07500E+00   2.15681E+00   1.04889E+00   5.42695E-01   1.17049E+00
 8.12500E+00   2.15679E+00   1.04890E+00   5.42823E-01   1.17076E+00
 8.17500E+00   2.15681E+00   1.04891E+00   5.42952E-01   1.17104E+00
