      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
 3.02500E+00   3.08006E+17   8.41492E+09   2.31240E+02   2.89990E-02   2.82624E-08
 3.07500E+00   3.24792E+17   8.99191E+09   2.40547E+02   2.96315E-02   2.79673E-08
 3.12500E+00   3.41137E+17   9.56091E+09   2.49199E+02   3.01774E-02   2.76813E-08
 3.17500E+00   3.56904E+17   1.01158E+10   2.57179E+02   3.06442E-02   2.74073E-08
 3.22500E+00   3.71962E+17   1.06502E+10   2.64480E+02   3.10392E-02   2.71481E-08
 3.27500E+00   3.86181E+17   1.11593E+10   2.71102E+02   3.13698E-02   2.69055E-08
 3.32500E+00   3.99441E+17   1.16398E+10   2.77047E+02   3.16429E-02   2.66815E-08
 3.37500E+00   4.11628E+17   1.20910E+10   2.82321E+02   3.18651E-02   2.64772E-08
 3.42500E+00   4.22638E+17   1.25122E+10   2.86933E+02   3.20420E-02   2.62937E-08
 3.47500E+00   4.32381E+17   1.29000E+10   2.90891E+02   3.21787E-02   2.61318E-08
 3.52500E+00   4.40776E+17   1.32458E+10   2.94203E+02   3.22797E-02   2.59920E-08
 3.57500E+00   4.47758E+17   1.35357E+10   2.96879E+02   3.23486E-02   2.58745E-08
 3.62500E+00   4.53277E+17   1.37541E+10   2.98928E+02   3.23887E-02   2.57797E-08
 3.67500E+00   4.57298E+17   1.38903E+10   3.00361E+02   3.24024E-02   2.57076E-08
 3.72500E+00   4.59799E+17   1.39365E+10   3.01191E+02   3.23919E-02   2.56581E-08
 3.77500E+00   4.60777E+17   1.39418E+10   3.01430E+02   3.23587E-02   2.56312E-08
 3.82500E+00   4.60242E+17   1.39465E+10   3.01092E+02   3.23042E-02   2.56267E-08
 3.87500E+00   4.58220E+17   1.39315E+10   3.00187E+02   3.22292E-02   2.56444E-08
 3.92500E+00   4.54749E+17   1.38331E+10   2.98727E+02   3.21344E-02   2.56843E-08
 3.97500E+00   4.49881E+17   1.36683E+10   2.96725E+02   3.20203E-02   2.57461E-08
 4.02500E+00   4.43683E+17   1.34524E+10   2.94195E+02   3.18872E-02   2.58295E-08
 4.07500E+00   4.36229E+17   1.31930E+10   2.91152E+02   3.17354E-02   2.59345E-08
 4.12500E+00   4.27604E+17   1.28942E+10   2.87613E+02   3.15649E-02   2.60609E-08
 4.17500E+00   4.17901E+17   1.25588E+10   2.83596E+02   3.13759E-02   2.62085E-08
 4.22500E+00   4.07222E+17   1.21891E+10   2.79121E+02   3.11686E-02   2.63773E-08
 4.27500E+00   3.95670E+17   1.17878E+10   2.74209E+02   3.09433E-02   2.65672E-08
 4.32500E+00   3.83356E+17   1.13581E+10   2.68884E+02   3.07002E-02   2.67782E-08
 4.37500E+00   3.70392E+17   1.09035E+10   2.63173E+02   3.04399E-02   2.70103E-08
 4.42500E+00   3.56890E+17   1.04276E+10   2.57105E+02   3.01632E-02   2.72636E-08
 4.47500E+00   3.42963E+17   9.93436E+09   2.50709E+02   2.98709E-02   2.75382E-08
 4.52500E+00   3.28722E+17   9.42763E+09   2.44022E+02   2.95643E-02   2.78344E-08
 4.57500E+00   3.14276E+17   8.91134E+09   2.37079E+02   2.92450E-02   2.81524E-08
 4.62500E+00   2.99731E+17   8.38947E+09   2.29920E+02   2.89147E-02   2.84925E-08
 4.67500E+00   2.85186E+17   7.86596E+09   2.22588E+02   2.85756E-02   2.88552E-08
 4.72500E+00   2.70738E+17   7.34476E+09   2.15129E+02   2.82302E-02   2.92408E-08
 4.77500E+00   2.56477E+17   6.82974E+09   2.07591E+02   2.78814E-02   2.96499E-08
 4.82500E+00   2.42486E+17   6.32468E+09   2.00023E+02   2.75323E-02   3.00830E-08
 4.87500E+00   2.28842E+17   5.83319E+09   1.92479E+02   2.71865E-02   3.05404E-08
 4.92500E+00   2.15616E+17   5.35866E+09   1.85012E+02   2.68476E-02   3.10225E-08
 4.97500E+00   2.02871E+17   4.90421E+09   1.77677E+02   2.65197E-02   3.15296E-08
 5.02500E+00   1.90663E+17   4.47267E+09   1.70528E+02   2.62068E-02   3.20615E-08
 5.07500E+00   1.79043E+17   4.06652E+09   1.63621E+02   2.59131E-02   3.26179E-08
 5.12500E+00   1.68052E+17   3.68791E+09   1.57008E+02   2.56427E-02   3.31977E-08
 5.17500E+00   1.57728E+17   3.33860E+09   1.50742E+02   2.53997E-02   3.37993E-08
 5.22500E+00   1.48101E+17   3.01995E+09   1.44869E+02   2.51878E-02   3.44201E-08
 5.27500E+00   1.39195E+17   2.73292E+09   1.39436E+02   2.50104E-02   3.50564E-08
 5.32500E+00   1.31031E+17   2.47804E+09   1.34481E+02   2.48705E-02   3.57031E-08
 5.37500E+00   1.23621E+17   2.25547E+09   1.30038E+02   2.47707E-02   3.63538E-08
 5.42500E+00   1.16976E+17   2.06505E+09   1.26138E+02   2.47125E-02   3.70005E-08
 5.47500E+00   1.11102E+17   1.90638E+09   1.22801E+02   2.46972E-02   3.76337E-08
 5.52500E+00   1.06000E+17   1.77886E+09   1.20044E+02   2.47250E-02   3.82423E-08
 5.57500E+00   1.01670E+17   1.68173E+09   1.17874E+02   2.47955E-02   3.88146E-08
 5.62500E+00   9.81069E+16   1.61391E+09   1.16295E+02   2.49074E-02   3.93379E-08
 5.67500E+00   9.53037E+16   1.57371E+09   1.15300E+02   2.50588E-02   3.98002E-08
 5.72500E+00   9.32517E+16   1.56066E+09   1.14881E+02   2.52470E-02   4.01901E-08
 5.77500E+00   9.19394E+16   1.56025E+09   1.15019E+02   2.54687E-02   4.04983E-08
 5.82500E+00   9.13540E+16   1.55988E+09   1.15695E+02   2.57200E-02   4.07177E-08
 5.87500E+00   9.14807E+16   1.56918E+09   1.16884E+02   2.59968E-02   4.08443E-08
 5.92500E+00   9.23035E+16   1.62239E+09   1.18559E+02   2.62947E-02   4.08775E-08
 5.97500E+00   9.38048E+16   1.70856E+09   1.20690E+02   2.66089E-02   4.08196E-08
 6.02500E+00   9.59657E+16   1.81618E+09   1.23242E+02   2.69348E-02   4.06756E-08
 6.07500E+00   9.87662E+16   1.93831E+09   1.26180E+02   2.72680E-02   4.04529E-08
 6.12500E+00   1.02185E+17   2.07147E+09   1.29468E+02   2.76042E-02   4.01604E-08
 6.17500E+00   1.06199E+17   2.21477E+09   1.33071E+02   2.79393E-02   3.98077E-08
 6.22500E+00   1.10784E+17   2.36872E+09   1.36953E+02   2.82699E-02   3.94049E-08
 6.27500E+00   1.15916E+17   2.53430E+09   1.41081E+02   2.85929E-02   3.89618E-08
 6.32500E+00   1.21568E+17   2.71234E+09   1.45421E+02   2.89057E-02   3.84878E-08
 6.37500E+00   1.27711E+17   2.90343E+09   1.49945E+02   2.92064E-02   3.79914E-08
 6.42500E+00   1.34316E+17   3.10811E+09   1.54622E+02   2.94935E-02   3.74802E-08
 6.47500E+00   1.41352E+17   3.32711E+09   1.59425E+02   2.97661E-02   3.69608E-08
 6.52500E+00   1.48786E+17   3.56153E+09   1.64330E+02   3.00238E-02   3.64392E-08
 6.57500E+00   1.56585E+17   3.81283E+09   1.69313E+02   3.02667E-02   3.59203E-08
 6.62500E+00   1.64713E+17   4.08264E+09   1.74352E+02   3.04951E-02   3.54081E-08
 6.67500E+00   1.73131E+17   4.37249E+09   1.79428E+02   3.07099E-02   3.49062E-08
 6.72500E+00   1.81802E+17   4.68360E+09   1.84522E+02   3.09122E-02   3.44174E-08
 6.77500E+00   1.90685E+17   5.01675E+09   1.89619E+02   3.11032E-02   3.39441E-08
 6.82500E+00   1.99738E+17   5.37234E+09   1.94703E+02   3.12846E-02   3.34882E-08
 6.87500E+00   2.08918E+17   5.75034E+09   1.99762E+02   3.14581E-02   3.30512E-08
 6.92500E+00   2.18181E+17   6.14995E+09   2.04775E+02   3.16230E-02   3.26335E-08
 6.97500E+00   2.27481E+17   6.57002E+09   2.09712E+02   3.17771E-02   3.22348E-08
 7.02500E+00   2.36772E+17   7.00921E+09   2.14546E+02   3.19188E-02   3.18547E-08
 7.07500E+00   2.46006E+17   7.46569E+09   2.19254E+02   3.20472E-02   3.14932E-08
 7.12500E+00   2.55138E+17   7.93702E+09   2.23815E+02   3.21616E-02   3.11499E-08
 7.17500E+00   2.64119E+17   8.42026E+09   2.28207E+02   3.22620E-02   3.08247E-08
 7.22500E+00   2.72902E+17   8.91219E+09   2.32414E+02   3.23481E-02   3.05175E-08
 7.27500E+00   2.81441E+17   9.40938E+09   2.36417E+02   3.24201E-02   3.02281E-08
 7.32500E+00   2.89690E+17   9.90833E+09   2.40201E+02   3.24781E-02   2.99562E-08
 7.37500E+00   2.97604E+17   1.04053E+10   2.43750E+02   3.25226E-02   2.97018E-08
 7.42500E+00   3.05141E+17   1.08960E+10   2.47052E+02   3.25536E-02   2.94646E-08
 7.47500E+00   3.12259E+17   1.13755E+10   2.50092E+02   3.25717E-02   2.92444E-08
 7.52500E+00   3.18919E+17   1.18376E+10   2.52860E+02   3.25771E-02   2.90410E-08
 7.57500E+00   3.25086E+17   1.22749E+10   2.55345E+02   3.25702E-02   2.88542E-08
 7.62500E+00   3.30724E+17   1.26788E+10   2.57538E+02   3.25514E-02   2.86838E-08
 7.67500E+00   3.35805E+17   1.30403E+10   2.59431E+02   3.25211E-02   2.85295E-08
 7.72500E+00   3.40300E+17   1.33505E+10   2.61018E+02   3.24795E-02   2.83912E-08
 7.77500E+00   3.44187E+17   1.36024E+10   2.62294E+02   3.24272E-02   2.82687E-08
 7.82500E+00   3.47446E+17   1.37924E+10   2.63254E+02   3.23643E-02   2.81619E-08
 7.87500E+00   3.50062E+17   1.39207E+10   2.63896E+02   3.22914E-02   2.80704E-08
 7.92500E+00   3.52022E+17   1.39928E+10   2.64220E+02   3.22088E-02   2.79943E-08
 7.97500E+00   3.53321E+17   1.40118E+10   2.64225E+02   3.21169E-02   2.79333E-08
 8.02500E+00   3.53955E+17   1.40115E+10   2.63915E+02   3.20161E-02   2.78874E-08
 8.07500E+00   3.53926E+17   1.40115E+10   2.63293E+02   3.19068E-02   2.78564E-08
 8.12500E+00   3.53241E+17   1.39809E+10   2.62364E+02   3.17895E-02   2.78402E-08
 8.17500E+00   3.51909E+17   1.38420E+10   2.61134E+02   3.16647E-02   2.78388E-08
 8.22500E+00   3.49944E+17   1.36262E+10   2.59613E+02   3.15329E-02   2.78520E-08
 8.27500E+00   3.47367E+17   1.33560E+10   2.57810E+02   3.13946E-02   2.78799E-08
 8.32500E+00   3.44198E+17   1.30434E+10   2.55736E+02   3.12505E-02   2.79223E-08
 8.37500E+00   3.40464E+17   1.26951E+10   2.53404E+02   3.11012E-02   2.79793E-08
 8.42500E+00   3.36195E+17   1.23150E+10   2.50829E+02   3.09474E-02   2.80509E-08
 8.47500E+00   3.31423E+17   1.19059E+10   2.48025E+02   3.07898E-02   2.81369E-08
 8.52500E+00   3.26183E+17   1.14705E+10   2.45011E+02   3.06291E-02   2.82375E-08
 8.57500E+00   3.20515E+17   1.10114E+10   2.41803E+02   3.04661E-02   2.83525E-08
 8.62500E+00   3.14458E+17   1.05315E+10   2.38421E+02   3.03017E-02   2.84820E-08
 8.67500E+00   3.08054E+17   1.00343E+10   2.34884E+02   3.01368E-02   2.86258E-08
 8.72500E+00   3.01348E+17   9.52332E+09   2.31215E+02   2.99721E-02   2.87840E-08
 8.77500E+00   2.94384E+17   9.00260E+09   2.27434E+02   2.98087E-02   2.89564E-08
 8.82500E+00   2.87207E+17   8.47620E+09   2.23563E+02   2.96474E-02   2.91428E-08
 8.87500E+00   2.79865E+17   7.94831E+09   2.19626E+02   2.94892E-02   2.93431E-08
 8.92500E+00   2.72403E+17   7.42303E+09   2.15645E+02   2.93350E-02   2.95570E-08
 8.97500E+00   2.64867E+17   6.90438E+09   2.11644E+02   2.91858E-02   2.97840E-08
 9.02500E+00   2.57302E+17   6.39622E+09   2.07646E+02   2.90424E-02   3.00237E-08
 9.07500E+00   2.49755E+17   5.90219E+09   2.03673E+02   2.89058E-02   3.02755E-08
 9.12500E+00   2.42267E+17   5.42570E+09   1.99749E+02   2.87768E-02   3.05387E-08
 9.17500E+00   2.34882E+17   4.96982E+09   1.95896E+02   2.86563E-02   3.08124E-08
 9.22500E+00   2.27640E+17   4.53734E+09   1.92135E+02   2.85450E-02   3.10954E-08
 9.27500E+00   2.20579E+17   4.13064E+09   1.88489E+02   2.84437E-02   3.13865E-08
 9.32500E+00   2.13736E+17   3.75174E+09   1.84975E+02   2.83530E-02   3.16841E-08
 9.37500E+00   2.07145E+17   3.40229E+09   1.81615E+02   2.82734E-02   3.19867E-08
 9.42500E+00   2.00840E+17   3.08359E+09   1.78425E+02   2.82056E-02   3.22921E-08
 9.47500E+00   1.94848E+17   2.79663E+09   1.75422E+02   2.81498E-02   3.25983E-08
 9.52500E+00   1.89198E+17   2.54209E+09   1.72622E+02   2.81065E-02   3.29027E-08
 9.57500E+00   1.83913E+17   2.32041E+09   1.70039E+02   2.80759E-02   3.32029E-08
 9.62500E+00   1.79016E+17   2.13169E+09   1.67684E+02   2.80582E-02   3.34959E-08
 9.67500E+00   1.74525E+17   1.97569E+09   1.65568E+02   2.80533E-02   3.37788E-08
 9.72500E+00   1.70457E+17   1.85168E+09   1.63701E+02   2.80613E-02   3.40486E-08
 9.77500E+00   1.66825E+17   1.75840E+09   1.62090E+02   2.80820E-02   3.43023E-08
 9.82500E+00   1.63641E+17   1.69391E+09   1.60740E+02   2.81152E-02   3.45370E-08
 9.87500E+00   1.60912E+17   1.65571E+09   1.59655E+02   2.81605E-02   3.47498E-08
 9.92500E+00   1.58643E+17   1.64145E+09   1.58837E+02   2.82175E-02   3.49382E-08
 9.97500E+00   1.56840E+17   1.64187E+09   1.58288E+02   2.82857E-02   3.50999E-08
 1.00250E+01   1.55500E+17   1.64264E+09   1.58005E+02   2.83646E-02   3.52330E-08
 1.00750E+01   1.54624E+17   1.64634E+09   1.57986E+02   2.84534E-02   3.53363E-08
 1.01250E+01   1.54206E+17   1.68643E+09   1.58227E+02   2.85515E-02   3.54087E-08
 1.01750E+01   1.54241E+17   1.76161E+09   1.58722E+02   2.86581E-02   3.54501E-08
 1.02250E+01   1.54720E+17   1.86279E+09   1.59464E+02   2.87724E-02   3.54605E-08
 1.02750E+01   1.55633E+17   1.98286E+09   1.60445E+02   2.88935E-02   3.54406E-08
 1.03250E+01   1.56967E+17   2.11729E+09   1.61654E+02   2.90205E-02   3.53916E-08
 1.03750E+01   1.58709E+17   2.26339E+09   1.63081E+02   2.91526E-02   3.53151E-08
 1.04250E+01   1.60841E+17   2.41986E+09   1.64714E+02   2.92887E-02   3.52130E-08
 1.04750E+01   1.63348E+17   2.58646E+09   1.66541E+02   2.94280E-02   3.50874E-08
 1.05250E+01   1.66210E+17   2.76364E+09   1.68547E+02   2.95696E-02   3.49406E-08
 1.05750E+01   1.69407E+17   2.95231E+09   1.70719E+02   2.97124E-02   3.47753E-08
 1.06250E+01   1.72917E+17   3.15365E+09   1.73041E+02   2.98557E-02   3.45938E-08
 1.06750E+01   1.76718E+17   3.36895E+09   1.75499E+02   2.99986E-02   3.43986E-08
 1.07250E+01   1.80787E+17   3.59955E+09   1.78077E+02   3.01401E-02   3.41922E-08
 1.07750E+01   1.85099E+17   3.84678E+09   1.80758E+02   3.02795E-02   3.39769E-08
 1.08250E+01   1.89628E+17   4.11190E+09   1.83527E+02   3.04161E-02   3.37548E-08
 1.08750E+01   1.94350E+17   4.39602E+09   1.86368E+02   3.05491E-02   3.35279E-08
 1.09250E+01   1.99236E+17   4.70008E+09   1.89263E+02   3.06778E-02   3.32982E-08
 1.09750E+01   2.04262E+17   5.02473E+09   1.92198E+02   3.08017E-02   3.30672E-08
 1.10250E+01   2.09399E+17   5.37031E+09   1.95155E+02   3.09201E-02   3.28365E-08
 1.10750E+01   2.14621E+17   5.73677E+09   1.98119E+02   3.10325E-02   3.26074E-08
 1.11250E+01   2.19900E+17   6.12366E+09   2.01075E+02   3.11384E-02   3.23811E-08
 1.11750E+01   2.25208E+17   6.53010E+09   2.04008E+02   3.12375E-02   3.21587E-08
 1.12250E+01   2.30520E+17   6.95489E+09   2.06902E+02   3.13294E-02   3.19411E-08
 1.12750E+01   2.35807E+17   7.39651E+09   2.09744E+02   3.14138E-02   3.17290E-08
 1.13250E+01   2.41044E+17   7.85316E+09   2.12519E+02   3.14904E-02   3.15231E-08
 1.13750E+01   2.46204E+17   8.32274E+09   2.15216E+02   3.15591E-02   3.13240E-08
 1.14250E+01   2.51263E+17   8.80286E+09   2.17821E+02   3.16196E-02   3.11322E-08
 1.14750E+01   2.56197E+17   9.29067E+09   2.20323E+02   3.16718E-02   3.09482E-08
 1.15250E+01   2.60981E+17   9.78272E+09   2.22710E+02   3.17158E-02   3.07721E-08
 1.15750E+01   2.65592E+17   1.02748E+10   2.24973E+02   3.17515E-02   3.06044E-08
 1.16250E+01   2.70011E+17   1.07619E+10   2.27101E+02   3.17788E-02   3.04453E-08
 1.16750E+01   2.74216E+17   1.12380E+10   2.29087E+02   3.17979E-02   3.02949E-08
 1.17250E+01   2.78187E+17   1.16963E+10   2.30921E+02   3.18087E-02   3.01535E-08
 1.17750E+01   2.81909E+17   1.21293E+10   2.32598E+02   3.18116E-02   3.00212E-08
 1.18250E+01   2.85363E+17   1.25297E+10   2.34110E+02   3.18066E-02   2.98979E-08
 1.18750E+01   2.88536E+17   1.28902E+10   2.35453E+02   3.17939E-02   2.97840E-08
 1.19250E+01   2.91414E+17   1.32045E+10   2.36623E+02   3.17737E-02   2.96793E-08
 1.19750E+01   2.93986E+17   1.34680E+10   2.37615E+02   3.17462E-02   2.95840E-08
 1.20250E+01   2.96242E+17   1.36781E+10   2.38427E+02   3.17118E-02   2.94980E-08
 1.20750E+01   2.98173E+17   1.38342E+10   2.39058E+02   3.16707E-02   2.94215E-08
 1.21250E+01   2.99775E+17   1.39381E+10   2.39507E+02   3.16232E-02   2.93543E-08
 1.21750E+01   3.01041E+17   1.39945E+10   2.39773E+02   3.15696E-02   2.92965E-08
 1.22250E+01   3.01969E+17   1.40051E+10   2.39859E+02   3.15103E-02   2.92481E-08
 1.22750E+01   3.02559E+17   1.40055E+10   2.39766E+02   3.14457E-02   2.92091E-08
 1.23250E+01   3.02812E+17   1.40058E+10   2.39496E+02   3.13760E-02   2.91794E-08
 1.23750E+01   3.02728E+17   1.39743E+10   2.39051E+02   3.13016E-02   2.91590E-08
 1.24250E+01   3.02315E+17   1.38406E+10   2.38436E+02   3.12229E-02   2.91478E-08
 1.24750E+01   3.01576E+17   1.36291E+10   2.37657E+02   3.11402E-02   2.91458E-08
 1.25250E+01   3.00521E+17   1.33580E+10   2.36719E+02   3.10541E-02   2.91530E-08
 1.25750E+01   2.99158E+17   1.30402E+10   2.35630E+02   3.09650E-02   2.91692E-08
 1.26250E+01   2.97498E+17   1.26854E+10   2.34397E+02   3.08733E-02   2.91945E-08
 1.26750E+01   2.95554E+17   1.23001E+10   2.33028E+02   3.07795E-02   2.92287E-08
 1.27250E+01   2.93340E+17   1.18886E+10   2.31531E+02   3.06842E-02   2.92718E-08
 1.27750E+01   2.90871E+17   1.14542E+10   2.29918E+02   3.05876E-02   2.93236E-08
 1.28250E+01   2.88163E+17   1.09994E+10   2.28196E+02   3.04904E-02   2.93840E-08
 1.28750E+01   2.85233E+17   1.05266E+10   2.26377E+02   3.03930E-02   2.94528E-08
 1.29250E+01   2.82099E+17   1.00386E+10   2.24472E+02   3.02959E-02   2.95299E-08
 1.29750E+01   2.78782E+17   9.53819E+09   2.22491E+02   3.01996E-02   2.96151E-08
 1.30250E+01   2.75301E+17   9.02869E+09   2.20445E+02   3.01045E-02   2.97082E-08
 1.30750E+01   2.71677E+17   8.51364E+09   2.18347E+02   3.00111E-02   2.98088E-08
 1.31250E+01   2.67930E+17   7.99680E+09   2.16207E+02   2.99198E-02   2.99167E-08
 1.31750E+01   2.64083E+17   7.48197E+09   2.14038E+02   2.98311E-02   3.00315E-08
 1.32250E+01   2.60157E+17   6.97292E+09   2.11850E+02   2.97453E-02   3.01529E-08
 1.32750E+01   2.56174E+17   6.47331E+09   2.09657E+02   2.96631E-02   3.02804E-08
 1.33250E+01   2.52156E+17   5.98661E+09   2.07469E+02   2.95846E-02   3.04135E-08
 1.33750E+01   2.48125E+17   5.51603E+09   2.05299E+02   2.95103E-02   3.05517E-08
 1.34250E+01   2.44103E+17   5.06454E+09   2.03156E+02   2.94405E-02   3.06944E-08
 1.34750E+01   2.40111E+17   4.63479E+09   2.01052E+02   2.93757E-02   3.08409E-08
 1.35250E+01   2.36169E+17   4.22916E+09   1.98998E+02   2.93159E-02   3.09905E-08
 1.35750E+01   2.32298E+17   3.84972E+09   1.97003E+02   2.92617E-02   3.11425E-08
 1.36250E+01   2.28517E+17   3.49825E+09   1.95078E+02   2.92131E-02   3.12959E-08
 1.36750E+01   2.24846E+17   3.17627E+09   1.93231E+02   2.91705E-02   3.14500E-08
 1.37250E+01   2.21302E+17   2.88500E+09   1.91471E+02   2.91339E-02   3.16038E-08
 1.37750E+01   2.17902E+17   2.62536E+09   1.89806E+02   2.91037E-02   3.17563E-08
 1.38250E+01   2.14662E+17   2.39794E+09   1.88245E+02   2.90798E-02   3.19066E-08
 1.38750E+01   2.11597E+17   2.20294E+09   1.86792E+02   2.90623E-02   3.20535E-08
 1.39250E+01   2.08721E+17   2.04010E+09   1.85456E+02   2.90515E-02   3.21960E-08
 1.39750E+01   2.06047E+17   1.90861E+09   1.84240E+02   2.90471E-02   3.23331E-08
 1.40250E+01   2.03585E+17   1.80712E+09   1.83151E+02   2.90494E-02   3.24638E-08
 1.40750E+01   2.01345E+17   1.73372E+09   1.82192E+02   2.90581E-02   3.25870E-08
 1.41250E+01   1.99337E+17   1.68600E+09   1.81366E+02   2.90734E-02   3.27017E-08
 1.41750E+01   1.97567E+17   1.66064E+09   1.80676E+02   2.90946E-02   3.28071E-08
 1.42250E+01   1.96041E+17   1.65604E+09   1.80124E+02   2.91217E-02   3.29022E-08
 1.42750E+01   1.94765E+17   1.65596E+09   1.79711E+02   2.91544E-02   3.29862E-08
 1.43250E+01   1.93740E+17   1.65589E+09   1.79437E+02   2.91923E-02   3.30586E-08
 1.43750E+01   1.92970E+17   1.66884E+09   1.79301E+02   2.92353E-02   3.31188E-08
 1.44250E+01   1.92454E+17   1.72299E+09   1.79304E+02   2.92830E-02   3.31664E-08
 1.44750E+01   1.92191E+17   1.80790E+09   1.79442E+02   2.93351E-02   3.32012E-08
 1.45250E+01   1.92179E+17   1.91601E+09   1.79714E+02   2.93913E-02   3.32230E-08
 1.45750E+01   1.92415E+17   2.04194E+09   1.80116E+02   2.94512E-02   3.32320E-08
 1.46250E+01   1.92894E+17   2.18191E+09   1.80645E+02   2.95145E-02   3.32282E-08
 1.46750E+01   1.93610E+17   2.33359E+09   1.81297E+02   2.95808E-02   3.32120E-08
 1.47250E+01   1.94557E+17   2.49591E+09   1.82065E+02   2.96496E-02   3.31838E-08
 1.47750E+01   1.95724E+17   2.66870E+09   1.82945E+02   2.97207E-02   3.31441E-08
 1.48250E+01   1.97105E+17   2.85247E+09   1.83930E+02   2.97936E-02   3.30935E-08
 1.48750E+01   1.98688E+17   3.04823E+09   1.85014E+02   2.98678E-02   3.30328E-08
 1.49250E+01   2.00463E+17   3.25723E+09   1.86190E+02   2.99429E-02   3.29626E-08
 1.49750E+01   2.02417E+17   3.48090E+09   1.87450E+02   3.00186E-02   3.28839E-08
 1.50250E+01   2.04538E+17   3.72065E+09   1.88786E+02   3.00944E-02   3.27974E-08
 1.50750E+01   2.06813E+17   3.97784E+09   1.90191E+02   3.01699E-02   3.27040E-08
 1.51250E+01   2.09227E+17   4.25366E+09   1.91656E+02   3.02447E-02   3.26046E-08
