      xx/10.      ss_ratio
         [-]           [-]
 1.02500E+00   2.72822E+01
 1.07500E+00   2.68865E+01
 1.12500E+00   2.64289E+01
 1.17500E+00   2.59033E+01
 1.22500E+00   2.53040E+01
 1.27500E+00   2.46269E+01
 1.32500E+00   2.38694E+01
 1.37500E+00   2.30310E+01
 1.42500E+00   2.21139E+01
 1.47500E+00   2.11224E+01
 1.52500E+00   2.00635E+01
 1.57500E+00   1.89471E+01
 1.62500E+00   1.77851E+01
 1.67500E+00   1.65912E+01
 1.72500E+00   1.53807E+01
 1.77500E+00   1.41689E+01
 1.82500E+00   1.29714E+01
 1.87500E+00   1.18028E+01
 1.92500E+00   1.06761E+01
 1.97500E+00   9.60250E+00
 2.02500E+00   8.59096E+00
 2.07500E+00   7.64799E+00
 2.12500E+00   6.77780E+00
 2.17500E+00   5.98237E+00
 2.22500E+00   5.26166E+00
 2.27500E+00   4.61391E+00
 2.32500E+00   4.03613E+00
 2.37500E+00   3.52415E+00
 2.42500E+00   3.07323E+00
 2.47500E+00   2.67813E+00
 2.52500E+00   2.33353E+00
 2.57500E+00   2.03413E+00
 2.62500E+00   1.77485E+00
 2.67500E+00   1.55086E+00
 2.72500E+00   1.35775E+00
 2.77500E+00   1.19149E+00
 2.82500E+00   1.04847E+00
 2.87500E+00   9.25486E-01
 2.92500E+00   8.19725E-01
 2.97500E+00   7.28746E-01
 3.02500E+00   6.50417E-01
 3.07500E+00   5.82910E-01
 3.12500E+00   5.24658E-01
 3.17500E+00   4.74318E-01
 3.22500E+00   4.30746E-01
 3.27500E+00   3.92966E-01
 3.32500E+00   3.60152E-01
 3.37500E+00   3.31600E-01
 3.42500E+00   3.06711E-01
 3.47500E+00   2.84981E-01
 3.52500E+00   2.65975E-01
 3.57500E+00   2.49326E-01
 3.62500E+00   2.34723E-01
 3.67500E+00   2.21898E-01
 3.72500E+00   2.10623E-01
 3.77500E+00   2.00703E-01
 3.82500E+00   1.91972E-01
 3.87500E+00   1.84284E-01
 3.92500E+00   1.77516E-01
 3.97500E+00   1.71560E-01
 4.02500E+00   1.66322E-01
 4.07500E+00   1.61722E-01
 4.12500E+00   1.57689E-01
 4.17500E+00   1.54159E-01
 4.22500E+00   1.51079E-01
 4.27500E+00   1.48400E-01
 4.32500E+00   1.46079E-01
 4.37500E+00   1.44078E-01
 4.42500E+00   1.42363E-01
 4.47500E+00   1.40903E-01
 4.52500E+00   1.39672E-01
 4.57500E+00   1.38644E-01
 4.62500E+00   1.37797E-01
 4.67500E+00   1.37111E-01
 4.72500E+00   1.36567E-01
 4.77500E+00   1.36148E-01
 4.82500E+00   1.35841E-01
 4.87500E+00   1.35630E-01
 4.92500E+00   1.35503E-01
 4.97500E+00   1.35449E-01
 5.02500E+00   1.35456E-01
 5.07500E+00   1.35517E-01
 5.12500E+00   1.35622E-01
 5.17500E+00   1.35765E-01
 5.22500E+00   1.35939E-01
 5.27500E+00   1.36136E-01
 5.32500E+00   1.36353E-01
 5.37500E+00   1.36586E-01
 5.42500E+00   1.36829E-01
 5.47500E+00   1.37082E-01
 5.52500E+00   1.37340E-01
 5.57500E+00   1.37603E-01
 5.62500E+00   1.37870E-01
 5.67500E+00   1.38140E-01
 5.72500E+00   1.38413E-01
 5.77500E+00   1.38691E-01
 5.82500E+00   1.38977E-01
 5.87500E+00   1.39274E-01
 5.92500E+00   1.39586E-01
 5.97500E+00   1.39920E-01
 6.02500E+00   1.40283E-01
 6.07500E+00   1.40685E-01
 6.12500E+00   1.41140E-01
 6.17500E+00   1.41662E-01
 6.22500E+00   1.42272E-01
 6.27500E+00   1.42994E-01
 6.32500E+00   1.43860E-01
 6.37500E+00   1.44907E-01
 6.42500E+00   1.46185E-01
 6.47500E+00   1.47753E-01
 6.52500E+00   1.49686E-01
 6.57500E+00   1.52078E-01
 6.62500E+00   1.55043E-01
 6.67500E+00   1.58726E-01
 6.72500E+00   1.63303E-01
 6.77500E+00   1.68989E-01
 6.82500E+00   1.76040E-01
 6.87500E+00   1.84761E-01
 6.92500E+00   1.95499E-01
 6.97500E+00   2.08642E-01
 7.02500E+00   2.24596E-01
 7.07500E+00   2.43765E-01
 7.12500E+00   2.66508E-01
 7.17500E+00   2.93092E-01
 7.22500E+00   3.23640E-01
 7.27500E+00   3.58077E-01
 7.32500E+00   3.96101E-01
 7.37500E+00   4.37175E-01
 7.42500E+00   4.80547E-01
 7.47500E+00   5.25314E-01
 7.52500E+00   5.70495E-01
 7.57500E+00   6.15115E-01
 7.62500E+00   6.58287E-01
 7.67500E+00   6.99266E-01
 7.72500E+00   7.37485E-01
 7.77500E+00   7.72570E-01
 7.82500E+00   8.04321E-01
 7.87500E+00   8.32693E-01
 7.92500E+00   8.57764E-01
 7.97500E+00   8.79703E-01
 8.02500E+00   8.98737E-01
 8.07500E+00   9.15131E-01
 8.12500E+00   9.29157E-01
 8.17500E+00   9.41090E-01
 8.22500E+00   9.51194E-01
 8.27500E+00   9.59715E-01
 8.32500E+00   9.66875E-01
 8.37500E+00   9.72868E-01
 8.42500E+00   9.77873E-01
 8.47500E+00   9.82046E-01
 8.52500E+00   9.85510E-01
 8.57500E+00   9.88382E-01
 8.62500E+00   9.90763E-01
 8.67500E+00   9.92730E-01
 8.72500E+00   9.94352E-01
 8.77500E+00   9.95690E-01
 8.82500E+00   9.96791E-01
 8.87500E+00   9.97698E-01
 8.92500E+00   9.98439E-01
 8.97500E+00   9.99047E-01
 9.02500E+00   9.99546E-01
 9.07500E+00   9.99954E-01
 9.12500E+00   1.00029E+00
 9.17500E+00   1.00056E+00
 9.22500E+00   1.00078E+00
 9.27500E+00   1.00097E+00
 9.32500E+00   1.00111E+00
 9.37500E+00   1.00123E+00
 9.42500E+00   1.00133E+00
 9.47500E+00   1.00140E+00
 9.52500E+00   1.00146E+00
 9.57500E+00   1.00151E+00
 9.62500E+00   1.00155E+00
 9.67500E+00   1.00158E+00
 9.72500E+00   1.00161E+00
 9.77500E+00   1.00163E+00
 9.82500E+00   1.00165E+00
 9.87500E+00   1.00166E+00
 9.92500E+00   1.00167E+00
 9.97500E+00   1.00168E+00
 1.00250E+01   1.00169E+00
 1.00750E+01   1.00169E+00
 1.01250E+01   1.00170E+00
 1.01750E+01   1.00170E+00
 1.02250E+01   1.00171E+00
 1.02750E+01   1.00170E+00
 1.03250E+01   1.00170E+00
 1.03750E+01   1.00171E+00
 1.04250E+01   1.00171E+00
 1.04750E+01   1.00171E+00
 1.05250E+01   1.00171E+00
 1.05750E+01   1.00170E+00
 1.06250E+01   1.00170E+00
 1.06750E+01   1.00170E+00
 1.07250E+01   1.00170E+00
 1.07750E+01   1.00170E+00
 1.08250E+01   1.00170E+00
 1.08750E+01   1.00170E+00
 1.09250E+01   1.00170E+00
 1.09750E+01   1.00170E+00
 1.10250E+01   1.00170E+00
 1.10750E+01   1.00170E+00
 1.11250E+01   1.00170E+00
 1.11750E+01   1.00170E+00
 1.12250E+01   1.00170E+00
 1.12750E+01   1.00170E+00
 1.13250E+01   1.00169E+00
 1.13750E+01   1.00169E+00
 1.14250E+01   1.00169E+00
 1.14750E+01   1.00170E+00
 1.15250E+01   1.00170E+00
 1.15750E+01   1.00170E+00
 1.16250E+01   1.00170E+00
 1.16750E+01   1.00170E+00
 1.17250E+01   1.00170E+00
 1.17750E+01   1.00170E+00
 1.18250E+01   1.00170E+00
 1.18750E+01   1.00170E+00
 1.19250E+01   1.00170E+00
 1.19750E+01   1.00170E+00
 1.20250E+01   1.00170E+00
 1.20750E+01   1.00170E+00
 1.21250E+01   1.00170E+00
 1.21750E+01   1.00170E+00
 1.22250E+01   1.00170E+00
 1.22750E+01   1.00170E+00
 1.23250E+01   1.00170E+00
 1.23750E+01   1.00170E+00
 1.24250E+01   1.00170E+00
 1.24750E+01   1.00170E+00
 1.25250E+01   1.00170E+00
 1.25750E+01   1.00170E+00
 1.26250E+01   1.00170E+00
 1.26750E+01   1.00170E+00
 1.27250E+01   1.00170E+00
 1.27750E+01   1.00170E+00
 1.28250E+01   1.00170E+00
 1.28750E+01   1.00170E+00
 1.29250E+01   1.00170E+00
 1.29750E+01   1.00170E+00
 1.30250E+01   1.00170E+00
 1.30750E+01   1.00170E+00
 1.31250E+01   1.00170E+00
 1.31750E+01   1.00170E+00
 1.32250E+01   1.00170E+00
 1.32750E+01   1.00170E+00
 1.33250E+01   1.00170E+00
 1.33750E+01   1.00170E+00
 1.34250E+01   1.00170E+00
 1.34750E+01   1.00170E+00
 1.35250E+01   1.00170E+00
 1.35750E+01   1.00170E+00
 1.36250E+01   1.00170E+00
 1.36750E+01   1.00170E+00
 1.37250E+01   1.00170E+00
 1.37750E+01   1.00170E+00
 1.38250E+01   1.00170E+00
 1.38750E+01   1.00170E+00
 1.39250E+01   1.00170E+00
 1.39750E+01   1.00170E+00
 1.40250E+01   1.00170E+00
 1.40750E+01   1.00170E+00
 1.41250E+01   1.00170E+00
 1.41750E+01   1.00170E+00
 1.42250E+01   1.00170E+00
 1.42750E+01   1.00170E+00
 1.43250E+01   1.00170E+00
 1.43750E+01   1.00170E+00
 1.44250E+01   1.00170E+00
 1.44750E+01   1.00170E+00
 1.45250E+01   1.00170E+00
 1.45750E+01   1.00170E+00
 1.46250E+01   1.00170E+00
 1.46750E+01   1.00170E+00
 1.47250E+01   1.00170E+00
 1.47750E+01   1.00170E+00
 1.48250E+01   1.00170E+00
 1.48750E+01   1.00170E+00
 1.49250E+01   1.00170E+00
 1.49750E+01   1.00170E+00
 1.50250E+01   1.00170E+00
 1.50750E+01   1.00170E+00
 1.51250E+01   1.00170E+00
 1.51750E+01   1.00170E+00
 1.52250E+01   1.00170E+00
 1.52750E+01   1.00170E+00
 1.53250E+01   1.00170E+00
 1.53750E+01   1.00170E+00
 1.54250E+01   1.00170E+00
 1.54750E+01   1.00170E+00
 1.55250E+01   1.00170E+00
